idle_start_timestamp,idle_duration,idle_x_start,idle_y_start,driver_idx,idle_start_subblock_id
1320,204,0.525731861591339,0.030084192752838003,0,8
1320,323,0.25084677338600103,0.129524275660514,1,4
60,236,0.331413686275482,0.312388956546783,2,5
960,135,0.555142760276794,0.577800393104553,3,10
1080,462,0.8440699577331541,0.25181758403778004,4,13
1320,330,0.9031518697738641,0.5660296082496641,5,14
420,611,0.723077058792114,0.481367349624633,6,9
900,862,0.8927233815193171,0.45707547664642306,7,13
420,1153,0.216960936784744,0.49353486299514704,8,1
900,316,0.046949908137321,0.372065603733062,9,1
120,447,0.7301249504089351,0.11272636055946302,10,8
840,528,0.7061942219734191,0.49670293927192605,11,9
1140,578,0.661726117134094,0.9614593982696531,12,11
720,166,0.5761418938636781,0.381284654140472,13,9
540,316,0.93293696641922,0.808814644813537,14,15
960,236,0.359737753868103,0.885056376457214,15,7
900,615,0.36999520659446705,0.692371010780334,16,6
840,159,0.21371187269687603,0.31112718582153304,17,1
780,376,0.25160962343215904,0.24521307647228202,18,4
960,202,0.287874817848205,0.543970584869384,19,6
1320,308,0.835858762264251,0.737914443016052,20,14
780,569,0.581853687763214,0.9820674061775201,21,11
540,1236,0.5456439256668091,0.011991217732429001,22,8
780,133,0.545744836330413,0.384801506996154,23,9
660,1141,0.5705710649490351,0.8570097088813781,24,11
480,304,0.8723981380462641,0.23644773662090302,25,12
720,180,0.6091041564941401,0.7170832157135011,26,10
480,164,0.683815002441406,0.5983480215072631,27,10
420,552,0.32667714357376104,0.200731828808784,28,4
1260,480,0.74515026807785,0.646023333072662,29,10
780,1250,0.964421451091766,0.9219728708267211,30,15
1260,154,0.7573331594467161,0.635448038578033,31,14
540,1440,0.7745823264122,0.6265594959259031,32,14
960,878,0.6699037551879881,0.33557307720184304,33,9
1320,439,0.8093379139900201,0.646620154380798,34,14
600,1215,0.9877017736434931,0.059397414326667,35,12
840,1440,0.150857776403427,0.786953747272491,36,3
1320,161,0.13487884402275002,0.532500028610229,37,2
720,611,0.6796711683273311,0.198452979326248,38,8
720,466,0.0024059265851970003,0.45574444532394404,39,1
660,1239,0.369082331657409,0.434674143791198,40,5
1140,561,0.864723205566406,0.681917130947113,41,14
1080,319,0.30337536334991405,0.539974331855773,42,6
720,296,0.518597722053527,0.178917452692985,43,8
1140,121,0.457702249288558,0.8236373066902161,44,7
600,453,0.116860419511795,0.517822086811065,45,2
1140,356,0.092249333858489,0.233597978949546,46,0
300,322,0.350282162427902,0.07211078703403401,47,4
540,607,0.077073410153388,0.607043743133544,48,2
780,208,0.631235420703887,0.46427413821220404,49,9
720,1190,0.535801768302917,0.31882095336914,50,9
1080,1440,0.5178589820861811,0.936186611652374,51,11
1020,272,0.5666950941085811,0.05901455879211401,52,8
660,298,0.30451032519340504,0.875345587730407,53,7
780,1113,0.055903151631355,0.594709873199462,54,2
420,180,0.390912950038909,0.979333400726318,55,7
1320,237,0.41478788852691606,0.8664052486419671,56,7
1020,305,0.184967443346977,0.041273966431617,57,0
480,402,0.343088209629058,0.49370151758193903,58,5
1020,395,0.224167913198471,0.587109923362731,59,2
660,386,0.796202540397644,0.940612196922302,60,15
660,978,0.26856529712677,0.345429688692092,61,5
720,650,0.748564958572387,0.287929236888885,62,9
600,245,0.29828590154647805,0.658052086830139,63,6
1020,297,0.49032789468765203,0.8980799913406371,64,7
900,826,0.6467620134353631,0.033313587307929,65,8
900,1440,0.7814584970474241,0.810352087020874,66,15
1260,144,0.22183661162853202,0.6641213893890381,67,2
1140,299,0.597678065299987,0.7939066290855401,68,11
780,160,0.17393389344215301,0.9371119141578671,69,3
960,499,0.596685409545898,0.177689000964164,70,8
540,580,0.35084980726242004,0.6764613986015321,71,6
1140,185,0.373427867889404,0.6046978831291191,72,6
840,464,0.8300348520278931,0.367858290672302,73,13
1320,424,0.5260741710662841,0.052820771932601006,74,8
660,1043,0.131671383976936,0.692187428474426,75,2
600,268,0.358629465103149,0.9441835284233091,76,7
300,345,0.455564439296722,0.22220478951931,77,4
840,694,0.22801646590232802,0.9159939289093011,78,3
1020,591,0.536051571369171,0.21814256906509402,79,8
540,621,0.874302685260772,0.555357694625854,80,14
840,329,0.48519334197044306,0.7440193891525261,81,6
1320,335,0.519270360469818,0.37735009193420405,82,9
300,139,0.33272534608840904,0.12613900005817402,83,4
420,298,0.07726512849330901,0.12801033258438102,84,0
600,1440,0.986033082008361,0.7318071126937861,85,14
1020,1071,0.319518417119979,0.8629079461097711,86,7
720,357,0.9246367812156671,0.41085568070411604,87,13
660,769,0.007631629705429001,0.23144049942493403,88,0
780,216,0.8182051777839661,0.183810785412788,89,12
420,990,0.6244900226593011,0.8937846422195431,90,11
420,912,0.38884225487709,0.195444852113723,91,4
720,642,0.5650584697723381,0.939755022525787,92,11
60,270,0.17879797518253301,0.9820698499679561,93,3
420,381,0.41227215528488104,0.035750955343246,94,4
1140,793,0.878275275230407,0.845435619354248,95,15
180,1022,0.762495398521423,0.700912952423095,96,14
600,343,0.9549473524093621,0.911350607872009,97,15
0,457,0.743778705596923,0.017570957541465003,98,8
1260,158,0.051767244935035005,0.17393642663955602,99,0
