idle_start_timestamp,idle_duration,idle_x_start,idle_y_start,driver_idx,idle_start_subblock_id
1320,455,0.764034152030944,0.719343364238739,0,14
420,592,0.737581372261047,0.897190988063812,1,11
660,234,0.9550147652626031,0.6518590450286861,2,14
1080,287,0.7910520434379571,0.39370179176330505,3,13
1080,964,0.9820441603660581,0.6662108898162841,4,14
480,461,0.23194207251071902,0.38873732089996305,5,1
420,627,0.8368148207664491,0.12862351536750702,6,12
540,1440,0.7898032665252681,0.636234760284423,7,14
1080,354,0.23152638971805503,0.381383389234542,8,1
1080,721,0.8003741502761841,0.41414996981620705,9,13
720,307,0.6038388013839721,0.5497610569000241,10,10
1380,597,0.7817138433456421,0.7305523753166191,11,14
720,806,0.610889852046966,0.7401051521301271,12,10
840,148,0.724902749061584,0.270023226737976,13,9
1200,531,0.38766384124755804,0.129637286067008,14,4
120,1440,0.046826094388961,0.523330986499786,15,2
900,167,0.45732271671295105,0.13545103371143302,16,4
240,137,0.228466138243675,0.648861527442932,17,2
780,129,0.91538405418396,0.11915515363216402,18,12
1080,1440,0.289163291454315,0.49899014830589206,19,5
960,706,0.972633123397827,0.178181439638137,20,12
360,346,0.315572261810302,0.777956366539001,21,7
540,299,0.037695914506912,0.46032035350799505,22,1
960,1077,0.5356041789054871,0.9117023944854731,23,11
840,233,0.584111332893371,0.7137464284896851,24,10
1140,414,0.6852862238883971,0.06802697479724801,25,8
780,227,0.47018498182296703,0.735428869724273,26,6
480,1040,0.754734516143798,0.425166606903076,27,13
1140,1440,0.624597072601318,0.5634694099426271,28,10
1200,497,0.288653194904327,0.5226558446884151,29,6
1320,301,0.6654200553894041,0.8484475612640381,30,11
1140,1153,0.6608779430389401,0.160134077072143,31,8
1380,949,0.45399886369705206,0.5301523208618161,32,6
900,307,0.539169907569885,0.62650042772293,33,10
1200,440,0.617938578128814,0.333660781383514,34,9
1200,169,0.08428277075290601,0.7766117453575131,35,3
1020,611,0.093640729784965,0.541362106800079,36,2
960,720,0.588342189788818,0.658926606178283,37,10
720,412,0.6496618986129761,0.064256384968757,38,8
960,784,0.18616856634616802,0.680589139461517,39,2
600,190,0.638405084609985,0.37166690826416005,40,9
900,265,0.514009773731231,0.044505640864372004,41,8
780,134,0.9544732570648191,0.919313013553619,42,15
1380,226,0.7626183032989501,0.983879923820495,43,15
1260,335,0.596979320049285,0.626019656658172,44,10
600,378,0.911640048027038,0.587801396846771,45,14
960,748,0.6473482847213741,0.7043858170509331,46,10
780,151,0.6680078506469721,0.14281898736953702,47,8
1200,1320,0.41151225566864,0.012762159109115,48,4
1080,400,0.930566191673278,0.751616775989532,49,15
1260,192,0.10399617254734,0.53019493818283,50,2
900,727,0.507342338562011,0.6507135033607481,51,10
600,655,0.7021180391311641,0.8707755804061891,52,11
420,1010,0.129130378365516,0.26829978823661804,53,1
660,313,0.9194788932800291,0.643889665603637,54,14
1020,245,0.9506317377090451,0.6209691762924191,55,14
1260,504,0.073065519332885,0.45377892255783003,56,1
900,399,0.34601706266403204,0.7219408750534051,57,6
720,543,0.859923601150512,0.312037646770477,58,13
420,388,0.344064772129058,0.032471060752868,59,4
780,155,0.134210556745529,0.18214218318462302,60,0
1140,320,0.014332115650177002,0.15351623296737602,61,0
1320,522,0.43182671070098805,0.525458931922912,62,6
840,428,0.7395088672637941,0.790404915809631,63,11
1140,541,0.6226431131362911,0.8658509254455561,64,11
600,826,0.925521969795227,0.07352253794670101,65,12
660,1076,0.080955103039741,0.393629431724548,66,1
1080,643,0.5600181818008421,0.29084810614585804,67,9
1080,401,0.390372067689895,0.10906505584716701,68,4
1320,991,0.27817764878273005,0.16989430785179102,69,4
960,280,0.8290555477142331,0.20541676878929102,70,12
60,709,0.23525644838809903,0.048483818769454005,71,0
480,309,0.9391072988510131,0.8432172536849971,72,15
1200,294,0.391796469688415,0.23643860220909102,73,4
780,556,0.986665248870849,0.658820927143096,74,14
420,273,0.091171577572822,0.850315928459167,75,3
1320,400,0.199724867939949,0.8143396377563471,76,3
1140,1072,0.8984820842742921,0.5411686897277831,77,14
600,527,0.06931698322296101,0.7284574508666991,78,2
1080,1201,0.305305898189544,0.290949165821075,79,5
60,955,0.942781865596771,0.6214555501937861,80,14
600,1440,0.105379253625869,0.34243404865264804,81,1
840,335,0.78486430644989,0.251939177513122,82,13
780,466,0.32329240441322304,0.43265947699546803,83,5
900,1023,0.566425323486328,0.022119626402854,84,8
300,293,0.7224735021591181,0.512477815151214,85,10
1260,1321,0.482316017150878,0.18767766654491402,86,4
1140,232,0.171283289790153,0.7879232168197631,87,3
1200,825,0.09702169895172101,0.7800055146217341,88,3
900,474,0.9716879725456231,0.630440413951873,89,14
1320,1140,0.25204354524612405,0.282018274068832,90,5
1140,372,0.165427923202514,0.6246377229690551,91,2
1200,1043,0.17147298157215102,0.16784209012985202,92,0
780,502,0.826730966567993,0.559480786323547,93,14
60,250,0.7645661234855651,0.817181825637817,94,15
840,918,0.04353030025959,0.9330729842185971,95,3
900,622,0.99160099029541,0.29055988788604703,96,13
420,872,0.60736858844757,0.471360296010971,97,9
1020,429,0.168732210993766,0.024776905775070003,98,0
420,285,0.009547278285026,0.62407773733139,99,2
