idle_start_timestamp,idle_duration,idle_x_start,idle_y_start,driver_idx,idle_start_subblock_id
0,621,0.7677149772644041,0.83357560634613,0,15
780,401,0.7147696018218991,0.36824432015419,1,9
780,258,0.9108978509902951,0.85599684715271,2,15
1140,672,0.086219996213912,0.281978070735931,3,1
1320,733,0.9382492899894711,0.43835598230361905,4,13
720,222,0.6467176079750061,0.478409647941589,5,9
960,454,0.5621819496154781,0.32946676015853804,6,9
1260,1440,0.6811231970787041,0.673819780349731,7,10
900,1110,0.6066436767578121,0.9512758255004881,8,11
1140,261,0.6428956985473631,0.7653867006301881,9,11
240,282,0.047533020377159,0.10439856350421901,10,0
1080,193,0.568946182727813,0.561434507369995,11,10
960,512,0.9353661537170411,0.7860698699951171,12,15
540,167,0.42811366915702803,0.20657140016555703,13,4
1080,911,0.400650799274444,0.7785871624946591,14,7
780,384,0.550268232822418,0.7691992521286011,15,11
1020,522,0.512187600135803,0.8752480745315551,16,11
1260,1271,0.9889534115791321,0.559401094913482,17,14
540,920,0.523713648319244,0.177157893776893,18,8
1380,260,0.069622918963432,0.026795908808708004,19,0
600,601,0.13144493103027302,0.21045197546482003,20,0
840,304,0.55834686756134,0.48382914066314703,21,9
1020,367,0.628708720207214,0.7213305234909051,22,10
660,416,0.648503541946411,0.462482213973999,23,9
1140,1440,0.08889193832874201,0.310810387134552,24,1
900,167,0.580143988132476,0.493483841419219,25,9
420,509,0.399047285318374,0.759443640708923,26,7
540,523,0.7632098793983461,0.6103578209877011,27,14
420,961,0.23507794737815801,0.232497289776802,28,0
1200,382,0.6992524862289421,0.851659059524536,29,11
540,274,0.835797429084777,0.020651876926422,30,12
1200,205,0.808565557003021,0.781895041465759,31,15
660,969,0.34576439857482905,0.270675331354141,32,5
1320,149,0.576601207256317,0.907111823558807,33,11
600,1440,0.38530391454696605,0.24014201760292,34,4
660,662,0.15869288146495802,0.281330436468124,35,1
660,1266,0.07621112465858401,0.636803805828094,36,2
660,156,0.25585705041885304,0.47735971212387,37,5
600,266,0.9803671836853021,0.25714421272277804,38,13
120,130,0.585607528686523,0.5384114980697631,39,10
600,298,0.801734805107116,0.503772735595703,40,14
180,478,0.632384061813354,0.080147713422775,41,8
1260,554,0.0035906285047530005,0.52457171678543,42,2
120,791,0.43225264549255304,0.067514643073081,43,4
420,839,0.806012630462646,0.63449615240097,44,14
900,1072,0.37252962589263905,0.015570685267448002,45,4
840,472,0.956208705902099,0.494919717311859,46,13
1020,398,0.06339175999164501,0.20623447000980302,47,0
660,449,0.28459683060646,0.7962067127227781,48,7
1080,350,0.9665838479995721,0.365372657775878,49,13
600,182,0.6923717856407161,0.23010469973087302,50,8
420,1118,0.9887370467185971,0.7769998311996461,51,15
1200,448,0.029604196548461,0.433401703834533,52,1
1080,567,0.9648213386535641,0.5168877840042111,53,14
720,815,0.527986049652099,0.5852229595184321,54,10
540,816,0.605931758880615,0.590076923370361,55,10
720,278,0.14067438244819602,0.26694202423095703,56,1
600,458,0.5957481265068051,0.928327023983001,57,11
900,856,0.49701663851737904,0.8441189527511591,58,7
420,260,0.7864392399787901,0.15919579565525002,59,12
1020,297,0.198947459459304,0.9911925792694091,60,3
840,428,0.333452582359313,0.330352127552032,61,5
1320,1273,0.7734245061874391,0.872585415840148,62,15
720,658,0.18304793536663003,0.12957434356212602,63,0
540,846,0.571943640708923,0.585449397563934,64,10
540,156,0.843841314315795,0.607767343521118,65,14
1320,215,0.018357306718826003,0.32339531183242803,66,1
720,1401,0.24445229768753002,0.9113908410072321,67,3
840,574,0.511362552642822,0.221639350056648,68,8
840,721,0.9364413022994991,0.761112987995147,69,15
660,372,0.466187596321105,0.9918438196182251,70,7
1200,190,0.48464113473892206,0.527077674865722,71,6
480,1440,0.5507428646087641,0.5112423300743101,72,10
960,178,0.638926327228546,0.9814124107360841,73,11
780,231,0.8648166060447691,0.25383463501930204,74,13
1320,385,0.89980548620224,0.5013158321380611,75,14
540,429,0.9376910924911491,0.23367263376712802,76,12
600,917,0.6530715227127071,0.75057578086853,77,11
1260,1386,0.23736326396465302,0.975205302238464,78,3
780,424,0.34202566742897,0.777045607566833,79,7
540,275,0.6022595167160031,0.11283767223358102,80,8
1260,595,0.18746094405651,0.660355329513549,81,2
480,1440,0.647726535797119,0.7862665057182311,82,11
540,535,0.22664444148540402,0.9021078944206231,83,3
1080,612,0.568381667137146,0.33915880322456304,84,9
840,356,0.8611919879913331,0.7074093818664551,85,14
540,124,0.126550704240798,0.826856791973114,86,3
660,522,0.07536086440086301,0.58753478527069,87,2
600,296,0.180572494864463,0.5499336719512941,88,2
360,841,0.23470936715602803,0.64172625541687,89,2
540,227,0.8054178953170771,0.106637671589851,90,12
600,154,0.23557622730731903,0.37573119997978205,91,1
960,938,0.49117210507392806,0.277606010437011,92,5
1320,372,0.5803007483482361,0.43865570425987205,93,9
720,401,0.8608049154281611,0.9705953001976011,94,15
720,155,0.8423295021057121,0.039128944277763006,95,12
960,259,0.12234197556972501,0.980321049690246,96,3
660,148,0.922876000404357,0.25217381119728,97,13
780,435,0.10078954696655201,0.9827113151550291,98,3
1020,672,0.528609037399292,0.602169275283813,99,10
