,current_day,square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,distance_normalized_price,rider_acceptance_prob,driver_acceptance_prob
0,0,12,884,66,203,16,7.8375,219,31.7443,4.0503,0.666,0.5708
1,0,9,956,64,304,12,6.2445,316,25.725,4.1196,0.6629,0.5656
2,0,4,110,80,388,7,3.3013,395,16.4684,4.9884,0.623,0.5009
3,0,4,6,80,397,17,8.292,414,33.3514,4.0221,0.6672,0.5728
4,0,13,73,20,410,11,5.4024,421,23.4124,4.3337,0.6532,0.5498000000000001
5,0,9,57,64,431,7,3.2933,438,16.4539,4.9961,0.6226,0.5003000000000001
6,0,12,154,22,427,7,3.6129000000000002,434,17.0354,4.7152,0.6357,0.5213
7,0,14,99,16,441,15,7.3697,456,30.1129,4.086,0.6644,0.5681
8,0,2,138,84,470,16,7.7522,486,31.589,4.0748,0.6649,0.5689000000000001
9,0,9,60,64,465,11,5.4317,476,23.4658,4.3201,0.6538,0.5508000000000001
10,0,12,103,22,475,16,8.1881,491,32.3823,3.9548,0.6702,0.5778
11,0,2,95,84,501,2,1.2336,503,8.8051,7.1378,0.5181,0.34490000000000004
12,0,11,61,23,509,5,2.5193,514,13.4852,5.3527000000000005,0.6057,0.4736
13,0,14,0,16,506,3,1.4319,509,9.946,6.9462,0.5277000000000001,0.358
14,0,2,74,84,527,15,7.2779,542,29.9458,4.1146,0.6631,0.5660000000000001
15,0,14,139,16,530,10,5.0886,540,22.0612,4.3354,0.6531,0.5497000000000001
16,0,14,155,16,566,18,9.1938,584,35.7727,3.891,0.673,0.5824
17,0,15,29,2,565,13,6.7358,578,27.3992,4.0677,0.6652,0.5695
18,0,10,188,37,585,7,3.3626,592,16.5799,4.9307,0.6257,0.5052
19,0,11,10,23,574,16,7.9149,590,31.8851,4.0285,0.6669,0.5724
20,0,14,913,16,586,11,5.5597,597,23.6987,4.2626,0.6564,0.5551
21,0,15,977,2,659,13,6.6959,672,27.3265,4.0811,0.6646000000000001,0.5685
22,0,15,817,2,705,6,3.2203,711,15.541,4.8259,0.6306,0.5131
23,0,2,807,84,776,15,7.4169,791,30.1988,4.0716,0.665,0.5692
24,0,9,754,64,829,7,3.4167,836,16.6785,4.8814,0.628,0.5089
25,0,15,939,2,836,7,3.5298,843,16.8842,4.7834,0.6326,0.5162
26,0,8,906,98,856,15,7.2543,871,29.9029,4.1221,0.6628000000000001,0.5655
27,0,8,868,98,899,10,4.8798,909,21.6812,4.4431,0.6483,0.5417000000000001
28,0,8,381,98,956,5,2.708,961,13.8286,5.1066,0.6174000000000001,0.492
29,0,8,254,98,1005,13,6.4012,1018,26.7901,4.1852,0.6599,0.5608000000000001
30,0,8,280,98,1095,16,8.1371,1111,32.2895,3.9682,0.6696000000000001,0.5768
31,0,8,359,98,1111,5,2.6847,1116,13.786200000000001,5.1351,0.6161,0.4899
32,0,8,856,98,1140,10,4.9731,1150,21.851,4.3938,0.6505000000000001,0.5453
33,0,8,563,98,1244,9,4.4587,1253,20.1349,4.5158,0.6449,0.5362
34,0,8,591,98,1285,9,4.4202,1294,20.0648,4.5393,0.6439,0.5345
35,0,7,680,35,1293,10,5.1004,1303,22.0827,4.3296,0.6534,0.5501
36,0,8,509,98,1312,16,8.1135,1328,32.2466,3.9744,0.6693,0.5763
37,0,7,574,35,1329,16,7.8156,1345,31.7044,4.0566,0.6657000000000001,0.5703
38,0,8,808,98,1394,7,3.4854,1401,16.8034,4.8211,0.6308,0.5134000000000001
39,0,8,544,98,1427,19,9.5661,1446,37.2303,3.8919,0.673,0.5824
40,0,4,849,31,121,15,7.5093,136,30.367,4.0439,0.6662,0.5712
41,0,4,849,31,121,15,7.5093,136,30.367,4.0439,0.6662,0.5712
42,0,12,758,22,129,10,4.7842,139,21.5072,4.4955,0.6459,0.5378000000000001
43,0,12,758,22,129,10,4.7842,139,21.5072,4.4955,0.6459,0.5378000000000001
44,0,9,807,55,194,1,0.3808,195,6.473,6.473,0.5512,0.39130000000000004
45,0,9,807,55,194,1,0.3808,195,6.473,6.473,0.5512,0.39130000000000004
46,0,12,956,22,316,11,5.3887,327,23.3874,4.3401,0.6529,0.5493
47,0,12,956,22,316,11,5.3887,327,23.3874,4.3401,0.6529,0.5493
48,0,6,18,96,395,10,4.8071,405,21.549,4.4827,0.6464000000000001,0.5387000000000001
49,0,6,18,96,395,10,4.8071,405,21.549,4.4827,0.6464000000000001,0.5387000000000001
50,0,9,78,55,395,14,6.9137,409,28.5029,4.1227,0.6627000000000001,0.5654
51,0,9,78,55,395,14,6.9137,409,28.5029,4.1227,0.6627000000000001,0.5654
52,0,2,96,91,448,12,5.927,460,25.1472,4.2428,0.6573,0.5565
53,0,2,96,91,448,12,5.927,460,25.1472,4.2428,0.6573,0.5565
54,0,9,828,55,441,12,6.0306,453,25.3356,4.2012,0.6592,0.5596
55,0,9,828,55,441,12,6.0306,453,25.3356,4.2012,0.6592,0.5596
56,0,1,145,20,454,10,5.18,464,22.2276,4.2911,0.6552,0.553
57,0,1,145,20,454,10,5.18,464,22.2276,4.2911,0.6552,0.553
58,0,2,807,91,453,15,7.6014,468,30.5346,4.017,0.6674,0.5732
59,0,2,807,91,453,15,7.6014,468,30.5346,4.017,0.6674,0.5732
60,0,9,54,55,477,11,5.5529,488,23.6862,4.2656,0.6563,0.5549000000000001
61,0,9,54,55,477,11,5.5529,488,23.6862,4.2656,0.6563,0.5549000000000001
62,0,12,240,22,453,8,4.1693,461,18.8281,4.5159,0.6449,0.5362
63,0,12,240,22,453,8,4.1693,461,18.8281,4.5159,0.6449,0.5362
64,0,2,148,91,507,13,6.4824,520,26.9381,4.1555,0.6613,0.5630000000000001
65,0,2,148,91,507,13,6.4824,520,26.9381,4.1555,0.6613,0.5630000000000001
66,0,7,41,63,481,11,5.6883,492,23.9327,4.2074,0.6589,0.5592
67,0,7,41,63,481,11,5.6883,492,23.9327,4.2074,0.6589,0.5592
68,0,9,84,55,509,11,5.7021,520,23.9578,4.2016,0.6592,0.5596
69,0,9,84,55,509,11,5.7021,520,23.9578,4.2016,0.6592,0.5596
70,0,2,193,91,531,12,6.1332,543,25.5224,4.1614,0.661,0.5626
71,0,2,193,91,531,12,6.1332,543,25.5224,4.1614,0.661,0.5626
72,0,3,229,44,523,20,10.118,543,39.0147,3.856,0.6745,0.585
73,0,3,229,44,523,20,10.118,543,39.0147,3.856,0.6745,0.585
74,0,5,144,92,515,11,5.5542,526,23.6887,4.265,0.6563,0.5549000000000001
75,0,5,144,92,515,11,5.5542,526,23.6887,4.265,0.6563,0.5549000000000001
76,0,7,217,63,526,5,2.5245,531,13.4946,5.3455,0.6061000000000001,0.4741
77,0,7,217,63,526,5,2.5245,531,13.4946,5.3455,0.6061000000000001,0.4741
78,0,9,14,55,520,7,3.7421,527,17.2706,4.6152,0.6404000000000001,0.5288
79,0,9,14,55,520,7,3.7421,527,17.2706,4.6152,0.6404000000000001,0.5288
80,0,15,1,49,547,4,1.7598,551,11.3229,6.434,0.5531,0.3941
81,0,15,1,49,547,4,1.7598,551,11.3229,6.434,0.5531,0.3941
82,0,2,149,91,579,19,9.6597,598,37.4007,3.8718,0.6738000000000001,0.5838
83,0,2,149,91,579,19,9.6597,598,37.4007,3.8718,0.6738000000000001,0.5838
84,0,2,772,91,631,4,2.0542,635,11.858600000000001,5.773,0.5855,0.4423
85,0,2,772,91,631,4,2.0542,635,11.858600000000001,5.773,0.5855,0.4423
