,idle_start_timestamp,idle_duration,idle_x_start,idle_y_start,driver_idx,idle_start_subblock_id
0,420,989,0.140521004796028,0.18952116370201103,0,0
1,1140,121,0.28652727603912304,0.476743698120117,1,5
2,720,1440,0.8665339946746821,0.31434684991836503,2,13
3,840,229,0.300718605518341,0.600796520709991,3,6
4,1020,404,0.09516981244087201,0.38406515121459905,4,1
5,840,787,0.5450363159179681,0.519666075706481,5,10
6,1320,886,0.33714061975479104,0.6639886498451231,6,6
7,1200,360,0.143992960453033,0.7333885431289671,7,2
8,1140,416,0.916810750961303,0.750947475433349,8,15
9,480,1371,0.9270328283309931,0.5331231951713561,9,14
10,60,618,0.50328528881073,0.9004856348037721,10,11
11,1020,1440,0.707815766334533,0.7332265377044671,11,10
12,1020,473,0.6808505654335021,0.48259016871452304,12,9
13,1140,703,0.9996014833450311,0.5720282793045041,13,14
14,1140,486,0.34496700763702304,0.251049637794494,14,5
15,240,341,0.9328921437263481,0.8592976331710811,15,15
16,1140,802,0.983582973480224,0.14533868432044902,16,12
17,420,900,0.30499929189682,0.11386646330356501,17,4
18,780,354,0.6217443346977231,0.313498497009277,18,9
19,1020,1440,0.10692144930362701,0.652554154396057,19,2
20,720,234,0.47719398140907204,0.029706135392189,20,4
21,840,150,0.162424758076667,0.05338184535503301,21,0
22,1080,400,0.7026290297508241,0.49607205390930104,22,9
23,1200,452,0.9611679315567011,0.42575830221176103,23,13
24,540,989,0.34122437238693204,0.043666943907737,24,4
25,960,1226,0.8710968494415281,0.6768776774406431,25,14
26,600,639,0.9395147562026971,0.342155575752258,26,13
27,600,423,0.6769199371337891,0.46442884206771806,27,9
28,1320,322,0.644124865531921,0.364938735961914,28,9
29,1020,294,0.843102812767028,0.53817194700241,29,14
30,1200,313,0.32086765766143804,0.900750041007995,30,7
31,600,515,0.022684603929519,0.75192791223526,31,3
32,1020,377,0.606087088584899,0.7836865782737731,32,11
33,420,1440,0.451514184474945,0.526833593845367,33,6
34,300,1122,0.6202902793884271,0.031337857246398,34,8
35,480,234,0.16106279194355,0.068676322698593,35,0
36,1320,507,0.564391791820526,0.125244572758674,36,8
37,540,974,0.952652692794799,0.20201417803764302,37,12
38,1080,422,0.024162262678146,0.12532968819141302,38,0
39,900,265,0.5841346979141231,0.072321131825447,39,8
40,720,247,0.009581983089447,0.641556024551391,40,2
41,1320,255,0.446485519409179,0.39211207628250105,41,5
42,840,318,0.6737319231033321,0.205011337995529,42,8
43,480,352,0.777489900588989,0.47709405422210605,43,13
44,840,137,0.212319508194923,0.20079967379570002,44,0
45,1200,371,0.8219743967056271,0.22068265080451901,45,12
46,1320,342,0.336893081665039,0.8045766353607171,46,7
47,540,158,0.15149356424808502,0.27681159973144503,47,1
48,720,307,0.745546460151672,0.8179847002029411,48,11
49,360,208,0.9532337188720701,0.207687258720397,49,12
50,840,775,0.67152976989746,0.09852994978427801,50,8
51,1140,475,0.60014671087265,0.159373760223388,51,8
52,480,217,0.5803947448730461,0.8812453150749201,52,11
53,1020,1309,0.395298182964324,0.8509719967842101,53,7
54,600,766,0.047679364681243,0.530353486537933,54,2
55,1020,544,0.5735346674919121,0.274034082889556,55,9
56,1080,150,0.669538497924804,0.9388185739517211,56,11
57,1080,1316,0.29497888684272705,0.251804828643798,57,5
58,1260,880,0.846498608589172,0.292538493871688,58,13
59,480,269,0.10115651786327301,0.06178867816925,59,0
60,780,294,0.799812674522399,0.520168960094451,60,14
61,600,147,0.9859434366226191,0.9020286798477171,61,15
62,420,501,0.419322043657302,0.407181501388549,62,5
63,540,450,0.9580880403518671,0.7962296605110161,63,15
64,720,364,0.030211091041564,0.432059168815612,64,1
