,current_day,square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,distance_normalized_price,rider_acceptance_prob,driver_acceptance_prob
0,0,0,988,53,152,11,5.534,163,23.652,4.2739,0.6559,0.5542
1,0,0,874,53,323,1,0.603,324,6.8775,6.8775,0.5311,0.3628
2,0,9,799,28,307,11,5.533,318,23.6501,4.2744,0.6559,0.5542
3,0,0,940,53,353,20,9.8406,373,38.51,3.9134,0.672,0.5808
4,0,14,73,52,375,10,4.9768,385,21.8578,4.3919,0.6506000000000001,0.5455
5,0,0,155,53,409,20,9.8793,429,38.5803,3.9052000000000002,0.6724,0.5814
6,0,8,20,42,393,10,5.1034,403,22.0881,4.3281,0.6535000000000001,0.5502
7,0,9,848,28,407,14,6.7912,421,28.28,4.1642,0.6609,0.5624
8,0,10,49,54,412,8,4.1288,420,18.7544,4.5423,0.6437,0.5343
9,0,0,2,53,449,11,5.6285,460,23.8238,4.2327,0.6578,0.5573
10,0,9,854,28,434,7,3.5523000000000002,441,16.9252,4.7646,0.6335000000000001,0.5177
11,0,10,116,54,422,8,3.949,430,18.4272,4.6663,0.638,0.525
12,0,11,200,15,432,2,1.001,434,8.3817,8.3738,0.45640000000000003,0.2666
13,0,14,2,52,428,10,4.8868,438,21.6939,4.4393,0.6484,0.542
14,0,0,106,53,473,24,12.2334,497,45.9848,3.759,0.6788000000000001,0.592
15,0,1,143,65,479,13,6.326,492,26.6534,4.2133,0.6587000000000001,0.5587
16,0,8,64,42,463,14,7.091,477,28.8256,4.0651,0.6653,0.5697
17,0,11,41,15,475,17,8.5437,492,33.8095,3.9572,0.6701,0.5776
18,0,14,65,52,456,19,9.5161,475,37.1392,3.9028,0.6725,0.5816
19,0,0,191,53,498,5,2.6155,503,13.6603,5.2227,0.6119,0.4833
20,0,7,74,93,504,13,6.3382,517,26.6756,4.2087,0.6589,0.5591
21,0,8,81,42,488,13,6.6303,501,27.2072,4.1035,0.6636000000000001,0.5668000000000001
22,0,9,180,28,482,13,6.5267,495,27.0187,4.1397,0.662,0.5642
23,0,10,239,54,501,4,2.2317,505,12.1816,5.4585,0.6007,0.4657
24,0,14,169,52,509,7,3.5249,516,16.8754,4.7874,0.6324000000000001,0.5159
25,0,15,174,40,505,19,9.3404,524,36.8195,3.942,0.6708000000000001,0.5787
26,0,0,45,53,537,18,8.8529,555,35.1523,3.9707,0.6695,0.5766
27,0,3,191,58,511,4,2.0376,515,11.8285,5.805,0.5839,0.4399
28,0,7,1,93,539,10,5.0996,549,22.0813,4.33,0.6534,0.5501
29,0,9,883,28,514,9,4.6606,523,20.5022,4.3991,0.6503,0.5449
30,0,10,193,54,536,8,4.0465,544,18.6046,4.5977,0.6412,0.5301
31,0,11,224,15,528,11,5.4528,539,23.5041,4.3105,0.6543,0.5515
32,0,14,217,52,513,4,2.1217,517,11.9815,5.6471,0.5916,0.4516
33,0,15,243,40,525,11,5.7405,536,24.0278,4.1856,0.6599,0.5608000000000001
34,0,4,928,29,547,1,0.7379,548,7.123,7.123,0.5188,0.34590000000000004
35,0,7,68,93,547,16,8.0843,563,32.1934,3.9822,0.669,0.5757
36,0,9,778,28,551,6,3.018,557,15.1728,5.0274,0.6212,0.4979
37,0,10,96,54,542,11,5.3207,553,23.2637,4.3723,0.6515000000000001,0.5469
38,0,14,1,52,585,11,5.4267,596,23.4566,4.3224,0.6537000000000001,0.5506
39,0,0,783,53,611,6,3.0982,617,15.3187,4.9444,0.6251,0.5042
40,0,15,106,40,612,14,7.2438,626,29.1037,4.0177,0.6674,0.5731
41,0,0,3,53,630,16,8.0423,646,32.1169,3.9935,0.6685,0.5749000000000001
42,0,7,938,93,732,10,5.2023,742,22.2682,4.2804,0.6556000000000001,0.5538000000000001
43,0,2,961,23,867,7,3.6313,874,17.069,4.7005,0.6364000000000001,0.5224
44,0,4,896,84,985,0,0.2099,985,5.382,5.382,0.6043000000000001,0.47140000000000004
45,0,8,834,87,976,19,9.4052,995,36.9375,3.9273000000000002,0.6714,0.5798
46,0,4,427,84,1019,16,7.768,1035,31.6178,4.0703,0.6651,0.5693
47,0,7,464,93,1019,12,5.7999,1031,24.9159,4.2959,0.6549,0.5526
48,0,8,413,87,1001,17,8.3984,1018,33.545,3.9942,0.6684,0.5749000000000001
49,0,11,921,3,1006,13,6.614,1019,27.1775,4.1091,0.6633,0.5664
50,0,0,996,53,1044,20,10.1917,1064,39.1488,3.8413,0.6752,0.586
51,0,7,294,93,1041,12,5.7894,1053,24.8967,4.3004,0.6547000000000001,0.5523
52,0,0,322,53,1077,13,6.5175,1090,27.0018,4.143,0.6618,0.5639000000000001
53,0,1,329,73,1050,14,6.8826,1064,28.4464,4.1331,0.6623,0.5647
54,0,4,961,84,1052,16,7.9674000000000005,1068,31.9807,4.0139,0.6676000000000001,0.5734
55,0,7,332,93,1078,7,3.5102,1085,16.8485,4.7999,0.6318,0.515
56,0,11,387,3,1061,7,3.4493,1068,16.7378,4.8525,0.6294000000000001,0.5111
57,0,0,266,53,1109,7,3.5444,1116,16.9108,4.7712,0.6332,0.5172
58,0,2,315,11,1134,14,7.0953,1148,28.8335,4.0637,0.6654,0.5698
59,0,0,431,53,1147,18,9.1348,1165,35.6653,3.9043,0.6724,0.5814
60,0,0,484,53,1197,16,8.1576,1213,32.3268,3.9628,0.6698000000000001,0.5772
61,0,2,673,11,1190,12,5.8296,1202,24.9699,4.2833,0.6555000000000001,0.5535
62,0,0,551,53,1217,12,5.9086,1229,25.1137,4.2503,0.657,0.556
63,0,0,580,53,1264,12,6.1869,1276,25.6201,4.141,0.6619,0.5641
64,0,0,515,53,1314,12,6.109,1326,25.4783,4.1706,0.6606000000000001,0.5619000000000001
65,0,0,604,53,1358,16,8.1336,1374,32.2832,3.9691,0.6696000000000001,0.5767
66,0,2,832,46,52,7,3.2527,59,16.38,5.0357,0.6208,0.4973
67,0,2,832,46,52,7,3.2527,59,16.38,5.0357,0.6208,0.4973
68,0,12,793,5,126,12,6.1083,138,25.4771,4.1709,0.6606000000000001,0.5619000000000001
69,0,12,793,5,126,12,6.1083,138,25.4771,4.1709,0.6606000000000001,0.5619000000000001
70,0,0,951,10,306,10,5.0449,316,21.9818,4.3572,0.6522,0.5481
71,0,0,951,10,306,10,5.0449,316,21.9818,4.3572,0.6522,0.5481
72,0,8,20,27,359,11,5.7303,370,24.0092,4.1898,0.6597000000000001,0.5605
73,0,8,20,27,359,11,5.7303,370,24.0092,4.1898,0.6597000000000001,0.5605
74,0,1,751,57,365,17,8.3319,382,33.4241,4.0116,0.6677000000000001,0.5736
75,0,1,751,57,365,17,8.3319,382,33.4241,4.0116,0.6677000000000001,0.5736
76,0,8,156,27,376,10,5.164,386,22.1985,4.2987,0.6548,0.5524
77,0,8,156,27,376,10,5.164,386,22.1985,4.2987,0.6548,0.5524
78,0,1,153,57,419,5,2.3861,424,13.2427,5.5499,0.5963,0.45890000000000003
79,0,1,153,57,419,5,2.3861,424,13.2427,5.5499,0.5963,0.45890000000000003
