,price_of_ride,distance_normalized_price,trip_duration,rider_acceptance_prob,driver_acceptance_prob
0,15.5231,4.8351,6,0.6302,0.5124000000000001
1,21.9411,4.3685,10,0.6517000000000001,0.5472
2,27.0924,4.1254,13,0.6626000000000001,0.5652
3,16.9863,4.737,7,0.6347,0.5197
4,23.9634,4.2003,11,0.6592,0.5597
5,28.3932,4.1429,14,0.6618,0.5639000000000001
6,32.041,4.0048,16,0.668,0.5741
7,25.206,4.2297,12,0.6579,0.5575
8,21.9787,4.3581,10,0.6521,0.548
9,23.2058,4.3876,11,0.6508,0.5458000000000001
10,23.5666,4.2949,11,0.655,0.5527000000000001
11,30.3639,4.0444,15,0.6662,0.5712
12,22.206,4.2967,10,0.6549,0.5526
13,16.8503,4.7991,7,0.6319,0.5151
14,17.1966,4.6459,7,0.639,0.5265000000000001
15,13.4323,5.3939,5,0.6038,0.47050000000000003
16,8.8207,7.1011,2,0.5199,0.34740000000000004
17,21.9348,4.3702,10,0.6516000000000001,0.5471
18,18.9095,4.4873,8,0.6462,0.5384
19,25.3282,4.2028,12,0.6591,0.5595
20,13.0528,5.7205,5,0.588,0.44620000000000004
21,32.095,3.9968,16,0.6683,0.5747
22,35.8424,3.8824,18,0.6734,0.583
23,30.5095,4.021,15,0.6673,0.5729000000000001
24,20.4656,4.4103,9,0.6498,0.5441
25,11.4698,6.2317,4,0.5631,0.4087
26,6.8265,6.8265,1,0.5336000000000001,0.3663
27,18.1501,4.7804,8,0.6327,0.5165000000000001
28,25.693,4.1261,12,0.6626000000000001,0.5652
29,37.5559,3.8539,19,0.6746,0.5851000000000001
30,17.0949,4.6892,7,0.637,0.5233
31,35.7037,3.8995,18,0.6726000000000001,0.5818
32,21.4581,4.5107,10,0.6452,0.5366000000000001
33,9.8763,7.087,3,0.5206000000000001,0.34840000000000004
34,37.4987,3.8604,19,0.6743,0.5846
35,21.6487,4.4527,10,0.6478,0.541
36,31.6089,4.0717,16,0.665,0.5692
37,29.0582,4.0254,14,0.6671,0.5726
38,22.0976,4.3256,10,0.6536000000000001,0.5504
39,26.5677,4.2312,13,0.6579,0.5574
