,current_day,square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,distance_normalized_price,rider_acceptance_prob,driver_acceptance_prob
0,0,2,896,22,31,6,2.8850000000000002,37,14.9307,5.1753,0.6142000000000001,0.4869
1,0,2,976,22,81,9,4.7488,90,20.6629,4.3511,0.6524,0.5485
2,0,9,883,45,170,10,5.1153,180,22.1098,4.3223,0.6537000000000001,0.5507000000000001
3,0,2,883,22,294,8,4.0114,302,18.5407,4.622,0.6401,0.5283
4,0,9,853,45,285,12,6.002,297,25.2836,4.2126,0.6587000000000001,0.5588000000000001
5,0,12,0,16,377,16,7.8143,393,31.7021,4.0569,0.6657000000000001,0.5703
6,0,15,156,37,367,14,6.9197,381,28.5138,4.1207,0.6628000000000001,0.5656
7,0,1,71,88,401,10,4.9047,411,21.7265,4.4298,0.6489,0.5427000000000001
8,0,2,94,22,398,16,7.927,414,31.9071,4.0251,0.6671,0.5726
9,0,3,74,34,395,9,4.4,404,20.0281,4.5518,0.6433,0.5336000000000001
10,0,9,127,45,392,10,5.0739,402,22.0345,4.3427,0.6528,0.5491
11,0,1,62,88,429,15,7.5835,444,30.502,4.0221,0.6672,0.5728
12,0,3,58,34,425,17,8.2955,442,33.3578,4.0212,0.6672,0.5729000000000001
13,0,8,153,1,445,10,5.0853,455,22.0553,4.3371,0.6531,0.5496
14,0,9,48,45,433,12,6.0069,445,25.2926,4.2106,0.6588,0.5589000000000001
15,0,10,32,79,432,8,4.0526,440,18.6157,4.5935,0.6414000000000001,0.5304
16,0,12,50,16,440,9,4.6274,449,20.4419,4.4176,0.6494,0.5436
17,0,15,802,37,425,15,7.6437,440,30.6115,4.0048,0.668,0.5741
18,0,0,238,10,457,5,2.5095,462,13.4672,5.3666,0.6051000000000001,0.47250000000000003
19,0,1,9,88,468,19,9.6846,487,37.446,3.8665,0.6741,0.5842
20,0,9,178,45,462,6,3.1715,468,15.4522,4.8721,0.6284000000000001,0.5096
21,0,10,120,79,463,8,4.1889,471,18.8639,4.5033,0.6455000000000001,0.5372
22,0,0,236,10,487,9,4.6824,496,20.542,4.387,0.6508,0.5458000000000001
23,0,8,189,1,505,10,5.1265,515,22.1301,4.3169,0.654,0.5511
24,0,12,18,16,495,9,4.3008,504,19.8474,4.6149000000000004,0.6404000000000001,0.5289
25,0,6,129,27,519,10,4.767,529,21.476,4.5051,0.6454000000000001,0.537
26,0,8,19,1,511,10,5.1179,521,22.1146,4.321,0.6538,0.5507000000000001
