,current_day,square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,distance_normalized_price,rider_acceptance_prob,driver_acceptance_prob
0,0,0,828,40,155,9,4.4617,164,20.1402,4.5141,0.645,0.5364
1,0,12,930,41,237,18,8.8693,255,35.1821,3.9667,0.6697000000000001,0.5769000000000001
2,0,5,916,12,316,10,5.0044,326,21.9079,4.3778,0.6512,0.5465
3,0,4,6,16,377,18,8.9785,395,35.3809,3.9406,0.6708000000000001,0.5788
4,0,11,145,79,389,17,8.6251,406,33.9577,3.9371,0.671,0.5791000000000001
5,0,13,161,21,389,4,2.1365,393,12.0085,5.6206,0.5929,0.4536
6,0,14,6,2,368,12,5.8229,380,24.9577,4.2861,0.6554,0.5533
7,0,15,25,5,371,11,5.4032,382,23.4139,4.3333,0.6532,0.5498000000000001
8,0,0,199,40,399,16,8.1623,415,32.3353,3.9616000000000002,0.6699,0.5773
9,0,5,730,12,414,8,3.8145000000000002,422,18.1824,4.7666,0.6334000000000001,0.5175000000000001
10,0,14,77,2,401,9,4.4752,410,20.1648,4.5059000000000005,0.6454000000000001,0.537
11,0,0,13,40,446,7,3.2895,453,16.447,4.9998000000000005,0.6225,0.5
12,0,12,137,41,448,25,12.5967,473,47.426,3.765,0.6785,0.5916
13,0,13,144,21,447,12,6.0708,459,25.4089,4.1854,0.6599,0.5608000000000001
14,0,15,131,5,420,21,10.4614,441,40.4197,3.8637,0.6742,0.5844
15,0,13,246,21,477,10,5.1061,487,22.0932,4.3268,0.6535000000000001,0.5503
16,0,15,235,5,471,20,10.2119,491,39.1857,3.8373,0.6754,0.5863
17,0,0,43,40,507,17,8.6053,524,33.9216,3.942,0.6708000000000001,0.5787
18,0,6,24,95,508,11,5.6846,519,23.9259,4.2089,0.6589,0.5591
19,0,12,30,41,499,11,5.7092,510,23.9707,4.1986,0.6593,0.5598000000000001
20,0,13,856,21,490,8,3.8279,498,18.2068,4.7563,0.6338,0.5183
21,0,15,132,5,482,18,9.1247,500,35.6469,3.9066,0.6723,0.5813
22,0,0,28,40,518,4,1.9975,522,11.7555,5.885,0.5801000000000001,0.434
23,0,13,140,21,539,13,6.587,552,27.1284,4.1185,0.6629,0.5657
24,0,2,130,34,549,11,5.3891,560,23.3882,4.3399,0.6529,0.5493
25,0,3,80,25,540,14,6.8286,554,28.3481,4.1514,0.6614,0.5633
26,0,6,887,95,561,9,4.687,570,20.5503,4.3845,0.6509,0.546
