,idle_start_timestamp,idle_duration,idle_x_start,idle_y_start,driver_idx,idle_start_subblock_id
0,840,413,0.7462216615676881,0.131074294447898,0,8
1,420,1251,0.29419547319412204,0.47416684031486506,1,5
2,540,1440,0.193214118480682,0.568084836006164,2,2
3,600,229,0.8793398141860961,0.001259163022041,3,12
4,360,647,0.670557022094726,0.467348396778106,4,9
5,240,839,0.06494042277336101,0.05569250881671901,5,0
6,960,1440,0.39331400394439703,0.36779549717903104,6,5
7,480,142,0.376125931739807,0.509776830673217,7,6
8,180,427,0.283011674880981,0.509699344635009,8,6
9,780,444,0.23253913223743403,0.9129233956336971,9,3
10,1380,863,0.5701333284378051,0.9963970780372621,10,11
11,660,230,0.45485097169876104,0.509707033634185,11,6
12,840,228,0.5336585044860841,0.9636317491531371,12,11
13,900,1292,0.129680678248405,0.9443361759185791,13,3
14,180,136,0.16292311251163402,0.183776691555976,14,0
15,840,177,0.111238926649093,0.17352271080017,15,0
16,1140,420,0.9559198021888731,0.259538292884826,16,13
17,900,1009,0.5110570788383481,0.10608567297458601,17,8
18,420,707,0.41433572769165006,0.13229197263717601,18,4
19,840,587,0.45731329917907704,0.16916605830192502,19,4
20,960,181,0.7824744582176201,0.28649109601974404,20,13
21,1260,646,0.8539593219757081,0.9704824090003961,21,15
22,1320,714,0.635997414588928,0.6167551279067991,22,10
23,840,260,0.398750364780426,0.9351592063903801,23,7
24,60,581,0.41933238506317105,0.06465537846088401,24,4
25,1320,257,0.8641257286071771,0.008569911122322001,25,12
26,900,337,0.976539254188537,0.7903776168823241,26,15
27,300,199,0.928895831108093,0.20787331461906403,27,12
28,1380,515,0.643171846866607,0.884715139865875,28,11
29,720,1440,0.7768923044204711,0.561739802360534,29,14
30,1200,143,0.7486113309860231,0.10994692146778101,30,8
31,960,477,0.7006367444992061,0.8394755125045771,31,11
32,1080,782,0.875518202781677,0.106927901506423,32,12
33,480,865,0.29487270116806,0.12833972275257102,33,4
34,480,621,0.29968178272247303,0.051744773983955,34,4
35,1200,157,0.030408337712287,0.338959693908691,35,1
36,660,559,0.6643271446228021,0.711898922920227,36,10
37,780,463,0.33393746614456105,0.22066406905651,37,4
38,1200,178,0.34100788831710804,0.8269715905189511,38,7
39,840,153,0.168375015258789,0.9234713315963741,39,3
40,960,765,0.6653448343276971,0.391871452331542,40,9
41,660,729,0.48588040471076904,0.25181224942207303,41,5
42,540,666,0.5371682643890381,0.7047843933105461,42,10
43,780,871,0.283194422721862,0.9468310475349421,43,7
44,900,504,0.5306128263473511,0.5465238094329831,44,10
45,420,214,0.510197639465332,0.7396609187126161,45,10
46,900,187,0.438786625862121,0.41112303733825606,46,5
47,1140,150,0.6175576448440551,0.37962478399276706,47,9
48,660,368,0.17214080691337502,0.353166013956069,48,1
49,780,1158,0.04115617275238,0.8480482697486871,49,3
50,420,282,0.36359339952468805,0.35669374465942305,50,5
51,720,126,0.26424509286880404,0.9822756648063661,51,7
52,720,396,0.32094246149063105,0.12492446601390801,52,4
53,240,906,0.231542155146598,0.351008892059326,53,1
54,1260,530,0.772745847702026,0.9633849859237671,54,15
55,300,1112,0.6268757581710811,0.8150335550308221,55,11
56,540,968,0.30454638600349404,0.849330782890319,56,7
57,480,1440,0.521772325038909,0.8217360973358151,57,11
58,900,906,0.8106446862220761,0.127357512712478,58,12
59,1320,1158,0.00983403623104,0.708495914936065,59,2
60,1020,280,0.425185859203338,0.44021075963974,60,5
61,540,494,0.464320510625839,0.46594643592834406,61,5
62,840,492,0.46426439285278304,0.041293337941169,62,4
63,780,160,0.803038239479064,0.9351583123207091,63,15
64,660,1164,0.500626146793365,0.611969172954559,64,10
65,600,467,0.41256439685821505,0.789705276489257,65,7
66,780,368,0.7436619997024531,0.13581745326519,66,8
67,480,147,0.18813423812389302,0.540487170219421,67,2
68,1140,350,0.8379047513008111,0.8775717020034791,68,15
69,1320,133,0.39996516704559304,0.160321310162544,69,4
70,1140,767,0.24675844609737302,0.9927982091903681,70,3
71,780,1409,0.5174428224563591,0.38058766722679105,71,9
72,540,996,0.48232042789459206,0.14682920277118602,72,4
73,840,858,0.920902788639068,0.9794428348541261,73,15
74,1020,663,0.499497354030609,0.25594449043273904,74,5
75,660,699,0.463392198085784,0.022371321916580002,75,4
76,1200,261,0.476578503847122,0.011227861046791,76,4
77,600,943,0.77163016796112,0.7524699568748471,77,15
78,840,350,0.537140130996704,0.46145379543304405,78,9
79,600,427,0.58506816625595,0.002251803874969,79,8
80,600,1282,0.7178660631179811,0.285957813262939,80,9
81,780,1440,0.731276035308837,0.6779376864433281,81,10
82,840,1384,0.736549019813537,0.148367449641227,82,8
83,900,728,0.8660117983818051,0.265565127134323,83,13
84,480,653,0.866570949554443,0.32599350810050903,84,13
85,180,184,0.262231826782226,0.9879962205886841,85,7
86,1200,193,0.8711242675781251,0.8716078400611871,86,15
87,660,189,0.019524872303009002,0.9117500185966491,87,3
88,1260,197,0.9781699776649471,0.17660200595855702,88,12
89,1080,378,0.504507005214691,0.58832311630249,89,10
90,1080,400,0.784121215343475,0.39837232232093805,90,13
91,120,192,0.32668840885162304,0.11062251031398701,91,4
92,720,417,0.248271331191062,0.7507556676864621,92,3
93,1080,415,0.192753791809082,0.356579303741455,93,1
94,1080,373,0.770143032073974,0.263729989528656,94,13
95,1260,123,0.9284145236015321,0.038853347301483,95,12
96,1260,386,0.5378568768501281,0.32716113328933705,96,9
97,240,240,0.373818039894104,0.252269357442855,97,5
98,120,1368,0.254959821701049,0.598163306713104,98,6
99,1200,821,0.9547426104545591,0.8165142536163331,99,15
