,price_of_ride,distance_normalized_price,trip_duration,rider_acceptance_prob,driver_acceptance_prob
0,13.8357,5.1018,5,0.6177,0.4924
1,13.3542,5.4566,5,0.6008,0.46580000000000005
2,13.4074,5.4136,5,0.6028,0.46900000000000003
3,10.1501,6.5738,3,0.5462,0.3841
4,27.039,4.1357,13,0.6621,0.5645
5,18.6351,4.5863,8,0.6417,0.531
6,13.6877,5.2033,5,0.6129,0.4848
7,28.4062,4.1405,14,0.6619,0.5641
8,15.3997,4.9002,6,0.6271,0.5075000000000001
9,9.6274,7.6602,3,0.492,0.3104
10,10.2169,6.4635,3,0.5516,0.392
11,21.6999,4.4376,10,0.6485000000000001,0.5421
12,35.7661,3.8918,18,0.673,0.5824
13,8.6851,7.4383,2,0.5031,0.3249
14,15.0543,5.0981,6,0.6178,0.49260000000000004
15,9.9892,6.8627,3,0.5318,0.3638
16,23.2638,4.3723,11,0.6515000000000001,0.5469
17,23.3156,4.3587,11,0.6521,0.548
18,22.0788,4.3307,10,0.6534,0.55
19,17.0613,4.7039,7,0.6363,0.5222
20,23.5144,4.3079,11,0.6544,0.5517000000000001
21,25.0894,4.2558,12,0.6567000000000001,0.5556
22,10.1865,6.513,3,0.5492,0.3884
23,8.0757,8.0757,2,0.4712,0.2844
24,22.0727,4.3323,10,0.6533,0.5499
25,23.2046,4.388,11,0.6508,0.5458000000000001
26,8.1858,8.1858,2,0.46580000000000005,0.2777
27,30.42,4.0353,15,0.6666000000000001,0.5719000000000001
28,15.3674,4.9177,6,0.6263000000000001,0.5062
29,13.6672,5.2178,5,0.6122000000000001,0.4837
30,36.8344,3.9401,19,0.6708000000000001,0.5788
31,20.3798,4.4369,9,0.6485000000000001,0.5421
32,13.5193,5.3266,5,0.607,0.47550000000000003
33,30.8014,3.9754,15,0.6693,0.5762
34,15.5885,4.8017,6,0.6317,0.5149
35,35.5689,3.9165,18,0.6719,0.5806
36,8.5331,7.8711,2,0.48150000000000004,0.29710000000000003
37,28.3547,4.1501,14,0.6615,0.5634
38,20.623,4.3629,9,0.6519,0.5476
39,33.3895,4.0166,17,0.6675,0.5732
40,25.3995,4.1874,12,0.6598,0.5606
41,11.8454,5.7869,4,0.5848,0.4413
42,22.3023,4.2716,10,0.656,0.5544
43,20.3363,4.4505,9,0.6479,0.5411
44,23.2054,4.3877,11,0.6508,0.5458000000000001
45,20.0808,4.5339,9,0.6441,0.5349
46,19.9717,4.5712,9,0.6424000000000001,0.5321
47,6.355,6.355,1,0.557,0.3997
48,18.5518,4.6178,8,0.6402,0.5286000000000001
49,25.3042,4.208,12,0.6589,0.5591
50,13.6624,5.2212,5,0.612,0.4834
51,9.6737,7.5444,3,0.4978,0.3179
52,13.1531,5.6285,5,0.5925,0.453
53,18.6271,4.5893,8,0.6416000000000001,0.5308
54,15.2546,4.9803,6,0.6234000000000001,0.5015000000000001
55,28.9666,4.0408,14,0.6664,0.5714
56,16.9578,4.7498000000000005,7,0.6341,0.5188
57,17.2313,4.6315,7,0.6396000000000001,0.5276000000000001
58,23.3655,4.3457,11,0.6527000000000001,0.5489
59,39.1927,3.8365,20,0.6754,0.5864
60,29.0632,4.0245,14,0.6671,0.5726
61,30.7908,3.977,15,0.6692,0.5761000000000001
62,11.4198,6.2985,4,0.5598000000000001,0.4038
63,13.8134,5.1167,5,0.617,0.4912
64,18.6396,4.5846,8,0.6418,0.5311
65,23.3379,4.3529,11,0.6524,0.5484
66,13.7091,5.1882,5,0.6136,0.4859
67,32.1986,3.9815,16,0.669,0.5758
68,31.9983,4.0113,16,0.6677000000000001,0.5736
69,35.0708,3.9816000000000003,18,0.669,0.5758
70,20.5717,4.3781,9,0.6512,0.5465
71,28.4936,4.1244,14,0.6626000000000001,0.5653
72,32.3939,3.9531,16,0.6703,0.5779000000000001
73,10.2852,6.3557,3,0.557,0.3997
74,13.2019,5.5853,5,0.5946,0.4562
75,22.3379,4.2625,10,0.6564,0.5551
76,27.2948,4.087,13,0.6643,0.5681
77,33.7177,3.9699,17,0.6695,0.5766
78,21.4653,4.5084,10,0.6453,0.5368
79,20.2632,4.4739,9,0.6469,0.5394
80,20.0685,4.5381,9,0.6439,0.5346000000000001
81,27.2866,4.0885,13,0.6643,0.5679000000000001
82,19.9834,4.5671,9,0.6426000000000001,0.5324
83,38.8473,3.8747000000000003,20,0.6737000000000001,0.5836
84,30.146,4.0804,15,0.6646000000000001,0.5685
85,13.8132,5.1169,5,0.617,0.4912
86,23.5361,4.3025,11,0.6546000000000001,0.5521
87,22.2007,4.2981,10,0.6548,0.5524
88,38.5169,3.9125,20,0.6721,0.5808
89,15.0088,5.1261,6,0.6165,0.49050000000000005
90,21.8083,4.4061,10,0.6499,0.5444
91,25.5489,4.1558,12,0.6612,0.5630000000000001
92,38.5692,3.9065,20,0.6723,0.5813
93,25.6235,4.1404,12,0.6619,0.5641
94,8.5068,7.9526,2,0.47740000000000005,0.292
95,24.0273,4.1857,11,0.6599,0.5608000000000001
96,10.2484,6.4131,3,0.5541,0.3956
97,23.8693,4.2221,11,0.6583,0.5581
98,32.1042,3.9954,16,0.6684,0.5748
99,36.69,3.9583,19,0.67,0.5775
100,23.4104,4.3342,11,0.6532,0.5498000000000001
101,20.3845,4.4354000000000005,9,0.6486000000000001,0.5422
102,26.653200000000002,4.2133,13,0.6587000000000001,0.5587
103,33.3169,4.0272,17,0.667,0.5724
104,33.869,3.9491,17,0.6704,0.5782
105,24.0048,4.1908,11,0.6597000000000001,0.5604
106,27.4248,4.063,13,0.6654,0.5698
107,35.0087,3.99,18,0.6686000000000001,0.5752
108,18.2041,4.7575,8,0.6338,0.5182
109,20.6448,4.3565,9,0.6522,0.5481
110,11.9588,5.6697,4,0.5905,0.4499
111,33.3488,4.0225,17,0.6672,0.5728
112,18.9156,4.4852,8,0.6463,0.5385
113,31.8311,4.0368,16,0.6666000000000001,0.5717
114,17.1005,4.6868,7,0.6371,0.5235000000000001
115,28.6698,4.0925,14,0.6641,0.5676
116,25.701,4.1245,12,0.6626000000000001,0.5653
117,25.492,4.1678,12,0.6607000000000001,0.5621
118,11.5088,6.1809,4,0.5656,0.4123
119,8.6449,7.5465,2,0.49770000000000003,0.3178
120,26.5382,4.2375,13,0.6576000000000001,0.5569000000000001
121,25.6714,4.1305,12,0.6624,0.5648000000000001
122,13.5908,5.2731,5,0.6095,0.47950000000000004
123,15.5364,4.8283000000000005,6,0.6305000000000001,0.5129
