,price_of_ride,distance_normalized_price,trip_duration,rider_acceptance_prob,driver_acceptance_prob
0,25.1537,4.2413,12,0.6574,0.5567
1,25.3578,4.1964,12,0.6594,0.56
2,8.1967,8.1967,2,0.4652,0.2771
3,13.4347,5.392,5,0.6039,0.4706
4,30.1922,4.0727,15,0.665,0.5691
5,26.938,4.1555,13,0.6613,0.5630000000000001
6,20.4079,4.4281,9,0.6489,0.5428000000000001
7,8.3311,8.3311,2,0.4585,0.2691
8,28.258,4.1684,14,0.6607000000000001,0.5621
9,22.007,4.3503,10,0.6525000000000001,0.5486
10,31.7543,4.0487,16,0.666,0.5709000000000001
11,22.265,4.2813,10,0.6556000000000001,0.5537000000000001
12,32.3419,3.9606,16,0.6699,0.5773
13,28.6843,4.09,14,0.6642,0.5678000000000001
14,21.9056,4.3784,10,0.6512,0.5465
15,23.8428,4.2283,11,0.658,0.5576
16,11.5783,6.0933,4,0.5699000000000001,0.4187
17,18.4133,4.6718,8,0.6378,0.5246000000000001
18,23.6446,4.2757,11,0.6559,0.5541
19,10.1586,6.5595,3,0.5469,0.3851
20,23.678,4.2676,11,0.6562,0.5547000000000001
21,26.9575,4.1517,13,0.6614,0.5633
22,21.9239,4.3733,10,0.6514,0.5469
23,30.1499,4.0798,15,0.6646000000000001,0.5686
24,6.9917,6.9917,1,0.5254,0.3549
25,20.1482,4.5114,9,0.6451,0.5366000000000001
26,33.6605,3.9779,17,0.6692,0.5761000000000001
27,18.0911,4.8059,8,0.6315000000000001,0.5146000000000001
28,17.0519,4.708,7,0.6361,0.5219
29,42.3169,3.8209,22,0.6761,0.5875
30,37.187,3.8971,19,0.6727000000000001,0.582
31,23.7289,4.2553,11,0.6568,0.5556
32,31.8794,4.0294,16,0.6669,0.5723
33,23.9333,4.2072,11,0.6589,0.5592
34,16.3982,5.0259,7,0.6212,0.49810000000000004
35,21.7254,4.4301,10,0.6488,0.5426
36,18.8169,4.5199,8,0.6447,0.5359
37,10.486,6.0662,3,0.5712,0.4207
38,29.0623,4.0247,14,0.6671,0.5726
39,30.4959,4.0231,15,0.6672,0.5727
40,13.8147,5.1158,5,0.617,0.4913
41,18.9006,4.4904,8,0.6461,0.5381
42,23.3973,4.3376,11,0.6531,0.5495
43,14.9009,5.1945,6,0.6133000000000001,0.4854
44,12.1407,5.4956,4,0.5989,0.46290000000000003
45,20.1996,4.4945,9,0.6459,0.5378000000000001
46,20.4375,4.4189,9,0.6494,0.5435
47,18.9583,4.4704,8,0.647,0.5396000000000001
48,26.708,4.202,13,0.6592,0.5596
49,14.7189,5.3163,6,0.6075,0.4763
50,30.5645,4.0122,15,0.6676000000000001,0.5735
51,32.336,3.9615,16,0.6699,0.5773
52,26.8807,4.1669,13,0.6607000000000001,0.5622
53,12.2044,5.4383,4,0.6016,0.4672
54,6.9437,6.9437,1,0.5278,0.3582
55,18.5793,4.6073,8,0.6407,0.5294
56,24.9581,4.286,12,0.6554,0.5533
57,18.8781,4.4982,8,0.6457,0.5376000000000001
58,17.0034,4.7294,7,0.6351,0.5203
59,33.7701,3.9627,17,0.6698000000000001,0.5772
60,23.9659,4.1997,11,0.6593,0.5597
61,15.4642,4.8658,6,0.6287,0.5101
62,18.6214,4.5914,8,0.6415000000000001,0.5306000000000001
63,41.9998,3.8528000000000002,22,0.6747000000000001,0.5852
64,25.3814,4.1913,12,0.6597000000000001,0.5604
65,15.4868,4.8539,6,0.6293000000000001,0.511
66,12.0015,5.6274,4,0.5926,0.4531
67,19.8511,4.6135,9,0.6404000000000001,0.529
68,23.4489,4.3244,11,0.6537000000000001,0.5505
69,11.7075,5.9394,4,0.5774,0.43
70,28.8223,4.0657,14,0.6653,0.5696
71,22.3325,4.2639,10,0.6564,0.555
72,21.5012,4.4973,10,0.6458,0.5376000000000001
73,19.767,4.6439,9,0.639,0.5267000000000001
74,26.9787,4.1475,13,0.6616000000000001,0.5636
75,23.5042,4.3104000000000005,11,0.6543,0.5515
76,32.4465,3.9456,16,0.6706000000000001,0.5784
77,10.0381,6.7713,3,0.5364,0.37020000000000003
78,21.9763,4.3587,10,0.6521,0.5479
79,20.2764,4.4696,9,0.647,0.5397000000000001
80,32.4518,3.9449,16,0.6706000000000001,0.5785
81,25.531,4.1596,12,0.6611,0.5627
82,32.3606,3.9579,16,0.6701,0.5775
83,21.6834,4.4424,10,0.6483,0.5417000000000001
84,13.4379,5.3895,5,0.604,0.4708
85,32.1416,3.9899,16,0.6686000000000001,0.5752
86,18.4033,4.6758,8,0.6376000000000001,0.5243
87,18.3736,4.6877,8,0.637,0.5234
88,27.1992,4.105,13,0.6635,0.5667
89,14.8277,5.2424,6,0.611,0.4818
90,27.3124,4.0837,13,0.6645,0.5683
91,29.9931,4.1064,15,0.6635,0.5666
92,14.815,5.2509,6,0.6106,0.4812
93,30.7648,3.981,15,0.669,0.5758
94,17.0493,4.7091,7,0.636,0.5218
95,18.4171,4.6703,8,0.6378,0.5247
96,21.653200000000002,4.4514,10,0.6479,0.5411
97,31.7594,4.0479,16,0.6661,0.5709000000000001
98,13.5992,5.267,5,0.6098,0.48
99,16.8837,4.7836,7,0.6326,0.5162
100,16.555,4.9434000000000005,7,0.6251,0.5042
101,25.735,4.1176,12,0.663,0.5658000000000001
102,10.4553,6.1082,3,0.5691,0.4176
103,16.4845,4.98,7,0.6234000000000001,0.5015000000000001
104,8.0303,8.0303,2,0.47350000000000003,0.2872
105,25.6241,4.1402,12,0.6619,0.5641
106,10.3495,6.2589,3,0.5617,0.4067
107,18.2851,4.7237,8,0.6354000000000001,0.5207
108,22.2973,4.2729,10,0.656,0.5543
109,19.79,4.6355,9,0.6394000000000001,0.5273
110,6.981,6.981,1,0.5259,0.3556
111,28.2437,4.1711,14,0.6606000000000001,0.5618000000000001
112,28.2123,4.1771,14,0.6603,0.5614
113,35.8345,3.8833,18,0.6733,0.583
114,38.7417,3.8866,20,0.6732,0.5827
115,20.0315,4.5506,9,0.6433,0.5337000000000001
116,20.262,4.4742,9,0.6468,0.5394
117,43.654,3.8356,23,0.6754,0.5865
118,11.6539,6.0019,4,0.5744,0.4254
119,25.4105,4.1851,12,0.6599,0.5608000000000001
120,18.5914,4.6027000000000005,8,0.6409,0.5298
121,25.575,4.1504,12,0.6615,0.5634
122,13.5046,5.3378,5,0.6065,0.4747
123,40.7151,3.8325,21,0.6756,0.5867
124,28.2233,4.175,14,0.6604,0.5616
125,20.3532,4.4452,9,0.6482,0.5415
126,10.2774,6.3678,3,0.5564,0.39880000000000004
127,23.3828,4.3413,11,0.6529,0.5492
128,11.8633,5.768,4,0.5857,0.44270000000000004
129,12.115,5.5193,4,0.5978,0.4611
130,28.6537,4.0954,14,0.6639,0.5674
131,33.5852,3.9885,17,0.6687000000000001,0.5753
132,11.9369,5.6919,4,0.5894,0.44830000000000003
133,16.7369,4.8529,7,0.6293000000000001,0.511
134,8.2777,8.2777,2,0.4612,0.2722
135,15.2412,4.988,6,0.623,0.5009
136,27.0588,4.1319,13,0.6623,0.5647
137,8.172,8.172,2,0.4665,0.2786
138,32.2291,3.977,16,0.6692,0.5761000000000001
139,33.3471,4.0228,17,0.6672,0.5728
140,20.2991,4.4624,9,0.6474000000000001,0.5402
141,21.8135,4.4046,10,0.65,0.5445
142,15.1451,5.0437,6,0.6204000000000001,0.49670000000000003
143,18.1968,4.7605,8,0.6336,0.518
144,22.3431,4.2611,10,0.6565000000000001,0.5552
145,18.2316,4.7459,8,0.6343,0.519
146,12.2111,5.4324,4,0.6019,0.4676
147,13.821,5.1116,5,0.6172000000000001,0.49160000000000004
148,15.3022,4.9536,6,0.6246,0.5035000000000001
149,22.017,4.3475,10,0.6526000000000001,0.5488000000000001
150,26.5803,4.2286,13,0.658,0.5576
151,20.4205,4.4242,9,0.6491,0.5431
152,35.5643,3.9171,18,0.6719,0.5805
153,34.078,3.921,17,0.6717000000000001,0.5802
154,25.1326,4.2461,12,0.6572,0.5563
155,13.3655,5.4474,5,0.6012000000000001,0.4665
156,26.85,4.1731,13,0.6605000000000001,0.5617
157,6.8247,6.8247,1,0.5337000000000001,0.3665
158,10.4177,6.1605,3,0.5666,0.4138
159,27.3143,4.0834,13,0.6645,0.5683
160,20.3244,4.4543,9,0.6477,0.5408000000000001
161,28.6108,4.1031,14,0.6636000000000001,0.5669000000000001
162,42.2944,3.8231,22,0.676,0.5874
163,34.1209,3.9153000000000002,17,0.6719,0.5806
164,25.4536,4.1759,12,0.6603,0.5615
165,23.6849,4.2659,11,0.6563,0.5548000000000001
166,10.2346,6.435,3,0.553,0.394
167,8.6789,7.4546,2,0.5023,0.32380000000000003
168,8.699,7.4018,2,0.5049,0.32730000000000004
169,32.0927,3.9971,16,0.6683,0.5747
170,13.5207,5.3255,5,0.607,0.4756
171,18.8943,4.4926,8,0.646,0.538
172,22.2428,4.2871,10,0.6553,0.5533
173,24.9217,4.2945,12,0.655,0.5527000000000001
174,27.0484,4.1339,13,0.6622,0.5646
175,13.8823,5.0711,5,0.6191,0.49470000000000003
176,18.1608,4.7759,8,0.6329,0.5168
177,27.0299,4.1375,13,0.6621,0.5643
178,38.5117,3.9132000000000002,20,0.672,0.5808
179,32.4547,3.9445,16,0.6706000000000001,0.5785
180,21.6204,4.4611,10,0.6474000000000001,0.5403
181,18.4764,4.6469000000000005,8,0.6389,0.5265000000000001
182,23.255,4.3746,11,0.6514,0.5468000000000001
183,26.6717,4.2095,13,0.6588,0.559
184,30.2166,4.0686,15,0.6651,0.5694
185,18.165,4.774,8,0.633,0.5169
186,11.596,6.0715,4,0.5709000000000001,0.4203
187,15.2277,4.9957,6,0.6227,0.5003000000000001
188,32.0923,3.9972,16,0.6683,0.5746
189,30.7825,3.9783,15,0.6692,0.5760000000000001
190,26.8605,4.171,13,0.6606000000000001,0.5619000000000001
191,15.3207,4.9433,6,0.6251,0.5043
192,24.9722,4.2828,12,0.6555000000000001,0.5536
193,28.9463,4.0443,14,0.6662,0.5712
194,24.8626,4.3084,12,0.6544,0.5517000000000001
195,35.0118,3.9896000000000003,18,0.6686000000000001,0.5752
196,25.3917,4.1891,12,0.6597000000000001,0.5605
197,30.1234,4.0843,15,0.6644,0.5683
198,18.9575,4.4707,8,0.647,0.5396000000000001
199,26.9786,4.1475,13,0.6616000000000001,0.5636
200,33.5329,3.996,17,0.6684,0.5747
201,39.0851,3.8482,20,0.6749,0.5855
202,30.1872,4.0735,15,0.6649,0.5690000000000001
203,29.0174,4.0322,14,0.6668000000000001,0.5721
204,37.3447,3.8784,19,0.6736000000000001,0.5833
205,47.4112,3.7662,25,0.6785,0.5915
206,18.6222,4.5911,8,0.6415000000000001,0.5306000000000001
207,30.4156,4.036,15,0.6666000000000001,0.5718
208,35.1908,3.9656000000000002,18,0.6697000000000001,0.577
209,30.4878,4.0244,15,0.6671,0.5727
210,25.0747,4.2592,12,0.6566000000000001,0.5553
211,33.6274,3.9826,17,0.669,0.5757
212,35.2742,3.9546,18,0.6702,0.5778
213,27.342,4.0782,13,0.6647000000000001,0.5687
214,33.905,3.9442,17,0.6707000000000001,0.5785
215,23.187,4.3927,11,0.6506000000000001,0.5454
216,32.0434,4.0045,16,0.668,0.5741
217,33.6837,3.9747,17,0.6693,0.5763
218,18.7896,4.5297,8,0.6443,0.5352
219,21.5677,4.477,10,0.6467,0.5391
220,20.4687,4.4093,9,0.6498,0.5442
221,44.0298,3.7997,23,0.677,0.5891000000000001
222,29.9864,4.1076,15,0.6634,0.5665
223,22.2906,4.2746,10,0.6559,0.5542
224,23.5195,4.3066,11,0.6545000000000001,0.5518000000000001
225,33.3367,4.0243,17,0.6671,0.5727
226,25.5148,4.163,12,0.6609,0.5625
227,22.1519,4.311,10,0.6543,0.5515
228,29.0636,4.0244,14,0.6671,0.5726
229,17.2242,4.6344,7,0.6395000000000001,0.5274
230,23.6173,4.2824,11,0.6555000000000001,0.5536
231,28.9458,4.0444,14,0.6662,0.5712
232,29.0733,4.0228,14,0.6672,0.5728
233,17.1112,4.6822,7,0.6373,0.5238
234,10.4665,6.0927,3,0.5699000000000001,0.4188
235,20.1636,4.5063,9,0.6454000000000001,0.537
236,32.4234,3.9489,16,0.6704,0.5782
237,26.8941,4.1643,13,0.6609,0.5624
238,13.4912,5.3481,5,0.606,0.47390000000000004
239,26.5213,4.2411,13,0.6574,0.5567
240,28.6677,4.0929,14,0.6641,0.5676
241,35.0675,3.9821,18,0.669,0.5758
242,6.8563,6.8563,1,0.5321,0.3643
243,27.2976,4.0865,13,0.6643,0.5681
244,26.5208,4.2412,13,0.6574,0.5567
245,18.8367,4.5128,8,0.6451,0.5365
246,7.0881,7.0881,1,0.5206000000000001,0.3483
247,23.7988,4.2386,11,0.6575000000000001,0.5569000000000001
248,13.0918,5.6842,5,0.5898,0.4489
249,28.2542,4.1691,14,0.6606000000000001,0.562
250,20.1249,4.5192,9,0.6448,0.536
251,20.2459,4.4795,9,0.6466000000000001,0.539
252,25.1088,4.2515,12,0.6569,0.5559000000000001
253,10.2866,6.3536,3,0.5571,0.39990000000000003
254,13.0916,5.6844,5,0.5898,0.4489
255,35.0165,3.989,18,0.6687000000000001,0.5753
