,price_of_ride,distance_normalized_price,trip_duration,rider_acceptance_prob,driver_acceptance_prob
0,30.2071,4.0702,15,0.6651,0.5693
1,15.3099,4.9493,6,0.6248,0.5038
2,37.3237,3.8808000000000002,19,0.6735,0.5832
3,27.3675,4.0735,13,0.6649,0.5690000000000001
4,23.3443,4.3512,11,0.6524,0.5485
5,17.0081,4.7273,7,0.6352,0.5204
6,15.0726,5.087,6,0.6184000000000001,0.49350000000000005
7,26.9616,4.1509,13,0.6615,0.5633
8,28.3865,4.1442,14,0.6618,0.5638000000000001
9,25.4646,4.1736,12,0.6604,0.5617
10,24.9885,4.279,12,0.6557000000000001,0.5539000000000001
11,28.738,4.0804,14,0.6646000000000001,0.5685
12,33.6811,3.975,17,0.6693,0.5763
13,29.9004,4.1225,15,0.6627000000000001,0.5654
14,22.1013,4.3246,10,0.6536000000000001,0.5505
15,22.324,4.266,10,0.6563,0.5548000000000001
16,23.9511,4.2031,11,0.6591,0.5595
17,16.8493,4.7996,7,0.6318,0.515
18,26.6888,4.2059,13,0.659,0.5593
19,21.8791,4.3859,10,0.6509,0.5459
20,40.4648,3.8589,21,0.6744,0.5848
21,15.5795,4.8063,6,0.6315000000000001,0.5145000000000001
22,16.4863,4.979,7,0.6234000000000001,0.5016
23,30.6035,4.0061,15,0.6679,0.5740000000000001
24,30.1807,4.0746,15,0.6649,0.5690000000000001
25,22.1708,4.306,10,0.6545000000000001,0.5519000000000001
26,33.6361,3.9814,17,0.669,0.5758
27,23.7749,4.2443,11,0.6573,0.5564
28,18.5419,4.6216,8,0.6401,0.5284
29,37.4529,3.8657,19,0.6741,0.5843
30,28.7327,4.0814,14,0.6646000000000001,0.5685
31,30.6075,4.0054,15,0.6679,0.5740000000000001
32,25.6546,4.134,12,0.6622,0.5646
33,30.2545,4.0624,15,0.6654,0.5699000000000001
34,35.2522,3.9575,18,0.6701,0.5776
35,30.3301,4.0499,15,0.666,0.5708
36,18.7931,4.5284,8,0.6444000000000001,0.5353
37,27.201,4.1046,13,0.6635,0.5668000000000001
38,32.2083,3.98,16,0.6691,0.5759000000000001
39,30.628800000000002,4.0021,15,0.6681,0.5743
