,price_of_ride,distance_normalized_price,trip_duration,rider_acceptance_prob,driver_acceptance_prob
0,15.5477,4.8225,6,0.6308,0.5133
1,30.1659,4.0771,15,0.6648000000000001,0.5688
2,24.8524,4.3109,12,0.6543,0.5515
3,30.0143,4.1028,15,0.6636000000000001,0.5669000000000001
4,40.3823,3.8677,21,0.674,0.5841000000000001
5,14.9034,5.1929,6,0.6134000000000001,0.48550000000000004
6,18.5869,4.6044,8,0.6409,0.5296000000000001
7,8.0907,8.0907,2,0.47050000000000003,0.28350000000000003
8,13.2995,5.5018,5,0.5986,0.46240000000000003
9,25.1415,4.2441,12,0.6573,0.5565
10,25.2485,4.2203,12,0.6583,0.5582
11,8.3578,8.3578,2,0.4572,0.2675
12,11.6519,6.0043,4,0.5742,0.4252
13,17.2686,4.616,7,0.6403,0.5288
14,29.026,4.0308,14,0.6668000000000001,0.5722
15,13.6182,5.2531,5,0.6105,0.481
16,25.1644,4.2389,12,0.6575000000000001,0.5568000000000001
17,16.5721,4.9347,7,0.6255000000000001,0.5049
18,23.3148,4.3589,11,0.6521,0.5479
19,36.8446,3.9388,19,0.6709,0.5789000000000001
20,31.9702,4.0155,16,0.6675,0.5733
21,9.8051,7.2391,3,0.513,0.3381
22,32.3785,3.9554,16,0.6702,0.5777
23,13.3431,5.4656,5,0.6003000000000001,0.4651
24,28.4489,4.1326,14,0.6623,0.5647
25,28.889,4.0541,14,0.6658000000000001,0.5705
26,30.1471,4.0803,15,0.6646000000000001,0.5685
27,15.338,4.9338,6,0.6256,0.505
28,23.2696,4.3707,11,0.6515000000000001,0.5471
29,20.5284,4.3912,9,0.6506000000000001,0.5455
30,13.6274,5.2464,5,0.6108,0.48150000000000004
31,9.6326,7.6469000000000005,3,0.4927,0.3113
32,33.289,4.0313,17,0.6668000000000001,0.5721
33,27.2389,4.0975,13,0.6639,0.5673
34,21.8134,4.4046,10,0.65,0.5445
35,30.0421,4.098,15,0.6638000000000001,0.5672
36,6.7033,6.7033,1,0.5398000000000001,0.375
37,27.1533,4.1137,13,0.6631,0.5661
38,13.6077,5.2607,5,0.6101,0.48050000000000004
39,28.3515,4.1507,14,0.6615,0.5634
40,11.5379,6.1439,4,0.5674,0.41500000000000004
41,26.5769,4.2293,13,0.6579,0.5575
42,30.1006,4.0881,15,0.6643,0.5680000000000001
43,23.998,4.1924,11,0.6596000000000001,0.5603
44,23.1787,4.3949,11,0.6505000000000001,0.5453
45,33.5642,3.9915,17,0.6686000000000001,0.5751000000000001
46,35.2784,3.954,18,0.6702,0.5778
47,25.4733,4.1717,12,0.6605000000000001,0.5618000000000001
48,15.4296,4.8842,6,0.6279,0.5087
49,12.0991,5.534,4,0.5971000000000001,0.46
50,30.3633,4.0445,15,0.6662,0.5712
51,22.0475,4.3392,10,0.653,0.5494
52,23.5525,4.2984,11,0.6548,0.5524
53,18.8232,4.5177,8,0.6448,0.5361
54,21.446,4.5144,10,0.645,0.5364
55,35.8579,3.8805,18,0.6735,0.5832
56,14.7306,5.3082,6,0.6079,0.47690000000000005
57,16.9897,4.7355,7,0.6348,0.5198
58,24.8526,4.3108,12,0.6543,0.5515
59,13.4202,5.4034,5,0.6033000000000001,0.4698
