,idle_start_timestamp,idle_duration,idle_x_start,idle_y_start,driver_idx,idle_start_subblock_id
0,720,1315,0.9389853477478021,0.15904249250888802,0,12
1,1320,157,0.771422147750854,0.62119311094284,1,14
2,1260,401,0.057637348771095005,0.28754827380180303,2,1
3,900,1315,0.15074710547924,0.758458018302917,3,3
4,1380,679,0.756444096565246,0.501593947410583,4,14
5,660,614,0.681879162788391,0.705044507980346,5,10
6,1260,805,0.45672890543937605,0.9718902111053461,6,7
7,1080,368,0.27763429284095703,0.331893384456634,7,5
8,180,223,0.572329521179199,0.749910950660705,8,10
9,1380,486,0.975427091121673,0.290554523468017,9,13
10,900,321,0.5467174053192131,0.52510780096054,10,10
11,480,362,0.9064551591873161,0.33691972494125305,11,13
12,660,183,0.106892898678779,0.727655529975891,12,2
13,1200,1440,0.05995525419712001,0.956464052200317,13,3
14,840,657,0.015822023153305,0.36757096648216203,14,1
15,1260,749,0.9495207071304321,0.25762844085693304,15,13
16,540,501,0.7408905029296871,0.7248712778091431,16,10
17,540,234,0.255795210599899,0.40924721956253,17,5
18,1320,1071,0.45846992731094305,0.12639786303043302,18,4
19,240,532,0.6796824932098381,0.16627021133899603,19,8
20,720,174,0.633392095565795,0.20282833278179102,20,8
21,660,395,0.526310801506042,0.17056284844875302,21,8
22,960,778,0.506183564662933,0.126254558563232,22,8
23,1200,879,0.8699513673782341,0.371584445238113,23,13
24,1320,1440,0.7849159836769101,0.36189877986907903,24,13
25,240,321,0.035428628325462,0.8416227102279661,25,3
26,1260,1440,0.726686954498291,0.8842281103134151,26,11
27,600,791,0.38263383507728504,0.998570382595062,27,7
28,720,671,0.545655727386474,0.19505330920219402,28,8
29,960,475,0.433789163827896,0.315268337726593,29,5
30,840,1440,0.848587095737457,0.611804604530334,30,14
31,1080,130,0.41182255744934004,0.36316379904747004,31,5
32,1260,460,0.09493863582611001,0.41891860961914,32,1
33,1140,1440,0.860101461410522,0.034429371356964,33,12
34,600,771,0.6544723510742181,0.188405483961105,34,8
35,360,1140,0.644671976566314,0.9187025427818291,35,11
36,120,733,0.7310625314712521,0.5961202383041381,36,10
37,1140,341,0.9156326651573181,0.14156569540500602,37,12
38,1080,873,0.7769254446029661,0.282541334629058,38,13
39,540,134,0.054244458675384,0.40691733360290505,39,1
40,1080,1302,0.021467924118041003,0.26896438002586304,40,1
41,420,160,0.215467676520347,0.7811873555183411,41,3
42,540,290,0.8760108351707451,0.8371726274490351,42,15
43,1320,256,0.161236092448234,0.11139833927154501,43,0
44,540,215,0.40796160697937,0.684252738952636,44,6
45,840,403,0.7548745274543761,0.972125172615051,45,15
46,480,150,0.7903341054916381,0.043732717633247,46,12
47,780,815,0.6505328416824341,0.5311949253082271,47,10
48,360,305,0.509717464447021,0.8947669863700861,48,11
49,1320,330,0.6516088247299191,0.12190458178520201,49,8
50,840,795,0.45675095915794306,0.42718568444252003,50,5
51,120,940,0.31828233599662703,0.9056214690208431,51,7
52,480,515,0.39856940507888705,0.25188285112380904,52,5
53,600,595,0.9195342659950251,0.11628754436969702,53,12
54,600,485,0.288894414901733,0.938722789287567,54,7
55,480,1189,0.32139471173286405,0.30572021007537803,55,5
56,1380,337,0.734415292739868,0.158506855368614,56,8
57,780,127,0.6933161020278931,0.586511611938476,57,10
58,300,453,0.251453280448913,0.31049725413322404,58,5
59,480,302,0.30176800489425604,0.040509551763534005,59,4
60,1080,828,0.238876074552536,0.146794453263282,60,0
61,540,212,0.297909438610076,0.5446255803108211,61,6
62,840,491,0.634509444236755,0.26160424947738603,62,9
63,480,120,0.859917402267456,0.5967274904251091,63,14
64,900,654,0.744217634201049,0.031640365719795005,64,8
65,720,247,0.34467029571533203,0.135570600628852,65,4
66,1200,1222,0.041970670223236,0.19616939127445202,66,0
67,1140,723,0.003997772932052,0.6344358921051021,67,2
68,1200,1440,0.497279375791549,0.9205298423767091,68,7
69,840,580,0.20556172728538502,0.662328004837036,69,2
70,960,341,0.557421743869781,0.078202247619628,70,8
71,600,733,0.28112137317657404,0.10199092328548401,71,4
72,1080,393,0.657649874687194,0.6200073957443231,72,10
73,660,139,0.880648016929626,0.799221634864807,73,15
74,720,575,0.22209061682224202,0.8766505718231201,74,3
75,660,1004,0.442363172769546,0.9150723218917841,75,7
76,600,185,0.694185614585876,0.12154161930084201,76,8
77,960,1440,0.41162556409835804,0.289704531431198,77,5
78,1080,1440,0.07776615023612901,0.876638412475585,78,3
79,960,527,0.589695990085601,0.39117854833602905,79,9
80,900,146,0.048683479428291,0.8078929185867311,80,3
81,1140,1432,0.17890244722366302,0.8556752204895021,81,3
82,1080,272,0.630217909812927,0.137803345918655,82,8
83,1200,257,0.258422553539276,0.9687467813491821,83,7
84,960,269,0.317174136638641,0.33705043792724604,84,5
85,420,144,0.38157004117965704,0.8880590796470641,85,7
86,480,403,0.9719276428222651,0.17126353085041002,86,12
87,1140,552,0.8152641057968141,0.624799072742462,87,14
88,420,866,0.567692995071411,0.723457813262939,88,10
89,1260,385,0.40578010678291304,0.5965834856033321,89,6
90,420,916,0.516928136348724,0.8731420636177061,90,11
91,1260,635,0.395767956972122,0.961236000061035,91,7
92,420,474,0.5885182023048401,0.25449636578559803,92,9
93,1200,1124,0.7592524886131281,0.007022127509117001,93,12
94,1260,336,0.8450551033020021,0.690120875835418,94,14
95,1380,233,0.47856292128562905,0.630334079265594,95,6
96,780,421,0.792859196662902,0.7193447351455681,96,14
97,720,184,0.9653744697570801,0.269241094589233,97,13
98,900,1440,0.5714563727378841,0.11737516522407501,98,8
99,540,648,0.7848744988441461,0.948171496391296,99,15
