,idle_start_timestamp,idle_duration,idle_x_start,idle_y_start,driver_idx,idle_start_subblock_id
0,300,1095,0.566089332103729,0.39242756366729703,0,9
1,540,696,0.18662557005882202,0.5684162378311151,1,2
2,480,1128,0.8742187619209291,0.182048186659812,2,12
3,900,367,0.092948853969573,0.44439703226089405,3,1
4,660,501,0.266244411468505,0.17251314222812603,4,4
5,840,1119,0.10356624424457501,0.328170448541641,5,1
6,1140,185,0.569367885589599,0.844126164913177,6,11
7,840,417,0.146670863032341,0.9309861063957211,7,3
8,1020,262,0.8990959525108331,0.12759718298912,8,12
9,240,516,0.519922614097595,0.579625725746154,9,10
10,480,660,0.110539063811302,0.612853527069091,10,2
11,1320,420,0.526946902275085,0.268318593502044,11,9
12,1140,407,0.038197323679924004,0.17684258520603102,12,0
13,1140,680,0.207408517599105,0.205134034156799,13,0
14,960,1089,0.8990337848663331,0.32463547587394703,14,13
15,0,603,0.243457823991775,0.238366991281509,15,0
16,480,243,0.26384964585304205,0.29875653982162403,16,5
17,240,471,0.8674294948577881,0.163888201117515,17,12
18,420,258,0.675769507884979,0.165547415614128,18,8
19,1080,451,0.8508618474006651,0.099506258964538,19,12
20,1140,264,0.9824585914611811,0.13401389122009202,20,12
21,660,332,0.837004780769348,0.7059336304664611,21,14
22,780,358,0.23162309825420302,0.9681242108345031,22,3
23,1260,886,0.7441641688346861,0.25270688533782903,23,9
24,1080,957,0.061943143606185004,0.6189578175544731,24,2
25,540,1076,0.7285613417625421,0.996406555175781,25,11
26,840,1124,0.23469339311122803,0.34728461503982505,26,1
27,600,304,0.335471272468566,0.426837593317031,27,5
28,480,1149,0.25103735923767,0.933576524257659,28,7
29,1200,288,0.5342808365821831,0.08118693530559501,29,8
30,420,310,0.303469598293304,0.9734118580818171,30,7
31,960,348,0.38285750150680503,0.902210116386413,31,7
32,1080,1440,0.6844068169593811,0.9177966713905331,32,11
33,120,607,0.6187945008277891,0.513566613197326,33,10
34,1200,930,0.629136681556701,0.358594954013824,34,9
35,420,735,0.044187784194946005,0.616826653480529,35,2
36,960,285,0.9145964384078981,0.14749091863632202,36,12
37,720,172,0.314782738685607,0.29078561067581105,37,5
38,840,157,0.5620877146720881,0.5223236083984371,38,10
39,180,592,0.372146308422088,0.36293739080429005,39,5
40,60,1440,0.349312186241149,0.617794454097747,40,6
41,1260,355,0.24866507947444902,0.9330442547798151,41,3
42,420,1440,0.13015834987163502,0.611169040203094,42,2
43,600,1372,0.32286795973777704,0.988577246665954,43,7
44,1200,324,0.47154143452644304,0.277907013893127,44,5
45,1020,652,0.9847463965415951,0.28985521197319003,45,13
46,540,267,0.910554587841033,0.20113790035247803,46,12
47,780,671,0.049917653203010004,0.6896510124206541,47,2
48,120,585,0.42009723186492903,0.022979542613029,48,4
49,540,484,0.5567577481269831,0.06344507634639701,49,8
50,1380,513,0.624478578567504,0.7431559562683101,50,10
51,1380,209,0.8401801586151121,0.677955508232116,51,14
52,840,427,0.702577352523803,0.25704881548881503,52,9
53,840,314,0.49975568056106506,0.967942118644714,53,7
54,780,216,0.265142440795898,0.869777381420135,54,7
55,420,733,0.002250343561172,0.38708621263504,55,1
56,0,239,0.562984466552734,0.683065891265869,56,10
57,1260,547,0.14257428050041202,0.6149712800979611,57,2
58,1140,273,0.8569567799568171,0.7791003584861751,58,15
59,1320,345,0.9046079516410821,0.701229870319366,59,14
60,900,488,0.8372284770011901,0.9819706678390501,60,15
61,1140,923,0.7315177321434021,0.324186205863952,61,9
62,1200,175,0.700053811073303,0.47214853763580306,62,9
63,780,720,0.8259789943695061,0.573254704475402,63,14
64,1020,729,0.6261247992515561,0.28879910707473705,64,9
65,1320,225,0.307171255350112,0.675525724887847,65,6
66,1080,129,0.07288971543312,0.5042374134063721,66,2
67,1320,294,0.073285833001136,0.180953726172447,67,0
68,720,244,0.16235293447971302,0.7028045058250421,68,2
69,960,138,0.11495670676231301,0.149764746427536,69,0
70,900,189,0.187048941850662,0.5588808059692381,70,2
71,540,647,0.9686999917030331,0.94990050792694,71,15
72,360,572,0.263829439878463,0.46779751777648904,72,5
73,660,180,0.277923494577407,0.7453376054763791,73,6
74,840,682,0.20741155743598902,0.35226422548294,74,1
75,1320,294,0.39517909288406305,0.446031928062438,75,5
76,900,733,0.20560416579246502,0.557125210762023,76,2
77,840,283,0.9573361277580261,0.8489100933074951,77,15
78,600,266,0.693789064884185,0.538173556327819,78,10
79,840,248,0.298052191734313,0.251985073089599,79,5
80,360,966,0.37493073940277105,0.43351745605468706,80,5
81,840,159,0.181955322623252,0.8631547689437861,81,3
82,540,832,0.55918937921524,0.667749166488647,82,10
83,1020,764,0.29615420103073103,0.14029289782047202,83,4
84,300,681,0.6598098278045651,0.464436769485473,84,9
85,780,194,0.49550348520278903,0.6318480372428891,85,6
86,1140,276,0.18288432061672202,0.005312100052833,86,0
87,720,569,0.45817613601684504,0.9240425229072571,87,7
88,900,164,0.548342168331146,0.455653607845306,88,9
89,300,271,0.9571781158447261,0.9751623272895811,89,15
90,1260,140,0.897027134895324,0.450422257184982,90,13
91,1260,740,0.631355464458465,0.406685352325439,91,9
92,300,699,0.248636201024055,0.9514606595039361,92,3
93,480,1440,0.5235690474510191,0.41116899251937805,93,9
94,1260,214,0.087102323770523,0.168011039495468,94,0
95,1080,399,0.052781388163566006,0.629834592342376,95,2
96,1080,796,0.021674096584320002,0.18001863360404902,96,0
97,1320,372,0.557614147663116,0.23525674641132302,97,8
98,1380,439,0.365866631269454,0.999053061008453,98,7
99,1320,1332,0.17261858284473403,0.43260228633880604,99,1
