,idle_start_timestamp,idle_duration,idle_x_start,idle_y_start,driver_idx,idle_start_subblock_id
0,840,299,0.964975833892822,0.83094048500061,0,15
1,720,385,0.218746408820152,0.6271671056747431,1,2
2,360,399,0.27020263671875,0.080413058400154,2,4
3,780,313,0.319729506969451,0.756180644035339,3,7
4,0,630,0.110257089138031,0.61472874879837,4,2
5,1140,123,0.7775448560714721,0.47135153412818903,5,13
6,900,246,0.19330324232578203,0.9246393442153931,6,3
7,660,1440,0.251359283924102,0.599653363227844,7,6
8,120,166,0.47007143497467,0.25825142860412603,8,5
9,1260,213,0.39944905042648304,0.503501534461975,9,6
10,780,612,0.7753809094429011,0.06905063986778201,10,12
11,1200,1440,0.77742862701416,0.952985823154449,11,15
12,180,223,0.032514184713363,0.28022393584251404,12,1
13,960,234,0.49203103780746404,0.038642048835754006,13,4
14,1140,1013,0.32031017541885304,0.403972119092941,14,5
15,780,1440,0.92775958776474,0.085302546620368,15,12
16,0,469,0.9558866620063781,0.9019891023635861,16,15
17,540,887,0.14075429737567902,0.250999510288238,17,1
18,1080,779,0.13192847371101302,0.38355243206024103,18,1
19,1200,1231,0.5269587635993951,0.384270131587982,19,9
20,420,392,0.17606799304485302,0.5850232839584351,20,2
21,420,968,0.33160126209259,0.9084331989288331,21,7
22,1140,279,0.265568971633911,0.25903230905532804,22,5
23,840,907,0.742153286933898,0.28532308340072604,23,9
24,780,140,0.6289378404617311,0.696485221385955,24,10
25,960,570,0.5522494316101071,0.619706749916076,25,10
26,660,522,0.462190806865692,0.11162704229354801,26,4
27,540,204,0.47293806076049805,0.732265293598175,27,6
28,1080,704,0.648320078849792,0.302679777145385,28,9
29,960,476,0.5855717062950131,0.32002156972885104,29,9
30,900,718,0.14462424814701,0.198346763849258,30,0
31,720,1013,0.710689783096313,0.8303532004356381,31,11
32,60,620,0.13105101883411402,0.221828505396842,32,0
33,600,347,0.451824724674224,0.780682802200317,33,7
34,960,413,0.734113812446594,0.818861305713653,34,11
35,1320,722,0.696851968765258,0.28059908747673,35,9
36,720,1060,0.35026437044143605,0.9008490443229671,36,7
37,1320,815,0.563018083572387,0.012272089719772,37,8
38,900,245,0.9395970106124871,0.344149112701416,38,13
39,1140,247,0.622134208679199,0.900278329849243,39,11
40,1080,380,0.8759474158287041,0.680683493614196,40,14
41,780,600,0.862234771251678,0.45471090078353804,41,13
42,720,456,0.987043321132659,0.47317695617675704,42,13
43,420,451,0.5797406435012811,0.16809664666652602,43,8
44,960,148,0.119241058826446,0.174996688961982,44,0
45,1020,375,0.6537958979606621,0.436613082885742,45,9
46,540,322,0.120344594120979,0.000501945614814,46,0
47,600,221,0.18723528087139102,0.534840285778045,47,2
48,1080,171,0.45507985353469804,0.8896800279617311,48,7
49,1200,315,0.197915464639663,0.41842716932296703,49,1
50,720,1007,0.42255485057830805,0.9970264434814451,50,7
51,480,290,0.7689487934112541,0.86147391796112,51,15
52,1260,361,0.9204722642898561,0.5074280500411981,52,14
53,1320,464,0.255432307720184,0.41461208462715105,53,5
54,600,283,0.584135711193084,0.6890981793403621,54,10
55,1080,376,0.9837684035301201,0.9336434006690971,55,15
56,180,316,0.23717239499092102,0.258333891630172,56,1
57,900,778,0.24786534905433602,0.8437314033508301,57,3
58,900,1260,0.9729560017585751,0.8211848735809321,58,15
59,720,1440,0.9989272952079771,0.727904081344604,59,14
60,1020,1364,0.20250037312507602,0.43378460407257,60,1
61,420,912,0.13639523088932,0.5053029060363771,61,2
62,960,277,0.044901430606842006,0.446642160415649,62,1
63,720,160,0.050900176167488,0.261688083410263,63,1
64,660,271,0.423662543296813,0.46829700469970703,64,5
65,1320,779,0.7157870531082151,0.21464517712593,65,8
66,720,1440,0.425094366073608,0.345028340816497,66,5
67,780,516,0.8266245126724241,0.292554020881652,67,13
68,120,781,0.73955237865448,0.7917813658714291,68,11
69,420,140,0.020179376006126,0.017172008752822,69,0
70,480,724,0.904855966567993,0.6447866559028621,70,14
71,1260,536,0.789056062698364,0.47518515586853005,71,13
72,1260,658,0.503298163414001,0.473625481128692,72,9
73,1080,1440,0.031191945075988003,0.5757148265838621,73,2
74,540,738,0.35438817739486606,0.12767262756824402,74,4
75,720,1159,0.885336101055145,0.054950132966041,75,12
76,0,285,0.438403844833374,0.989601016044616,76,7
77,720,648,0.59907054901123,0.256105691194534,77,9
78,300,1440,0.7299148440361021,0.9280154109001161,78,11
79,1080,154,0.823330402374267,0.51943564414978,79,14
80,960,428,0.023586854338645002,0.8955967426300041,80,3
81,1200,1440,0.7701376080513,0.62682968378067,81,14
82,900,649,0.9207510948181151,0.149994567036628,82,12
83,660,1217,0.933162689208984,0.333501279354095,83,13
84,1020,739,0.309598952531814,0.403356075286865,84,5
85,840,431,0.299313575029373,0.266336679458618,85,5
86,420,154,0.38472318649291903,0.153280764818191,86,4
87,1320,934,0.589931547641754,0.43917214870452803,87,9
88,420,169,0.273452699184417,0.660360813140869,88,6
89,720,1440,0.344144850969314,0.937993288040161,89,7
90,1320,151,0.49998506903648304,0.5761619806289671,90,6
91,780,125,0.34863448143005304,0.6967886686325071,91,6
92,180,1440,0.9749094247817991,0.00585526227951,92,12
93,960,378,0.5492592453956601,0.8664251565933221,93,11
94,300,1045,0.5801035165786741,0.997476816177368,94,11
95,1080,767,0.22239349782466802,0.668056190013885,95,2
96,1320,211,0.034798413515090006,0.839169263839721,96,3
97,900,208,0.5304354429244991,0.7460635900497431,97,10
98,0,421,0.48566675186157204,0.522677302360534,98,6
99,1320,1428,0.43860638141632,0.6488049626350401,99,6
