,current_day,square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,distance_normalized_price,rider_acceptance_prob,driver_acceptance_prob
0,0,3,959,51,90,17,8.558300000000001,107,33.8361,3.9536000000000002,0.6702,0.5778
1,0,11,809,72,133,6,3.1362,139,15.3879,4.9065,0.6268,0.507
2,0,11,999,72,164,13,6.3224,177,26.6467,4.2147,0.6586000000000001,0.5586
3,0,7,835,5,263,9,4.344,272,19.926,4.5871,0.6417,0.5309
4,0,3,895,73,280,10,5.0905,290,22.0647,4.3345,0.6532,0.5497000000000001
5,0,3,900,73,302,10,5.1652,312,22.2006,4.2981,0.6548,0.5524
6,0,1,217,10,350,10,4.9616,360,21.8301,4.3998,0.6502,0.5449
7,0,0,226,39,365,16,8.0645,381,32.1574,3.9875000000000003,0.6687000000000001,0.5754
8,0,14,210,52,385,11,5.4165,396,23.438,4.3272,0.6535000000000001,0.5503
9,0,0,57,39,418,14,6.8971,432,28.4727,4.1282,0.6625,0.5650000000000001
10,0,5,606,35,406,9,4.6989,415,20.5719,4.3781,0.6512,0.5465
11,0,8,209,11,416,9,4.5751,425,20.3466,4.4473,0.6481,0.5414
12,0,12,33,1,405,5,2.4003,410,13.2685,5.5279,0.5973,0.4605
13,0,0,184,39,440,14,6.7587,454,28.2208,4.1755,0.6604,0.5615
14,0,1,43,10,437,6,3.0716,443,15.2703,4.9714,0.6238,0.5021
15,0,3,10,73,443,14,6.9923,457,28.6459,4.0968,0.6639,0.5673
16,0,4,208,17,439,12,6.0749,451,25.4164,4.1838,0.66,0.5609000000000001
17,0,5,206,35,442,12,6.0065,454,25.2919,4.2107,0.6588,0.5589000000000001
18,0,7,160,5,428,17,8.3497,445,33.4565,4.0069,0.6679,0.5739000000000001
19,0,11,127,72,437,14,7.0308,451,28.7161,4.0843,0.6644,0.5682
20,0,14,23,52,442,5,2.6348,447,13.6954,5.1978,0.6131,0.4852
21,0,15,46,25,433,12,5.7568,445,24.8374,4.3144,0.6541,0.5512
22,0,1,109,10,455,5,2.4918,460,13.4351,5.3917,0.6039,0.4707
23,0,3,171,73,477,19,9.58,496,37.2556,3.8889,0.6731,0.5826
24,0,4,69,17,474,6,2.9968,480,15.1341,5.0501,0.6201,0.49620000000000003
25,0,14,121,52,461,11,5.6151,472,23.7995,4.2385,0.6575000000000001,0.5569000000000001
26,0,15,14,25,469,9,4.502,478,20.2137,4.4899000000000004,0.6461,0.5382
27,0,0,156,39,487,14,6.7705,501,28.2423,4.1714,0.6605000000000001,0.5618000000000001
28,0,5,233,35,503,15,7.3918,518,30.153,4.0793,0.6647000000000001,0.5686
29,0,6,197,92,492,9,4.699,501,20.5722,4.378,0.6512,0.5465
30,0,9,47,32,506,8,3.9538,514,18.4359,4.6628,0.6382,0.5253
31,0,14,46,52,484,19,9.3901,503,36.9101,3.9307,0.6713,0.5795
32,0,0,238,39,539,11,5.6203,550,23.809,4.2362,0.6576000000000001,0.557
33,0,1,46,10,517,16,8.1496,533,32.3123,3.9649,0.6697000000000001,0.577
34,0,4,29,17,534,12,5.9017,546,25.101,4.2532,0.6569,0.5558000000000001
35,0,5,43,35,517,6,3.1459,523,15.4056,4.897,0.6273000000000001,0.5077
36,0,7,200,5,535,15,7.3774,550,30.1269,4.0837,0.6645,0.5683
37,0,8,109,11,515,9,4.5426,524,20.2875,4.4661,0.6472,0.54
38,0,11,787,72,525,10,5.1336,535,22.1432,4.3134,0.6541,0.5513
39,0,9,50,32,542,9,4.5417,551,20.2859,4.4666,0.6472,0.5399
40,0,14,817,52,566,10,4.8448,576,21.6175,4.462,0.6474000000000001,0.5403
41,0,15,131,25,561,14,6.9047,575,28.4866,4.1257,0.6626000000000001,0.5652
42,0,0,197,39,577,8,3.867,585,18.278,4.7266,0.6352,0.5205000000000001
43,0,11,243,72,593,20,9.9838,613,38.7705,3.8833,0.6733,0.583
44,0,1,145,10,643,9,4.732,652,20.6323,4.3601,0.652,0.5478000000000001
45,0,7,889,5,635,11,5.297,646,23.2205,4.3837,0.651,0.5461
46,0,1,886,10,757,7,3.7384,764,17.2639,4.618,0.6402,0.5286000000000001
47,0,4,465,33,1040,10,5.2432,1050,22.3425,4.2613,0.6565000000000001,0.5552
48,0,4,485,33,1078,12,6.2465,1090,25.7286,4.1189,0.6629,0.5657
49,0,4,278,33,1130,8,3.9172000000000002,1138,18.3694,4.6894,0.6369,0.5233
50,0,8,288,80,1120,20,9.909,1140,38.6344,3.8989000000000003,0.6727000000000001,0.5818
51,0,2,257,88,1147,9,4.6874,1156,20.5511,4.3843,0.6509,0.546
52,0,8,442,80,1163,6,3.1184,1169,15.3556,4.9241,0.626,0.5057
53,0,2,317,88,1188,8,3.8645,1196,18.2734,4.7285,0.6351,0.5203
54,0,2,450,88,1238,20,9.8685,1258,38.5607,3.9075,0.6723,0.5812
55,0,8,518,80,1258,16,8.1515,1274,32.3157,3.9644,0.6698000000000001,0.5771000000000001
56,0,2,521,88,1270,4,2.0821,1274,11.9094,5.7199,0.5881000000000001,0.44620000000000004
57,0,2,531,88,1309,9,4.6613,1318,20.5036,4.3987,0.6503,0.545
58,0,4,658,33,1309,15,7.4461,1324,30.2519,4.0628,0.6654,0.5698
59,0,4,922,33,1354,14,7.2413,1368,29.0992,4.0185,0.6674,0.5731
60,0,14,599,18,1353,4,2.0195,1357,11.7955,5.8408,0.5822,0.4373
61,0,4,611,33,1389,8,4.0706,1397,18.6485,4.5813,0.6419,0.5314
62,0,11,542,72,1427,14,6.8836,1441,28.4482,4.1327,0.6623,0.5647
63,0,14,597,18,1431,13,6.4903,1444,26.9523,4.1527,0.6614,0.5632
64,0,1,762,92,302,5,2.5722,307,13.5814,5.2801,0.6092000000000001,0.47900000000000004
65,0,1,762,92,302,5,2.5722,307,13.5814,5.2801,0.6092000000000001,0.47900000000000004
66,0,1,815,92,359,10,4.765,369,21.4723,4.5063,0.6454000000000001,0.537
67,0,1,815,92,359,10,4.765,369,21.4723,4.5063,0.6454000000000001,0.537
68,0,11,826,34,330,5,2.7245,335,13.8585,5.0867,0.6184000000000001,0.49350000000000005
69,0,11,826,34,330,5,2.7245,335,13.8585,5.0867,0.6184000000000001,0.49350000000000005
70,0,15,111,37,405,8,3.7511,413,18.067,4.8165000000000004,0.631,0.5138
71,0,15,111,37,405,8,3.7511,413,18.067,4.8165000000000004,0.631,0.5138
72,0,1,3,92,444,18,8.8777,462,35.1975,3.9647,0.6698000000000001,0.577
73,0,1,3,92,444,18,8.8777,462,35.1975,3.9647,0.6698000000000001,0.577
74,0,4,35,77,448,8,4.076,456,18.6583,4.5776,0.6421,0.5316000000000001
75,0,4,35,77,448,8,4.076,456,18.6583,4.5776,0.6421,0.5316000000000001
76,0,9,223,74,422,14,6.9031,436,28.4837,4.1262,0.6626000000000001,0.5652
77,0,9,223,74,422,14,6.9031,436,28.4837,4.1262,0.6626000000000001,0.5652
78,0,10,3,19,426,9,4.3297,435,19.9,4.5962,0.6412,0.5302
79,0,10,3,19,426,9,4.3297,435,19.9,4.5962,0.6412,0.5302
80,0,15,14,37,449,23,11.333,472,43.5661,3.8442,0.6751,0.5858
81,0,15,14,37,449,23,11.333,472,43.5661,3.8442,0.6751,0.5858
82,0,1,40,92,458,11,5.6219,469,23.8118,4.2356,0.6577000000000001,0.5571
83,0,1,40,92,458,11,5.6219,469,23.8118,4.2356,0.6577000000000001,0.5571
84,0,5,226,47,462,10,4.9755,472,21.8554,4.3926,0.6506000000000001,0.5454
85,0,5,226,47,462,10,4.9755,472,21.8554,4.3926,0.6506000000000001,0.5454
86,0,9,66,74,466,8,4.1938,474,18.8726,4.5002,0.6456000000000001,0.5374
87,0,9,66,74,466,8,4.1938,474,18.8726,4.5002,0.6456000000000001,0.5374
88,0,10,28,19,472,10,4.8557,482,21.6374,4.4561,0.6477,0.5407000000000001
89,0,10,28,19,472,10,4.8557,482,21.6374,4.4561,0.6477,0.5407000000000001
90,0,15,237,37,462,7,3.3833,469,16.6175,4.9117,0.6266,0.5066
91,0,15,237,37,462,7,3.3833,469,16.6175,4.9117,0.6266,0.5066
92,0,1,234,92,508,7,3.3648000000000002,515,16.5839,4.9287,0.6258,0.5053
93,0,1,234,92,508,7,3.3648000000000002,515,16.5839,4.9287,0.6258,0.5053
94,0,8,177,76,500,16,7.9439,516,31.9378,4.0204,0.6673,0.5729000000000001
95,0,8,177,76,500,16,7.9439,516,31.9378,4.0204,0.6673,0.5729000000000001
96,0,9,48,74,483,8,3.8827000000000003,491,18.3065,4.7149,0.6358,0.5214
97,0,9,48,74,483,8,3.8827000000000003,491,18.3065,4.7149,0.6358,0.5214
98,0,15,744,37,503,6,2.8071,509,14.789,5.2684,0.6098,0.47990000000000005
99,0,15,744,37,503,6,2.8071,509,14.789,5.2684,0.6098,0.47990000000000005
