,current_day,square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,distance_normalized_price,rider_acceptance_prob,driver_acceptance_prob
0,0,2,879,77,326,15,7.2666,341,29.9253,4.1182,0.6629,0.5658000000000001
1,0,9,81,98,342,8,3.8168,350,18.1865,4.7649,0.6334000000000001,0.5176000000000001
2,0,15,225,5,352,16,7.7573,368,31.5982,4.0734,0.6649,0.5691
3,0,1,166,3,385,13,6.6747,398,27.2879,4.0883,0.6643,0.5680000000000001
4,0,7,130,44,385,4,2.1126,389,11.9649,5.6636,0.5908,0.4504
5,0,2,22,77,408,17,8.5691,425,33.8558,3.9509,0.6704,0.578
6,0,6,50,16,396,12,5.9269,408,25.1469,4.2429,0.6573,0.5565
7,0,7,65,44,400,8,3.9507,408,18.4304,4.665,0.6381,0.5251
8,0,14,224,43,417,13,6.7405,430,27.4077,4.0661,0.6652,0.5696
9,0,3,225,81,441,11,5.5577,452,23.695,4.2635,0.6564,0.555
10,0,7,180,44,448,10,5.2218,458,22.3037,4.2713,0.6561,0.5544
11,0,9,30,98,422,11,5.5776,433,23.7313,4.2547,0.6568,0.5557
12,0,14,229,43,437,15,7.496,452,30.3426,4.0479,0.6661,0.5709000000000001
13,0,2,184,77,473,6,2.7791,479,14.738,5.3031,0.6081,0.4773
14,0,4,86,71,461,19,9.698,480,37.4704,3.8637,0.6742,0.5844
15,0,6,3,16,475,11,5.2974,486,23.2213,4.3835,0.651,0.5461
16,0,7,77,44,454,21,10.4302,475,40.363,3.8698,0.6739,0.584
17,0,13,244,31,451,10,5.2132,461,22.288,4.2753,0.6559,0.5541
18,0,14,101,43,466,21,10.6087,487,40.6878,3.8353,0.6754,0.5865
19,0,2,239,77,480,10,4.7942,490,21.5254,4.4899000000000004,0.6461,0.5382
20,0,9,118,98,482,6,3.1429,488,15.4001,4.9,0.6272,0.5075000000000001
21,0,11,15,27,488,14,7.0232,502,28.7022,4.0868,0.6643,0.5681
22,0,13,21,31,489,14,6.8258,503,28.3429,4.1523,0.6614,0.5632
23,0,14,87,43,482,14,6.8721,496,28.4272,4.1366,0.6621,0.5644
24,0,2,120,77,524,8,4.1459,532,18.7856,4.5311,0.6442,0.5351
25,0,6,134,16,525,7,3.5468,532,16.9152,4.7691,0.6332,0.5173
26,0,11,20,27,517,19,9.5458,536,37.1933,3.8963,0.6728000000000001,0.582
27,0,14,85,43,512,12,6.0067,524,25.2922,4.2107,0.6588,0.5589000000000001
28,0,6,243,16,557,13,6.3958,570,26.7803,4.1872,0.6598,0.5607
29,0,8,19,56,560,9,4.366,569,19.9662,4.5731,0.6423,0.532
30,0,8,800,56,590,14,7.0333,604,28.7206,4.0835,0.6645,0.5683
