,price_of_ride,distance_normalized_price,trip_duration,rider_acceptance_prob,driver_acceptance_prob
0,33.5914,3.9877000000000002,17,0.6687000000000001,0.5753
1,11.6191,6.0434,4,0.5723,0.4224
2,13.5674,5.2905,5,0.6087,0.4782
3,15.2566,4.9792,6,0.6234000000000001,0.5016
4,25.6516,4.1346,12,0.6622,0.5645
5,8.2329,8.2329,2,0.46340000000000003,0.27490000000000003
6,17.1667,4.6585,7,0.6384000000000001,0.5256000000000001
7,10.2771,6.3682,3,0.5563,0.39880000000000004
8,11.5068,6.1836,4,0.5654,0.4122
9,28.3857,4.1443,14,0.6618,0.5638000000000001
10,8.2671,8.2671,2,0.4617,0.27290000000000003
11,22.289,4.2751,10,0.6559,0.5542
12,25.4154,4.184,12,0.66,0.5609000000000001
13,23.4034,4.336,11,0.6531,0.5496
14,32.1245,3.9924,16,0.6685,0.5750000000000001
15,26.6714,4.2095,13,0.6588,0.559
16,22.3291,4.2647,10,0.6563,0.5549000000000001
17,23.843,4.2282,11,0.658,0.5576
18,30.6679,3.996,15,0.6684,0.5747
19,27.2185,4.1013,13,0.6637000000000001,0.5670000000000001
20,31.9664,4.0161,16,0.6675,0.5733
21,20.0131,4.5569,9,0.643,0.5332
22,11.4402,6.2711,4,0.5611,0.4058
23,20.5369,4.3886,9,0.6507000000000001,0.5457000000000001
24,17.1819,4.6521,7,0.6387,0.5261
25,22.2574,4.2833,10,0.6555000000000001,0.5535
26,26.8313,4.1769,13,0.6603,0.5614
27,27.1621,4.112,13,0.6632,0.5662
28,16.7516,4.8458,7,0.6297,0.5116
29,26.5608,4.2327,13,0.6578,0.5573
30,18.1028,4.8008,8,0.6318,0.5149
31,14.7857,5.2706,6,0.6097,0.4797
32,21.7372,4.4266,10,0.649,0.5429
33,23.3279,4.3555,11,0.6522,0.5482
34,18.4373,4.6623,8,0.6382,0.5253
35,15.2886,4.9612,6,0.6243000000000001,0.5029
36,8.3881,8.3509,2,0.4576,0.2679
37,33.5742,3.9901,17,0.6686000000000001,0.5752
38,35.8471,3.8818,18,0.6734,0.5831000000000001
39,25.6006,4.1451,12,0.6617000000000001,0.5638000000000001
40,9.6435,7.6194,3,0.494,0.3131
41,17.2799,4.6114,7,0.6405000000000001,0.5291
42,10.1655,6.5479,3,0.5475,0.3859
43,22.3253,4.2657,10,0.6563,0.5549000000000001
44,18.2952,4.7195,8,0.6355000000000001,0.521
45,28.413,4.1393,14,0.662,0.5642
46,23.2725,4.37,11,0.6516000000000001,0.5471
47,22.2006,4.2982,10,0.6548,0.5524
48,28.5112,4.1212,14,0.6628000000000001,0.5655
49,21.8532,4.3932,10,0.6505000000000001,0.5454
50,26.7706,4.1892,13,0.6597000000000001,0.5605
51,13.574,5.2855,5,0.6089,0.4786
