,price_of_ride,distance_normalized_price,trip_duration,rider_acceptance_prob,driver_acceptance_prob
0,16.4067,5.0213,7,0.6215,0.4984
1,21.5795,4.4735,10,0.6469,0.5394
2,18.5776,4.6079,8,0.6407,0.5294
3,30.6043,4.0059,15,0.6679,0.5740000000000001
4,13.5642,5.2928,5,0.6086,0.4781
5,22.337,4.2627,10,0.6564,0.5551
6,27.2374,4.0977,13,0.6638000000000001,0.5673
7,23.2643,4.3721,11,0.6515000000000001,0.547
8,33.788,3.9602,17,0.6699,0.5774
9,31.808,4.0404,16,0.6664,0.5715
10,31.6674,4.0624,16,0.6654,0.5699000000000001
11,13.0876,5.6881,5,0.5896,0.4486
12,22.1256,4.3181,10,0.6539,0.551
13,10.2842,6.3573,3,0.5569000000000001,0.3996
14,17.0233,4.7205,7,0.6355000000000001,0.5209
15,18.4756,4.6472,8,0.6389,0.5264
16,11.3783,6.3556,4,0.557,0.3997
17,8.821,7.1004,2,0.52,0.34750000000000003
18,32.1558,3.9878,16,0.6687000000000001,0.5753
19,22.0892,4.3278,10,0.6535000000000001,0.5502
20,32.3479,3.9597,16,0.67,0.5774
21,9.89,7.0588,3,0.522,0.3503
22,21.6788,4.4438,10,0.6482,0.5416000000000001
23,32.377,3.9556,16,0.6702,0.5777
24,13.4907,5.3484,5,0.6059,0.47390000000000004
25,21.5349,4.487,10,0.6463,0.5384
26,18.8272,4.5162,8,0.6449,0.5362
27,16.4659,4.9897,7,0.6229,0.5008
28,23.3563,4.3481,11,0.6526000000000001,0.5487000000000001
29,15.2244,4.9975,6,0.6226,0.5002
30,13.1218,5.6567,5,0.5911000000000001,0.4509
31,13.5556,5.2993,5,0.6083000000000001,0.4776
32,16.433,5.0072,7,0.6221,0.4995
33,22.1093,4.3224,10,0.6537000000000001,0.5506
34,18.9012,4.4902,8,0.6461,0.5382
35,28.2839,4.1635,14,0.6609,0.5624
36,34.0454,3.9253,17,0.6715,0.5799000000000001
37,17.1642,4.6596,7,0.6383,0.5255000000000001
38,22.1717,4.3058,10,0.6545000000000001,0.5519000000000001
39,29.9579,4.1125,15,0.6632,0.5662
40,11.4294,6.2856,4,0.5604,0.4048
41,28.276,4.165,14,0.6608,0.5623
42,35.2841,3.9533,18,0.6703,0.5779000000000001
43,15.0013,5.1307,6,0.6163000000000001,0.4902
