,current_day,square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,distance_normalized_price,rider_acceptance_prob,driver_acceptance_prob
0,0,9,136,68,387,13,6.5017,400,26.973,4.1486,0.6616000000000001,0.5635
1,0,2,19,78,414,7,3.7385,421,17.264,4.6179,0.6402,0.5286000000000001
2,0,5,759,45,399,14,6.9956000000000005,413,28.6521,4.0957,0.6639,0.5674
3,0,7,16,39,398,11,5.4486,409,23.4965,4.3124,0.6542,0.5514
4,0,15,70,85,406,18,8.9424,424,35.3152,3.9492000000000003,0.6704,0.5782
5,0,3,182,98,422,18,9.0588,440,35.5271,3.9218,0.6716000000000001,0.5802
6,0,7,70,39,438,11,5.2738,449,23.1784,4.395,0.6504,0.5453
7,0,9,157,68,424,9,4.287,433,19.8223,4.6238,0.64,0.5282
8,0,6,163,46,478,4,2.2368,482,12.191,5.4501,0.6011000000000001,0.46630000000000005
9,0,7,45,39,470,14,7.1422,484,28.9187,4.049,0.666,0.5708
10,0,14,10,74,462,18,8.8299,480,35.1103,3.9763,0.6692,0.5762
11,0,1,64,37,491,13,6.71,504,27.3522,4.0763,0.6648000000000001,0.5688
12,0,3,167,98,483,8,4.0062,491,18.5313,4.6256,0.6399,0.528
13,0,5,84,45,480,15,7.6247,495,30.577,4.0102,0.6677000000000001,0.5737
14,0,6,168,46,493,9,4.4599,502,20.137,4.5151,0.645,0.5363
15,0,7,167,39,501,22,10.8061,523,41.8272,3.8707000000000003,0.6739,0.5839
16,0,9,13,68,499,6,2.985,505,15.1127,5.0629,0.6195,0.4953
17,0,12,52,28,483,14,6.9768,497,28.6177,4.1019,0.6637000000000001,0.5670000000000001
18,0,1,108,37,526,13,6.3989,539,26.7861,4.186,0.6599,0.5607
19,0,3,29,98,531,16,8.015,547,32.0674,4.0009,0.6681,0.5744
20,0,5,29,45,513,1,0.33230000000000004,514,6.3848,6.3848,0.5555,0.3976
21,0,6,225,46,538,10,5.0286,548,21.9521,4.3654,0.6518,0.5474
22,0,7,125,39,522,13,6.5175,535,27.0018,4.143,0.6618,0.5639000000000001
23,0,8,78,71,523,11,5.5423,534,23.667,4.2703,0.6561,0.5545
24,0,9,12,68,522,8,4.1579,530,18.8074,4.5233,0.6446000000000001,0.5357000000000001
25,0,12,3,28,515,12,6.1304,527,25.5173,4.1624,0.6609,0.5625
26,0,3,218,98,540,16,8.161,556,32.3331,3.9619,0.6699,0.5772
27,0,5,93,45,544,13,6.3506,557,26.698,4.204,0.6591,0.5594
28,0,3,79,98,582,14,6.8306000000000004,596,28.3517,4.1507,0.6615,0.5634
29,0,6,124,46,596,2,0.9126000000000001,598,8.221,8.221,0.464,0.2756
30,0,7,72,39,575,15,7.5059000000000005,590,30.3607,4.0449,0.6662,0.5711
31,0,14,4,74,577,1,0.5547000000000001,578,6.7896,6.7896,0.5355,0.3689
32,0,3,27,98,610,17,8.6441,627,33.9923,3.9324,0.6712,0.5794
33,0,3,903,98,681,4,2.0072,685,11.7731,5.8654,0.581,0.4355
34,0,5,843,45,721,9,4.684,730,20.5449,4.3862,0.6508,0.5459
35,0,8,884,88,771,15,7.4534,786,30.2653,4.0606,0.6655,0.5700000000000001
36,0,5,839,45,831,7,3.5894,838,16.9927,4.7341,0.6349,0.5199
37,0,13,307,43,935,21,10.3947,956,40.2984,3.8768000000000002,0.6736000000000001,0.5835
38,0,6,439,79,1037,9,4.6045,1046,20.4003,4.4305,0.6488,0.5426
39,0,8,496,88,1058,6,3.1154,1064,15.3501,4.9271,0.6259,0.5055000000000001
40,0,8,254,88,1105,12,6.2465,1117,25.7286,4.1189,0.6629,0.5657
41,0,6,960,79,1117,9,4.4343,1126,20.0904,4.5307,0.6443,0.5351
42,0,8,482,88,1113,6,2.9028,1119,14.9631,5.1547,0.6152000000000001,0.4884
43,0,3,866,33,1147,5,2.6335,1152,13.693,5.1995,0.613,0.485
44,0,6,362,79,1191,11,5.4372,1202,23.4757,4.3176,0.654,0.551
45,0,8,580,88,1227,12,5.8312,1239,24.9728,4.2826,0.6555000000000001,0.5536
46,0,10,868,61,1224,3,1.3654,1227,9.825,7.1958,0.5152,0.341
47,0,12,708,91,1221,16,7.911,1237,31.878,4.0296,0.6669,0.5723
48,0,3,785,33,1233,19,9.5152,1252,37.1376,3.903,0.6725,0.5815
49,0,10,980,61,1239,15,7.5042,1254,30.3576,4.0454,0.6662,0.5711
50,0,12,525,91,1231,11,5.4218,1242,23.4476,4.3247,0.6536000000000001,0.5505
