,current_day,square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,distance_normalized_price,rider_acceptance_prob,driver_acceptance_prob
0,0,3,993,53,110,7,3.7472,117,17.2798,4.6114,0.6405000000000001,0.5291
1,0,9,857,17,209,10,4.7926,219,21.5225,4.4908,0.6461,0.5381
2,0,14,791,1,318,15,7.2504,333,29.8957,4.1233,0.6627000000000001,0.5654
3,0,4,122,3,334,13,6.5284,347,27.0217,4.1391,0.662,0.5642
4,0,0,48,51,385,12,6.0677,397,25.403200000000002,4.1866,0.6599,0.5607
5,0,3,64,14,423,13,6.355,436,26.7061,4.2024,0.6592,0.5595
6,0,4,33,3,443,12,6.1978,455,25.6399,4.137,0.6621,0.5644
7,0,8,233,7,430,1,0.4852,431,6.6631,6.6631,0.5417000000000001,0.3778
8,0,14,194,1,425,13,6.628,438,27.203,4.1042,0.6635,0.5668000000000001
9,0,3,184,14,474,8,4.2332,482,18.9444,4.4752,0.6468,0.5393
10,0,4,159,3,452,13,6.3952,465,26.7793,4.1874,0.6598,0.5606
11,0,7,7,73,457,16,8.198,473,32.4004,3.9522,0.6703,0.5779000000000001
12,0,8,12,7,478,11,5.6209,489,23.8101,4.236,0.6576000000000001,0.5571
13,0,3,48,14,481,14,7.2497,495,29.1145,4.0159,0.6675,0.5733
14,0,7,36,73,500,12,5.9134,512,25.1224,4.2484,0.6571,0.5561
15,0,10,38,34,497,10,5.0138,507,21.9251,4.3729000000000005,0.6514,0.5469
16,0,13,66,71,501,16,7.9258,517,31.9049,4.0255,0.6671,0.5726
17,0,14,206,1,489,5,2.7118,494,13.8354,5.102,0.6177,0.4924
18,0,3,184,14,532,11,5.47,543,23.5355,4.3026,0.6546000000000001,0.5521
19,0,7,98,73,514,4,2.2393,518,12.195500000000001,5.4462,0.6013000000000001,0.4666
20,0,14,80,1,536,14,6.8054,550,28.3058,4.1593,0.6611,0.5627
21,0,6,53,26,557,16,8.2111,573,32.4242,3.9488,0.6705,0.5782
22,0,7,46,73,554,11,5.4265,565,23.4563,4.3225,0.6537000000000001,0.5506
23,0,13,12,71,552,10,4.8893,562,21.6985,4.438,0.6485000000000001,0.5421
24,0,14,48,1,548,11,5.3853,559,23.3812,4.3417,0.6529,0.5492
25,0,11,946,82,628,7,3.5938,635,17.0008,4.7305,0.635,0.5202
26,0,6,954,26,700,6,2.9507,706,15.0503,5.1006,0.6177,0.49250000000000005
27,0,13,753,71,712,12,5.9082,724,25.1129,4.2505,0.657,0.556
28,0,13,996,71,909,15,7.3754,924,30.1232,4.0843,0.6644,0.5682
29,0,2,840,83,946,14,6.8169,960,28.3268,4.1554,0.6613,0.5630000000000001
30,0,13,278,71,953,5,2.3364,958,13.1522,5.6293,0.5925,0.4529
31,0,3,413,18,1000,15,7.4816,1015,30.3165,4.0521,0.6659,0.5706
32,0,12,279,85,992,14,7.2065,1006,29.0358,4.0291,0.6669,0.5723
33,0,15,479,16,997,17,8.652,1014,34.0066,3.9305,0.6713,0.5795
34,0,2,393,83,1029,16,8.0505,1045,32.132,3.9913,0.6686000000000001,0.5751000000000001
35,0,3,499,18,1042,10,4.7955,1052,21.5278,4.4892,0.6462,0.5382
36,0,2,297,83,1068,19,9.7282,1087,37.5253,3.8574,0.6745,0.5849
37,0,10,330,91,1050,13,6.6972,1063,27.3289,4.0807,0.6646000000000001,0.5685
38,0,3,308,18,1101,16,7.8097,1117,31.6937,4.0582,0.6656000000000001,0.5702
39,0,15,292,16,1106,8,4.1218,1114,18.7417,4.547,0.6435000000000001,0.5339
40,0,10,314,91,1131,12,5.8158,1143,24.9447,4.2892,0.6552,0.5531
41,0,15,460,16,1117,0,0.16110000000000002,1117,5.2932,5.2932,0.6086,0.47800000000000004
42,0,3,312,18,1140,13,6.5626,1153,27.084,4.127,0.6625,0.5651
43,0,3,686,18,1196,6,3.0338,1202,15.2015,5.0107,0.622,0.49920000000000003
44,0,14,552,1,1397,6,2.8395,1403,14.8479,5.2291,0.6116,0.4828
45,0,6,709,33,1419,7,3.6348,1426,17.0753,4.6977,0.6366,0.5227
46,0,13,550,71,1410,16,8.0165,1426,32.07,4.0005,0.6682,0.5744
47,0,5,125,71,385,6,3.1025,391,15.326600000000001,4.9401,0.6253000000000001,0.5045000000000001
48,0,5,125,71,385,6,3.1025,391,15.326600000000001,4.9401,0.6253000000000001,0.5045000000000001
49,0,13,21,17,375,11,5.3666,386,23.3472,4.3505,0.6525000000000001,0.5486
50,0,13,21,17,375,11,5.3666,386,23.3472,4.3505,0.6525000000000001,0.5486
51,0,0,20,20,413,9,4.7476,422,20.6606,4.3518,0.6524,0.5485
52,0,0,20,20,413,9,4.7476,422,20.6606,4.3518,0.6524,0.5485
53,0,4,61,40,407,4,1.9864,411,11.7352,5.9078,0.5789000000000001,0.4323
54,0,4,61,40,407,4,1.9864,411,11.7352,5.9078,0.5789000000000001,0.4323
55,0,6,116,33,417,15,7.5321,432,30.4084,4.0372,0.6665,0.5717
56,0,6,116,33,417,15,7.5321,432,30.4084,4.0372,0.6665,0.5717
57,0,2,207,41,436,18,9.0858,454,35.5762,3.9156,0.6719,0.5806
58,0,2,207,41,436,18,9.0858,454,35.5762,3.9156,0.6719,0.5806
59,0,6,124,33,468,6,3.0495,474,15.2302,4.9942,0.6227,0.5004000000000001
60,0,6,124,33,468,6,3.0495,474,15.2302,4.9942,0.6227,0.5004000000000001
61,0,6,28,33,507,5,2.5466,512,13.5347,5.3149,0.6075,0.47640000000000005
62,0,6,28,33,507,5,2.5466,512,13.5347,5.3149,0.6075,0.47640000000000005
63,0,9,32,50,500,2,0.9408000000000001,502,8.2723,8.2723,0.4615,0.2726
64,0,9,32,50,500,2,0.9408000000000001,502,8.2723,8.2723,0.4615,0.2726
65,0,15,57,64,504,9,4.6728,513,20.5246,4.3923,0.6506000000000001,0.5455
66,0,15,57,64,504,9,4.6728,513,20.5246,4.3923,0.6506000000000001,0.5455
67,0,2,137,41,511,9,4.4674,520,20.1507,4.5106,0.6452,0.5366000000000001
68,0,2,137,41,511,9,4.4674,520,20.1507,4.5106,0.6452,0.5366000000000001
69,0,15,118,64,519,10,5.053,529,21.9964,4.3532,0.6523,0.5484
70,0,15,118,64,519,10,5.053,529,21.9964,4.3532,0.6523,0.5484
