,idle_start_timestamp,idle_duration,idle_x_start,idle_y_start,driver_idx,idle_start_subblock_id
0,1020,301,0.432957857847213,0.189548045396804,0,4
1,420,663,0.398102760314941,0.9506695866584771,1,7
2,720,583,0.6972946524620051,0.22948940098285603,2,8
3,600,666,0.811733782291412,0.985122919082641,3,15
4,1260,416,0.245067626237869,0.501961231231689,4,2
5,780,617,0.405931740999221,0.41530597209930403,5,5
6,540,903,0.22517611086368503,0.46131670475006104,6,1
7,60,129,0.276734709739685,0.676859617233276,7,6
8,1140,157,0.665876448154449,0.934408545494079,8,11
9,900,1440,0.9247572422027581,0.6893959045410151,9,14
10,960,230,0.167679339647293,0.508716881275177,10,2
11,600,859,0.18871198594570102,0.31465023756027205,11,1
12,960,197,0.6743527650833131,0.46198248863220204,12,9
13,120,130,0.9728112220764161,0.174364268779754,13,12
14,780,906,0.45263135433197005,0.565783441066741,14,6
15,960,831,0.856350600719451,0.8453463315963741,15,15
16,420,845,0.193706780672073,0.20538431406021102,16,0
17,660,682,0.047078639268875004,0.213176131248474,17,0
18,1260,310,0.22610954940319003,0.710262775421142,18,2
19,900,460,0.9965164065361021,0.5737142562866211,19,14
20,1200,191,0.609549880027771,0.9702590107917781,20,11
21,300,221,0.46791082620620705,0.9478684663772581,21,7
22,420,1113,0.295299112796783,0.623598456382751,22,6
23,60,204,0.7760431766510011,0.36633872985839805,23,13
24,1080,328,0.290944308042526,0.7797357439994811,24,7
25,960,1440,0.9691246151924131,0.679009437561035,25,14
26,0,166,0.082798942923545,0.717784523963928,26,2
27,840,335,0.368664801120758,0.19614626467227902,27,4
28,1080,349,0.9406057000160211,0.8343542814254761,28,15
29,600,1440,0.33183991909027105,0.507839679718017,29,6
30,960,479,0.7205791473388671,0.13673830032348602,30,8
31,1140,275,0.9865511059761041,0.9300314784049981,31,15
32,1200,448,0.6573433876037591,0.5671254992485041,32,10
33,360,140,0.9165982007980341,0.173907026648521,33,12
34,1020,203,0.698466658592224,0.24350829422473902,34,8
35,660,1440,0.962917268276214,0.5961641073226921,35,14
36,480,1440,0.111438661813735,0.34727817773818903,36,1
37,1260,243,0.892074823379516,0.849089324474334,37,15
38,1260,450,0.853284657001495,0.345499187707901,38,13
39,480,1440,0.483432471752166,0.47159719467163,39,5
40,660,923,0.39750453829765303,0.909081220626831,40,7
41,1320,204,0.68897944688797,0.6610442996025081,41,10
42,660,1440,0.562568247318267,0.39801043272018405,42,9
43,1020,339,0.42573970556259105,0.646444439888,43,6
44,1320,182,0.835866808891296,0.9463859796524041,44,15
45,540,177,0.38164877891540505,0.807563245296478,45,7
46,1320,600,0.8029369115829461,0.671317100524902,46,14
47,960,1144,0.31966245174407903,0.245492979884147,47,4
48,120,136,0.6982923746109001,0.629510104656219,48,10
49,840,1440,0.6872488260269161,0.6711328029632561,49,10
50,780,1301,0.6998106241226191,0.832307875156402,50,11
51,420,306,0.37829303741455,0.43140810728073103,51,5
52,420,190,0.6294088959693901,0.33227163553237904,52,9
53,780,345,0.006801724433898,0.41512775421142506,53,1
54,1200,1440,0.42745137214660606,0.49513301253318703,54,5
55,1020,304,0.64109206199646,0.41260769963264404,55,9
56,420,230,0.130959346890449,0.7426238656044001,56,2
57,480,995,0.330301225185394,0.9219533205032341,57,7
58,960,351,0.6148158311843871,0.7722342610359191,58,11
59,900,145,0.541387557983398,0.213376492261886,59,8
60,1140,369,0.693666100502014,0.9416611194610591,60,11
61,840,668,0.601354002952575,0.6015578508377071,61,10
62,420,365,0.034490481019020004,0.45485496520996005,62,1
63,840,433,0.365954101085662,0.09627722203731501,63,4
64,720,301,0.397941678762435,0.526230096817016,64,6
65,900,367,0.036794483661651,0.5883994698524471,65,2
66,0,201,0.616845548152923,0.9059008955955501,66,11
67,1020,769,0.983483672142028,0.40406721830368003,67,13
68,960,1311,0.7566985487937921,0.7221717238426201,68,14
69,1140,299,0.20287674665451003,0.383832901716232,69,1
70,960,324,0.686097681522369,0.5850999355316161,70,10
71,420,393,0.9148476719856261,0.43808710575103704,71,13
72,1260,795,0.766578614711761,0.812280237674713,72,15
73,60,744,0.36544027924537603,0.731713891029357,73,6
74,720,1008,0.06011046469211501,0.9572790861129761,74,3
75,1080,440,0.8814668655395501,0.7741182446479791,75,15
76,480,652,0.5306686758995051,0.518895804882049,76,10
77,120,148,0.8042553067207331,0.31373342871665905,77,13
78,1260,151,0.42477798461914,0.7606568336486811,78,7
79,840,252,0.48117804527282704,0.49746751785278304,79,5
80,960,378,0.041760936379432005,0.911733508110046,80,3
81,1020,158,0.659060359001159,0.7339817881584161,81,10
82,420,737,0.750262975692749,0.017863228917121002,82,12
83,900,148,0.7720921635627741,0.5654051303863521,83,14
84,540,198,0.8159796595573421,0.714688122272491,84,14
85,660,727,0.7170174121856691,0.44254249334335305,85,9
86,360,478,0.725918650627136,0.754785180091857,86,11
87,1200,538,0.12370105087757101,0.8834983110427851,87,3
88,480,451,0.6579353809356691,0.8712004423141481,88,11
89,1320,215,0.7070731520652771,0.276256382465362,89,9
90,840,1440,0.543962121009826,0.9200118184089661,90,11
91,300,924,0.395720899105072,0.918611466884613,91,7
92,660,567,0.5863659381866451,0.269266486167907,92,9
93,1080,221,0.377867102622985,0.67904907464981,93,6
94,720,758,0.000504836440086,0.11141185462474801,94,0
95,1020,423,0.8493073582649231,0.9839149117469781,95,15
96,840,704,0.683732092380523,0.659142613410949,96,10
97,1140,1159,0.39622962474823,0.653916835784912,97,6
98,1260,281,0.5943551659584041,0.572667181491851,98,10
99,840,361,0.18861411511898002,0.9321020245552061,99,3
