,current_day,square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,distance_normalized_price,rider_acceptance_prob,driver_acceptance_prob
0,0,13,780,21,269,6,3.1761,275,15.4606,4.8677,0.6287,0.5099
1,0,8,188,45,383,5,2.2933,388,13.0738,5.7009,0.589,0.4476
2,0,8,230,45,408,7,3.6714,415,17.142,4.669,0.6379,0.5248
3,0,15,191,59,390,16,7.9248,406,31.9031,4.0257,0.667,0.5726
4,0,3,28,19,440,19,9.4148,459,36.9549,3.9252000000000002,0.6715,0.5799000000000001
5,0,4,140,81,443,19,9.6918,462,37.4591,3.865,0.6741,0.5843
6,0,8,152,45,434,9,4.537,443,20.2774,4.4693,0.6471,0.5397000000000001
7,0,11,91,5,430,11,5.5095,441,23.6073,4.2848,0.6554,0.5534
8,0,13,22,21,427,6,2.9457,433,15.0411,5.1062,0.6175,0.492
9,0,14,921,14,440,10,5.0496,450,21.9903,4.3548,0.6523,0.5482
10,0,0,4,55,451,7,3.458,458,16.7535,4.8449,0.6297,0.5116
11,0,1,8,93,464,13,6.5869,477,27.1281,4.1185,0.6629,0.5657
12,0,3,54,19,476,9,4.5165,485,20.2401,4.4813,0.6465000000000001,0.5388000000000001
13,0,8,4,45,477,4,2.1472,481,12.0279,5.6017,0.5938,0.455
14,0,11,21,5,468,18,8.9713,486,35.3677,3.9423,0.6707000000000001,0.5787
15,0,14,200,14,465,9,4.6528,474,20.488,4.4034,0.6501,0.5446
16,0,15,80,59,474,20,9.8307,494,38.4919,3.9155,0.6719,0.5806
17,0,0,126,55,493,15,7.6197,508,30.5679,4.0117,0.6677000000000001,0.5736
18,0,1,109,93,502,7,3.3143,509,16.4921,4.976,0.6236,0.5018
19,0,2,540,0,497,7,3.3007,504,16.4673,4.989,0.623,0.5008
20,0,5,164,25,483,7,3.5087,490,16.8458,4.8012,0.6318,0.5149
21,0,7,48,94,480,19,9.6367,499,37.3588,3.8767,0.6736000000000001,0.5835
22,0,8,244,45,480,14,6.7592,494,28.2218,4.1753,0.6604,0.5615
23,0,12,88,96,496,13,6.2556,509,26.5251,4.2403,0.6574,0.5567
24,0,13,180,21,483,17,8.2776,500,33.3252,4.026,0.667,0.5725
25,0,15,138,59,493,11,5.6808,504,23.919,4.2105,0.6588,0.5589000000000001
26,0,2,168,0,522,7,3.2736,529,16.418,5.0153,0.6217,0.4989
27,0,4,140,81,520,11,5.2619,531,23.1567,4.4008,0.6502,0.5448000000000001
28,0,5,121,25,515,3,1.7314,518,10.4911,6.0594,0.5715,0.4212
29,0,6,65,36,524,12,5.8966,536,25.0917,4.2553,0.6568,0.5556
30,0,8,156,45,512,14,7.033,526,28.72,4.0836,0.6645,0.5683
31,0,12,8,96,539,16,8.1059,555,32.2328,3.9764,0.6692,0.5762
32,0,13,145,21,518,10,5.0807,528,22.0469,4.3393,0.653,0.5494
33,0,15,23,59,513,7,3.4934,520,16.818,4.8142000000000005,0.6312,0.5139
34,0,1,51,93,567,2,0.9155000000000001,569,8.2262,8.2262,0.46380000000000005,0.2753
