,current_day,square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,distance_normalized_price,rider_acceptance_prob,driver_acceptance_prob
0,0,6,964,61,0,5,2.6787,5,13.7752,5.1425,0.6157,0.4893
1,0,8,758,32,140,12,5.7633,152,24.8491,4.3116,0.6542,0.5514
2,0,1,787,80,239,14,6.913,253,28.5016,4.1229,0.6627000000000001,0.5654
3,0,2,773,54,218,13,6.3554,231,26.7067,4.2022,0.6592,0.5595
4,0,7,891,76,222,4,2.0323,226,11.8187,5.8155,0.5834,0.43910000000000005
5,0,2,876,54,278,11,5.6778,289,23.9136,4.2118,0.6587000000000001,0.5588000000000001
6,0,2,174,54,342,9,4.5861,351,20.3667,4.4409,0.6484,0.5418000000000001
7,0,2,26,54,414,19,9.5396,433,37.1821,3.8976,0.6727000000000001,0.5819
8,0,0,982,15,436,12,5.8154,448,24.944,4.2893,0.6552,0.5531
9,0,3,95,84,429,9,4.2926,438,19.8326,4.6202,0.6401,0.5285000000000001
10,0,10,174,73,423,4,2.0073,427,11.7733,5.8652,0.581,0.4355
11,0,1,1,80,460,9,4.397,469,20.0226,4.5537,0.6432,0.5334
12,0,2,92,54,451,12,6.1093,463,25.4789,4.1705,0.6606000000000001,0.5619000000000001
13,0,3,230,84,472,20,9.9144,492,38.6442,3.8978,0.6727000000000001,0.5819
14,0,4,163,78,478,22,10.9928,500,42.1669,3.8359,0.6754,0.5864
15,0,10,24,73,452,6,3.0313,458,15.1971,5.0133,0.6218,0.499
16,0,0,117,15,507,23,11.5041,530,43.8774,3.8141,0.6764,0.588
17,0,3,0,84,482,20,9.876,502,38.5742,3.9059,0.6723,0.5813
18,0,4,126,78,502,3,1.6089,505,10.2682,6.3821,0.5557,0.39780000000000004
19,0,10,193,73,501,12,6.2379,513,25.713,4.1221,0.6628000000000001,0.5655
20,0,0,114,15,528,11,5.3572,539,23.3301,4.3549,0.6523,0.5482
21,0,3,144,84,531,20,10.0347,551,38.8632,3.8729,0.6738000000000001,0.5837
22,0,4,56,78,517,12,6.2052,529,25.6535,4.1342,0.6622,0.5646
23,0,10,244,73,523,10,5.0972,533,22.077,4.3312,0.6533,0.55
24,0,0,43,15,564,13,6.6867,577,27.3097,4.0842,0.6644,0.5683
25,0,9,57,36,545,3,1.3768,548,9.8459,7.151,0.5174,0.34400000000000003
26,0,11,92,30,558,4,2.1476,562,12.0286,5.601,0.5938,0.455
27,0,12,77,45,549,3,1.5867,552,10.2279,6.4458,0.5525,0.3932
28,0,0,187,15,589,18,8.893,607,35.2252,3.961,0.6699,0.5773
29,0,10,101,73,590,12,6.2342,602,25.7063,4.1234,0.6627000000000001,0.5654
30,0,9,891,36,619,3,1.6986,622,10.4314,6.1412,0.5675,0.4152
31,0,12,43,45,601,22,11.1582,623,42.4679,3.806,0.6767000000000001,0.5886
32,0,9,774,36,716,8,4.0238,724,18.5633,4.6134,0.6405000000000001,0.529
33,0,8,801,74,881,9,4.3435,890,19.9251,4.5874,0.6416000000000001,0.5309
34,0,5,473,99,1019,10,5.1228,1029,22.1236,4.3186,0.6539,0.5509000000000001
35,0,0,300,42,1040,9,4.7009,1049,20.5756,4.377,0.6513,0.5466
36,0,14,373,75,1027,6,3.0754,1033,15.2773,4.9675,0.624,0.5024000000000001
37,0,0,414,42,1059,4,2.1663,1063,12.0626,5.5684000000000005,0.5954,0.4575
38,0,3,267,94,1056,18,8.9808,1074,35.385,3.9401,0.6708000000000001,0.5788
39,0,6,417,95,1054,4,1.9403000000000001,1058,11.6513,6.005,0.5742,0.4252
40,0,3,442,94,1088,11,5.6902,1099,23.9361,4.2066,0.659,0.5592
41,0,6,365,95,1104,9,4.6015,1113,20.3947,4.4322,0.6488,0.5425
42,0,3,781,94,1135,16,8.1554,1151,32.3229,3.9634,0.6698000000000001,0.5771000000000001
43,0,6,301,95,1119,5,2.6571000000000002,1124,13.7358,5.1696,0.6145,0.4873
44,0,0,540,42,1199,7,3.6629,1206,17.1265,4.6756,0.6376000000000001,0.5243
45,0,3,254,94,1170,14,7.0945,1184,28.832,4.064,0.6653,0.5697
46,0,3,664,94,1224,12,5.9944,1236,25.2699,4.2156,0.6586000000000001,0.5586
47,0,1,728,80,1253,20,10.0838,1273,38.9525,3.8629000000000002,0.6742,0.5845
48,0,0,521,42,1260,20,10.1084,1280,38.9972,3.8579,0.6745,0.5848
49,0,3,681,94,1271,13,6.4802,1284,26.9339,4.1564,0.6612,0.5629000000000001
50,0,14,600,75,1267,5,2.7037,1272,13.8208,5.1118,0.6172000000000001,0.49160000000000004
51,0,15,561,10,1302,14,7.0713,1316,28.7897,4.0714,0.665,0.5692
52,0,3,513,94,1345,17,8.6305,1362,33.9675,3.9358,0.671,0.5791000000000001
53,0,0,816,42,1404,7,3.6681,1411,17.136,4.6716,0.6378,0.5246000000000001
54,0,3,712,94,1387,14,7.1536,1401,28.9395,4.0455,0.6662,0.5711
55,0,0,619,42,1433,7,3.463,1440,16.7626,4.8405000000000005,0.6299,0.512
56,0,5,862,4,82,12,6.1933,94,25.6317,4.1387,0.662,0.5642
57,0,5,862,4,82,12,6.1933,94,25.6317,4.1387,0.662,0.5642
58,0,3,856,53,266,20,9.9543,286,38.7168,3.8895,0.6731,0.5825
59,0,3,856,53,266,20,9.9543,286,38.7168,3.8895,0.6731,0.5825
60,0,7,978,14,264,4,1.9523000000000001,268,11.6732,5.9792,0.5755,0.42710000000000004
61,0,7,978,14,264,4,1.9523000000000001,268,11.6732,5.9792,0.5755,0.42710000000000004
62,0,3,99,53,354,23,11.315,377,43.5333,3.8474,0.6749,0.5856
63,0,3,99,53,354,23,11.315,377,43.5333,3.8474,0.6749,0.5856
64,0,5,967,4,337,5,2.3637,342,13.202,5.5853,0.5946,0.4562
65,0,5,967,4,337,5,2.3637,342,13.202,5.5853,0.5946,0.4562
66,0,7,247,14,347,9,4.507,356,20.2227,4.487,0.6463,0.5384
67,0,7,247,14,347,9,4.507,356,20.2227,4.487,0.6463,0.5384
68,0,4,239,1,385,8,3.8725,393,18.288,4.7225,0.6354000000000001,0.5208
