,current_day,square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,distance_normalized_price,rider_acceptance_prob,driver_acceptance_prob
0,0,11,786,64,308,5,2.7471,313,13.8997,5.0598,0.6196,0.4955
1,0,0,37,29,347,16,7.9178,363,31.8904,4.0277,0.667,0.5724
2,0,1,169,35,339,15,7.3582,354,30.0919,4.0896,0.6642,0.5679000000000001
3,0,14,50,95,330,13,6.6445,343,27.233,4.0986,0.6638000000000001,0.5672
4,0,2,70,68,384,7,3.5371,391,16.8974,4.7773,0.6329,0.5167
5,0,11,855,64,365,16,7.9361,381,31.9237,4.0226,0.6672,0.5728
6,0,0,160,29,419,8,3.9496,427,18.4283,4.6658,0.638,0.525
7,0,5,161,21,410,11,5.4857000000000005,421,23.5639,4.2955,0.655,0.5526
8,0,11,3,64,410,17,8.7433,427,34.1728,3.9085,0.6722,0.5811000000000001
9,0,1,52,35,445,11,5.4543,456,23.5068,4.3098,0.6543,0.5516
10,0,5,162,21,430,10,4.7697,440,21.4809,4.5036,0.6455000000000001,0.5372
11,0,6,86,46,448,7,3.6686,455,17.1369,4.6712,0.6378,0.5246000000000001
12,0,15,103,97,434,18,8.8325,452,35.1151,3.9757000000000002,0.6693,0.5762
13,0,2,202,68,469,16,8.0173,485,32.0716,4.0003,0.6682,0.5744
14,0,5,55,21,456,11,5.4854,467,23.5635,4.2956,0.655,0.5526
15,0,6,138,46,479,10,5.2202,489,22.3008,4.272,0.656,0.5544
16,0,11,68,64,475,8,4.0449,483,18.6018,4.5988,0.6411,0.5301
17,0,14,33,95,466,5,2.7152,471,13.8417,5.0978,0.6179,0.4927
18,0,15,919,97,479,20,10.1352,499,39.0461,3.8525,0.6747000000000001,0.5852
19,0,1,193,35,488,9,4.7427,497,20.6516,4.3544,0.6523,0.5483
20,0,2,15,68,496,11,5.3387,507,23.2964,4.3637,0.6519,0.5476
21,0,5,9,21,499,11,5.4287,510,23.4603,4.3215,0.6538,0.5507000000000001
22,0,6,142,46,489,10,5.0559,499,22.0018,4.3517,0.6524,0.5485
23,0,11,104,64,503,18,8.7746,521,35.0098,3.9899,0.6686000000000001,0.5752
