,price_of_ride,distance_normalized_price,trip_duration,rider_acceptance_prob,driver_acceptance_prob
0,28.2696,4.1662,14,0.6608,0.5622
1,15.2769,4.9677,6,0.624,0.5024000000000001
2,23.2503,4.3758,11,0.6513,0.5467000000000001
3,23.152,4.4021,11,0.6501,0.5447000000000001
4,18.6082,4.5964,8,0.6412,0.5302
5,27.3791,4.0714,13,0.665,0.5692
6,23.455,4.3229,11,0.6537000000000001,0.5506
7,15.0981,5.0716,6,0.6191,0.49460000000000004
8,24.9836,4.2801,12,0.6557000000000001,0.5538000000000001
9,25.0725,4.2597,12,0.6566000000000001,0.5553
10,30.6466,3.9993,15,0.6682,0.5745
11,13.8692,5.0797,5,0.6187,0.494
12,27.2527,4.0949,13,0.664,0.5675
13,20.1441,4.5128,9,0.6451,0.5365
14,26.952,4.1528,13,0.6614,0.5632
15,21.4809,4.5036,10,0.6455000000000001,0.5372
16,23.3262,4.3559,11,0.6522,0.5482
17,33.761,3.9639,17,0.6698000000000001,0.5771000000000001
18,24.9385,4.2906,12,0.6552,0.553
19,33.5738,3.9901,17,0.6686000000000001,0.5752
20,42.3406,3.8185000000000002,22,0.6762,0.5877
21,19.813,4.6272,9,0.6398,0.5279
22,19.9939,4.5635,9,0.6427,0.5327000000000001
23,18.4619,4.6526,8,0.6386000000000001,0.526
24,14.7578,5.2895,6,0.6088,0.4783
25,13.3167,5.4874,5,0.5993,0.4635
26,25.526,4.1606,12,0.661,0.5626
27,32.073,4.0001,16,0.6682,0.5744
28,31.674,4.0613,16,0.6655,0.5699000000000001
29,22.1193,4.3197,10,0.6539,0.5508000000000001
30,18.2062,4.7566,8,0.6338,0.5182
31,25.2794,4.2135,12,0.6587000000000001,0.5587
32,20.4582,4.4125,9,0.6496000000000001,0.5439
33,18.8578,4.5054,8,0.6454000000000001,0.537
34,25.6208,4.1409,12,0.6619,0.5641
35,6.4205,6.4205,1,0.5538000000000001,0.395
36,7.1145,7.1145,1,0.5193,0.34650000000000003
37,25.5169,4.1625,12,0.6609,0.5625
38,24.0091,4.1899,11,0.6597000000000001,0.5605
