,price_of_ride,distance_normalized_price,trip_duration,rider_acceptance_prob,driver_acceptance_prob
0,15.0807,5.0821,6,0.6186,0.4938
1,24.9367,4.291,12,0.6552,0.553
2,9.8294,7.1863,3,0.5157,0.3417
3,28.9934,4.0363,14,0.6666000000000001,0.5718
4,18.5996,4.5996,8,0.6411,0.53
5,21.6561,4.4505,10,0.6479,0.5411
6,11.4674,6.2348,4,0.5629000000000001,0.40840000000000004
7,29.96,4.1122,15,0.6632,0.5662
8,25.517,4.1625,12,0.6609,0.5625
9,20.1587,4.508,9,0.6453,0.5368
10,16.6002,4.9204,7,0.6262,0.506
11,27.1661,4.1112,13,0.6632,0.5663
12,30.3173,4.052,15,0.6659,0.5706
13,25.4977,4.1666,12,0.6608,0.5622
14,8.0946,8.0946,2,0.4703,0.2833
15,33.5804,3.9892,17,0.6687000000000001,0.5752
16,18.2708,4.7296000000000005,8,0.6351,0.5203
17,28.8517,4.0606,14,0.6655,0.5700000000000001
18,28.483,4.1263,14,0.6626000000000001,0.5652
19,32.1652,3.9864,16,0.6688000000000001,0.5754
20,16.6284,4.9062,7,0.6269,0.507
21,11.9583,5.6703,4,0.5905,0.4499
22,15.1272,5.0542,6,0.6199,0.4959
23,26.9612,4.151,13,0.6615,0.5633
24,23.6946,4.2636,11,0.6564,0.555
25,20.4219,4.4237,9,0.6491,0.5431
26,13.1064,5.6708,5,0.5905,0.4499
27,28.4728,4.1282,14,0.6625,0.5650000000000001
28,19.8828,4.6023,9,0.641,0.5298
29,6.321,6.321,1,0.5587,0.4022
30,28.3328,4.1542,14,0.6613,0.5631
31,25.4552,4.1755,12,0.6604,0.5615
32,19.9295,4.5858,9,0.6417,0.531
33,23.7075,4.2604,11,0.6565000000000001,0.5552
34,30.381,4.0416,15,0.6663,0.5714
35,18.5008,4.6374,8,0.6393,0.5272
36,15.2037,5.0095,6,0.622,0.4993
37,40.2746,3.8794,21,0.6735,0.5833
38,21.6003,4.4672,10,0.6472,0.5399
39,23.2637,4.3723,11,0.6515000000000001,0.5469
40,18.6556,4.5786,8,0.6421,0.5316000000000001
41,17.0052,4.7286,7,0.6351,0.5203
42,18.4732,4.6482,8,0.6388,0.5264
43,21.6564,4.4504,10,0.6479,0.5411
44,24.9674,4.2839,12,0.6555000000000001,0.5535
45,23.5464,4.2999,11,0.6548,0.5523
46,23.8581,4.2247,11,0.6582,0.5579000000000001
47,13.6802,5.2085,5,0.6126,0.4844
48,28.8228,4.0656,14,0.6653,0.5696
49,32.3573,3.9584,16,0.67,0.5775
50,11.7525,5.8884,4,0.5799000000000001,0.4338
51,33.8136,3.9567,17,0.6701,0.5776
52,12.0416,5.5885,4,0.5944,0.456
53,15.4123,4.8934,6,0.6275000000000001,0.508
54,8.229,8.229,2,0.4636,0.2751
55,32.4891,3.9396,16,0.6709,0.5789000000000001
56,28.8832,4.0551,14,0.6657000000000001,0.5704
57,32.0538,4.0029,16,0.6681,0.5742
58,32.0905,3.9974,16,0.6683,0.5746
59,11.5276,6.1569,4,0.5668000000000001,0.4141
60,25.528200000000002,4.1601,12,0.661,0.5627
61,33.9165,3.9426,17,0.6707000000000001,0.5786
62,28.7765,4.0737,14,0.6649,0.5690000000000001
63,29.0507,4.0266,14,0.667,0.5725
64,13.6319,5.2432,5,0.611,0.4818
65,20.2219,4.4872,9,0.6462,0.5384
66,9.9187,7.0005,3,0.525,0.3543
67,16.5294,4.9566,7,0.6245,0.5033
68,14.9208,5.1816,6,0.6139,0.4864
69,20.1836,4.4997,9,0.6457,0.5374
70,16.8829,4.784,7,0.6326,0.5162
71,27.0642,4.1308,13,0.6624,0.5648000000000001
72,32.0047,4.0103,16,0.6677000000000001,0.5737
73,32.3231,3.9633000000000003,16,0.6698000000000001,0.5771000000000001
74,23.9832,4.1958,11,0.6595000000000001,0.56
75,21.7802,4.4141,10,0.6496000000000001,0.5438000000000001
76,28.9306,4.047,14,0.6661,0.5710000000000001
77,36.9257,3.9288,19,0.6713,0.5797
78,9.876900000000001,7.0857,3,0.5207,0.34850000000000003
79,25.2529,4.2193,12,0.6584,0.5583
80,23.5947,4.2879,11,0.6553,0.5532
81,21.9229,4.3736,10,0.6514,0.5468000000000001
82,35.4833,3.9274,18,0.6714,0.5798
83,11.3869,6.3437,4,0.5576,0.4006
84,17.0796,4.6959,7,0.6366,0.5228
85,31.6555,4.0643,16,0.6653,0.5697
86,26.9455,4.1541,13,0.6613,0.5631
87,37.289,3.8849,19,0.6733,0.5829
88,20.2272,4.4855,9,0.6463,0.5385
89,10.292300000000001,6.3449,3,0.5575,0.4005
90,9.7092,7.4586,3,0.5021,0.3235
91,28.625,4.1006,14,0.6637000000000001,0.5671
92,13.8043,5.1228,5,0.6167,0.4908
93,33.9003,3.9448,17,0.6706000000000001,0.5785
94,24.9629,4.2849,12,0.6554,0.5534
95,22.1742,4.3051,10,0.6545000000000001,0.5519000000000001
96,7.9979000000000005,7.9979000000000005,2,0.4751,0.2892
97,28.5505,4.114,14,0.6631,0.5661
98,25.202,4.2305,12,0.6579,0.5575
99,16.5793,4.931,7,0.6257,0.5052
100,26.8938,4.1643,13,0.6609,0.5623
101,16.545,4.9485,7,0.6249,0.5039
102,20.1866,4.4988,9,0.6457,0.5375
103,28.7941,4.0706,14,0.6651,0.5693
104,10.3676,6.2323,3,0.5630000000000001,0.4086
105,24.0311,4.1849,11,0.6599,0.5608000000000001
106,20.1375,4.515,9,0.645,0.5363
107,6.5049,6.5049,1,0.5496,0.389
108,33.9661,3.9359,17,0.671,0.5791000000000001
109,30.7934,3.9766,15,0.6692,0.5762
110,31.941,4.02,16,0.6673,0.5730000000000001
111,17.1136,4.6812000000000005,7,0.6373,0.5239
112,26.7111,4.2013,13,0.6592,0.5596
113,32.4569,3.9442,16,0.6707000000000001,0.5785
114,21.5269,4.4894,10,0.6461,0.5382
115,33.5044,4.0,17,0.6682,0.5744
116,11.9783,5.6502,4,0.5914,0.4514
117,28.3828,4.1449,14,0.6617000000000001,0.5638000000000001
118,33.6486,3.9796,17,0.6691,0.5759000000000001
119,14.7909,5.267,6,0.6098,0.48
120,18.0762,4.8124,8,0.6312,0.5141
121,20.4749,4.4074,9,0.6499,0.5443
122,21.798,4.409,10,0.6498,0.5442
123,16.6506,4.8952,7,0.6274000000000001,0.5079
124,14.8261,5.2435,6,0.611,0.4817
125,25.6444,4.136,12,0.6621,0.5644
126,28.8804,4.0556,14,0.6657000000000001,0.5704
127,14.9325,5.1741,6,0.6142000000000001,0.4869
128,18.5845,4.6053,8,0.6408,0.5296000000000001
129,25.3236,4.2038,12,0.6591,0.5594
130,8.1952,8.1952,2,0.46530000000000005,0.2772
131,21.9811,4.3574,10,0.6522,0.548
132,23.2387,4.3789,11,0.6512,0.5464
133,28.8291,4.0645,14,0.6653,0.5697
134,30.0566,4.0956,15,0.6639,0.5674
135,30.2504,4.063,15,0.6654,0.5698
136,20.2325,4.4838000000000005,9,0.6464000000000001,0.5386000000000001
137,23.7935,4.2399000000000004,11,0.6575000000000001,0.5568000000000001
138,30.2552,4.0622,15,0.6654,0.5699000000000001
139,25.1923,4.2327,12,0.6578,0.5573
140,28.9124,4.0501,14,0.666,0.5708
141,30.3878,4.0405,15,0.6664,0.5715
142,20.5502,4.3846,9,0.6509,0.546
143,8.7475,7.2778,2,0.5111,0.3355
144,28.9892,4.037,14,0.6665,0.5717
145,26.7344,4.1966,13,0.6594,0.56
146,21.7939,4.4102,10,0.6498,0.5441
147,13.3133,5.4903,5,0.5992000000000001,0.46330000000000005
148,15.0491,5.1013,6,0.6177,0.4924
149,26.8822,4.1666,13,0.6608,0.5622
150,28.3096,4.1586,14,0.6611,0.5628000000000001
151,15.5012,4.8464,6,0.6296,0.5115000000000001
152,11.939,5.6897,4,0.5895,0.4485
153,17.0072,4.7277000000000005,7,0.6352,0.5204
154,26.7853,4.1862,13,0.6599,0.5607
155,28.8298,4.0644,14,0.6653,0.5697
156,26.6777,4.2082,13,0.6589,0.5591
157,28.4641,4.1298,14,0.6624,0.5649000000000001
158,30.531,4.0175,15,0.6674,0.5732
159,20.0103,4.5579,9,0.643,0.5331
160,28.8243,4.0653,14,0.6653,0.5696
161,20.3095,4.459,9,0.6475000000000001,0.5405
162,28.3975,4.1421,14,0.6619,0.5640000000000001
163,15.4534,4.8715,6,0.6285000000000001,0.5096
164,24.9426,4.2896,12,0.6552,0.5531
165,26.7923,4.1848,13,0.6599,0.5608000000000001
166,14.782,5.2731,6,0.6095,0.47950000000000004
167,40.1245,3.8959,21,0.6728000000000001,0.5821000000000001
168,19.7745,4.6411,9,0.6392,0.5269
169,31.9821,4.0137,16,0.6676000000000001,0.5734
170,18.8976,4.4914,8,0.646,0.5381
171,33.5774,3.9896000000000003,17,0.6686000000000001,0.5752
