,request_timestamp,x_start,y_start,x_end,y_end,rider_idx,trip_start_subblock_id,trip_end_subblock_id
0,598.5089111328125,0.556747496128082,0.6225228905677791,0.5054106116294861,0.310349345207214,3,10,9
1,450.43798828125,0.26846230030059803,0.764856040477752,0.701467633247375,0.49787086248397805,4,7,9
2,513.8870239257812,0.16402655839920002,0.748318195343017,0.5105464458465571,0.42040050029754605,6,2,9
3,441.2929382324219,0.547809660434722,0.46705824136734003,0.47887611389160106,0.16848373413085901,7,9,4
4,479.64178466796875,0.279729664325714,0.043033599853515,0.8948478698730461,0.8590751886367791,7,4,15
5,492.3335876464844,0.7331549525260921,0.517862617969512,0.94916546344757,0.8744842410087581,8,10,15
6,463.53131103515625,0.209361493587493,0.677611112594604,0.251245021820068,0.8573552966117851,8,2,7
7,513.9407958984375,0.40376746654510504,0.700909972190856,0.795185029506683,0.049404382705688005,8,6,12
8,399.8198547363281,0.778943240642547,0.7409348487854001,0.514220237731933,0.840012073516845,12,14,11
9,510.98077392578125,0.835806012153625,0.09925186634063701,0.16099590063095,0.46214598417282104,12,12,1
10,514.6837768554688,0.5109594464302061,0.6399656534194941,0.338628530502319,0.28177738189697205,12,10,5
11,381.9516296386719,0.8346648812294001,0.16610890626907301,0.734407722949981,0.746370673179626,12,12,10
12,431.4175109863281,0.9678040742874141,0.869611799716949,0.8234237432479851,0.485401153564453,14,15,13
13,527.1705322265625,0.5478361248970031,0.16954690217971802,0.529234766960144,0.9420169591903681,16,8,11
14,382.5062255859375,0.23441666364669803,0.8889327049255371,0.512744963169097,0.024153172969818,16,3,8
15,541.1528930664062,0.40769189596176103,0.7587779164314271,0.047861397266387,0.49035346508026106,17,7,1
16,572.1314697265625,0.24451023340225203,0.088488042354583,0.913334965705871,0.670964002609252,17,0,14
17,516.6405639648438,0.25409573316574,0.740641415119171,0.303338646888732,0.052288889884948,18,6,4
18,560.8762817382812,0.268832921981811,0.828620970249176,0.38623106479644703,0.009880542755126,20,7,4
19,510.6923828125,0.959776997566223,0.5041066408157341,0.999993324279785,0.056408047676086,21,14,12
20,599.7225341796875,0.585057914257049,0.6509851813316341,0.7739322185516351,0.517860293388366,21,10,14
21,440.2736511230469,0.69082361459732,0.259990334510803,0.8744460344314571,0.779829084873199,21,9,15
22,505.6145324707031,0.8736916780471801,0.012430012226104,0.47182464599609303,0.49859482049942005,22,12,5
23,555.0502319335938,0.7655677199363701,0.9951344132423401,0.542834222316741,0.44531941413879306,22,15,9
24,577.9669189453125,0.42861694097518904,0.578853785991668,0.483330130577087,0.15066146850585901,23,6,4
25,462.22540283203125,0.701498925685882,0.869497954845428,0.16503101587295502,0.24600511789321902,23,11,0
