,current_day,square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,distance_normalized_price,rider_acceptance_prob,driver_acceptance_prob
0,0,1,751,12,136,9,4.5120000000000005,145,20.2318,4.484,0.6464000000000001,0.5386000000000001
1,0,13,845,16,137,5,2.2871,142,13.0624,5.7115,0.5885,0.44680000000000003
2,0,14,225,71,315,10,5.1385,325,22.1521,4.311,0.6543,0.5515
3,0,13,201,16,339,11,5.5233,350,23.6324,4.2787,0.6557000000000001,0.5539000000000001
4,0,13,86,16,391,8,3.9924,399,18.5061,4.6354,0.6394000000000001,0.5273
5,0,3,9,24,449,13,6.657,462,27.2558,4.0943,0.664,0.5675
6,0,4,45,34,432,9,4.3355,441,19.9105,4.5925,0.6414000000000001,0.5305
7,0,5,642,62,435,9,4.3564,444,19.9486,4.5792,0.642,0.5315
8,0,1,116,21,455,10,5.0325,465,21.9592,4.3635,0.6519,0.5476
9,0,3,112,24,456,4,2.1059,460,11.9527,5.6759,0.5902000000000001,0.4495
10,0,4,29,34,479,12,6.209,491,25.6603,4.1328,0.6623,0.5647
11,0,5,735,62,461,5,2.5238,466,13.4932,5.3465,0.606,0.47400000000000003
12,0,14,54,71,472,15,7.5175,487,30.3818,4.0415,0.6663,0.5714
13,0,5,94,62,493,11,5.747,504,24.0395,4.183,0.66,0.561
14,0,9,57,75,488,11,5.6863,499,23.9292,4.2082,0.6589,0.5591
15,0,10,134,86,496,10,5.1937,506,22.2526,4.2845,0.6555000000000001,0.5535
16,0,1,976,21,532,15,7.4029,547,30.1733,4.0759,0.6648000000000001,0.5689000000000001
17,0,4,71,34,519,14,6.7855,533,28.2696,4.1662,0.6608,0.5622
18,0,9,524,75,525,6,2.865,531,14.8944,5.1987,0.6131,0.48510000000000003
19,0,10,234,86,515,8,4.0158,523,18.5487,4.619,0.6402,0.5285000000000001
20,0,4,944,34,573,17,8.3162,590,33.3955,4.0157,0.6675,0.5733
21,0,9,177,75,590,9,4.5259,599,20.2571,4.4758000000000004,0.6468,0.5392
22,0,0,833,72,759,17,8.5425,776,33.8074,3.9575,0.6701,0.5776
23,0,11,940,63,978,18,8.9255,996,35.2844,3.9532,0.6703,0.5779000000000001
24,0,5,383,14,1007,14,6.7852,1021,28.2691,4.1663,0.6608,0.5622
25,0,7,475,92,1003,5,2.3279,1008,13.1368,5.6431000000000004,0.5918,0.4519
26,0,11,303,63,1008,12,5.7794,1020,24.8786,4.3047,0.6545000000000001,0.552
27,0,3,390,87,1125,14,6.7963000000000005,1139,28.2892,4.1625,0.6609,0.5625
28,0,5,438,14,1129,4,2.2144,1133,12.1502,5.4869,0.5993,0.4635
29,0,11,261,63,1110,8,4.1606,1118,18.8123,4.5215,0.6447,0.5358
30,0,5,982,14,1191,12,6.0176,1203,25.3121,4.2063,0.659,0.5592
31,0,9,971,99,1227,10,5.0012,1237,21.9021,4.3794,0.6512,0.5464
32,0,9,686,99,1250,11,5.7017,1261,23.9571,4.2018,0.6592,0.5596
33,0,9,518,99,1289,4,1.9329,1293,11.6379,6.021,0.5734,0.424
34,0,3,534,87,1310,12,5.9752,1322,25.2348,4.2233,0.6582,0.558
35,0,7,639,23,1358,6,3.1661,1364,15.4422,4.8774,0.6282,0.5092
36,0,11,914,3,1437,3,1.2605,1440,9.6341,7.6432,0.4928,0.3115
37,0,1,182,74,409,10,4.9441,419,21.7983,4.4089,0.6498,0.5442
38,0,1,182,74,409,10,4.9441,419,21.7983,4.4089,0.6498,0.5442
39,0,5,151,40,424,8,3.9288,432,18.3905,4.6809,0.6373,0.5239
40,0,5,151,40,424,8,3.9288,432,18.3905,4.6809,0.6373,0.5239
41,0,9,66,6,448,6,3.135,454,15.3857,4.9077,0.6268,0.5069
42,0,9,66,6,448,6,3.135,454,15.3857,4.9077,0.6268,0.5069
43,0,1,47,74,456,7,3.371,463,16.5953,4.9229,0.6261,0.5058
44,0,1,47,74,456,7,3.371,463,16.5953,4.9229,0.6261,0.5058
45,0,5,25,40,466,10,4.7943,476,21.5257,4.4898,0.6461,0.5382
46,0,5,25,40,466,10,4.7943,476,21.5257,4.4898,0.6461,0.5382
47,0,9,129,6,474,10,5.0211,484,21.9385,4.3692,0.6516000000000001,0.5472
48,0,9,129,6,474,10,5.0211,484,21.9385,4.3692,0.6516000000000001,0.5472
49,0,1,888,74,507,11,5.4717,518,23.5386,4.3018,0.6547000000000001,0.5522
