,current_day,square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,distance_normalized_price,rider_acceptance_prob,driver_acceptance_prob
0,0,3,800,72,201,11,5.6735,212,23.9058,4.2136,0.6586000000000001,0.5587
1,0,3,71,72,386,26,12.8833,412,48.7276,3.7822,0.6778000000000001,0.5903
2,0,11,28,54,363,16,7.7865,379,31.6514,4.0649,0.6653,0.5697
3,0,0,768,82,426,17,8.4904,443,33.7126,3.9707,0.6695,0.5766
4,0,4,48,29,432,17,8.5597,449,33.8387,3.9532,0.6703,0.5779000000000001
5,0,7,160,75,432,8,4.0031,440,18.5257,4.6278,0.6398,0.5279
6,0,11,817,54,427,7,3.5714,434,16.9599,4.7488,0.6342,0.5188
7,0,13,197,88,446,5,2.7041,451,13.8215,5.1113,0.6172000000000001,0.4917
8,0,0,171,82,450,10,5.2357,460,22.329,4.2647,0.6563,0.5549000000000001
9,0,4,57,29,466,19,9.6214,485,37.3309,3.88,0.6735,0.5832
10,0,11,63,54,457,7,3.698,464,17.1903,4.6486,0.6388,0.5263
11,0,15,202,26,454,17,8.4118,471,33.5695,3.9908,0.6686000000000001,0.5751000000000001
12,0,8,1,97,482,19,9.5683,501,37.2342,3.8914,0.673,0.5824
13,0,11,132,54,509,8,3.9944,517,18.5098,4.6339,0.6395000000000001,0.5274
14,0,13,232,88,504,3,1.3214,507,9.7449,7.3747,0.5063,0.3291
15,0,8,105,97,518,10,5.0498,528,21.9906,4.3548,0.6523,0.5482
16,0,10,162,32,533,9,4.3619,542,19.9587,4.5757,0.6422,0.5318
17,0,11,82,54,517,3,1.6476,520,10.3386,6.2749,0.5609000000000001,0.4055
18,0,13,12,88,524,10,4.8278,534,21.5865,4.4713,0.647,0.5396000000000001
19,0,6,136,38,554,13,6.4591,567,26.8956,4.164,0.6609,0.5624
20,0,10,192,32,546,9,4.2734,555,19.7976,4.6327,0.6396000000000001,0.5275000000000001
21,0,11,218,54,542,17,8.451,559,33.6408,3.9807,0.669,0.5759000000000001
22,0,13,198,88,550,3,1.6277,553,10.3024,6.3294,0.5583,0.4016
23,0,2,159,11,573,7,3.4375,580,16.7162,4.8629,0.6289,0.5103
24,0,10,167,32,589,6,2.8793,595,14.9203,5.182,0.6139,0.4864
25,0,11,153,54,570,5,2.4212000000000002,575,13.3067,5.4958,0.5989,0.46290000000000003
26,0,11,924,54,682,14,7.2372,696,29.0916,4.0198,0.6673,0.5730000000000001
27,0,8,910,97,713,14,6.7725,727,28.2459,4.1707,0.6606000000000001,0.5619000000000001
28,0,13,977,88,711,12,6.1641,723,25.5787,4.1496,0.6615,0.5634
29,0,12,801,94,757,8,4.0338,765,18.5815,4.6065,0.6408,0.5295
30,0,13,783,88,800,15,7.4495000000000005,815,30.2581,4.0618,0.6654,0.5699000000000001
31,0,14,946,2,889,12,5.7696,901,24.8606,4.3089,0.6544,0.5516
32,0,9,494,43,1008,11,5.3819,1019,23.375,4.3433,0.6528,0.5491
33,0,14,998,2,1016,13,6.35,1029,26.697,4.2043,0.6591,0.5594
34,0,1,470,56,1039,6,3.1277,1045,15.3724,4.9149,0.6264000000000001,0.5064000000000001
35,0,11,446,54,1043,12,5.9342,1055,25.1603,4.2399000000000004,0.6575000000000001,0.5568000000000001
36,0,14,358,2,1039,16,8.027,1055,32.0891,3.9977,0.6683,0.5746
37,0,1,259,56,1054,14,6.9399,1068,28.5506,4.114,0.6631,0.5661
38,0,9,254,43,1066,9,4.6071,1075,20.4049,4.429,0.6489,0.5427000000000001
39,0,11,274,54,1065,15,7.2654,1080,29.9231,4.1186,0.6629,0.5657
40,0,9,394,43,1132,9,4.4246,1141,20.0728,4.5366,0.644,0.5347000000000001
41,0,14,309,2,1127,8,4.2331,1135,18.9442,4.4753,0.6468,0.5393
42,0,11,848,54,1161,12,6.0378,1173,25.3488,4.1984,0.6593,0.5598000000000001
43,0,14,348,2,1176,10,5.1173,1186,22.1134,4.3213,0.6538,0.5507000000000001
