,price_of_ride,distance_normalized_price,trip_duration,rider_acceptance_prob,driver_acceptance_prob
0,15.432,4.8829,6,0.6279,0.5088
1,30.5513,4.0143,15,0.6676000000000001,0.5734
2,14.8471,5.2296,6,0.6116,0.4828
3,17.1377,4.6709,7,0.6378,0.5247
4,11.541,6.1399,4,0.5676,0.4153
5,33.8522,3.9514,17,0.6703,0.578
6,23.4431,4.3259,11,0.6536000000000001,0.5504
7,22.0284,4.3444,10,0.6527000000000001,0.549
8,15.3313,4.9374,6,0.6254000000000001,0.5047
9,26.681,4.2076,13,0.6589,0.5592
10,16.7712,4.8364,7,0.6301,0.5123
11,27.1686,4.1108,13,0.6633,0.5663
12,9.8443,7.1544,3,0.5173,0.3438
13,25.3449,4.1992,12,0.6593,0.5598000000000001
14,15.2306,4.994,6,0.6227,0.5004000000000001
15,30.3738,4.0428,15,0.6663,0.5713
16,18.3647,4.6913,8,0.6369,0.5231
17,15.5376,4.8277,6,0.6305000000000001,0.5129
18,13.076,5.6988,5,0.5891000000000001,0.44780000000000003
19,18.8883,4.4947,8,0.6459,0.5378000000000001
20,37.3239,3.8808000000000002,19,0.6735,0.5832
21,14.877,5.21,6,0.6125,0.4843
22,30.3157,4.0523,15,0.6659,0.5706
23,18.2575,4.7351,8,0.6348,0.5199
24,23.7646,4.2468,11,0.6572,0.5563
25,33.6275,3.9826,17,0.669,0.5757
26,15.3417,4.9317,6,0.6257,0.5051
27,27.0107,4.1413,13,0.6619,0.5641
28,33.4964,4.0012,17,0.6681,0.5744
29,35.0622,3.9828,18,0.669,0.5757
30,15.4909,4.8518,6,0.6294000000000001,0.5111
31,8.2338,8.2338,2,0.46340000000000003,0.27490000000000003
32,5.3242,5.3242,0,0.6071000000000001,0.4757
33,16.8713,4.7893,7,0.6323000000000001,0.5158
34,20.3111,4.4585,9,0.6476000000000001,0.5405
35,11.6807,5.9704,4,0.5759000000000001,0.4277
36,22.123,4.3188,10,0.6539,0.5509000000000001
37,29.1026,4.0179,14,0.6674,0.5731
38,40.1738,3.8904,21,0.673,0.5825
39,28.7749,4.074,14,0.6649,0.5690000000000001
40,24.9348,4.2915,12,0.6551,0.5529000000000001
41,20.3843,4.4354000000000005,9,0.6486000000000001,0.5422
42,10.1163,6.6317,3,0.5433,0.38
43,23.7933,4.24,11,0.6575000000000001,0.5568000000000001
44,12.1237,5.5112,4,0.5982000000000001,0.4617
45,16.8198,4.8134,7,0.6312,0.514
46,16.6351,4.9029,7,0.627,0.5073
47,25.5045,4.1651,12,0.6608,0.5623
48,16.3975,5.0263,7,0.6212,0.498
49,25.6873,4.1273,12,0.6625,0.5651
50,18.7796,4.5332,8,0.6441,0.5349
51,20.6107,4.3665,9,0.6517000000000001,0.5474
52,21.6835,4.4424,10,0.6483,0.5417000000000001
53,23.8797,4.2196,11,0.6584,0.5583
54,8.2577,8.2577,2,0.4622,0.27340000000000003
55,18.4992,4.6381,8,0.6393,0.5271
56,32.366,3.9572,16,0.6701,0.5776
57,20.3123,4.4582,9,0.6476000000000001,0.5405
58,15.2874,4.9618,6,0.6243000000000001,0.5029
59,13.2198,5.5697,5,0.5953,0.45740000000000003
60,17.0074,4.7276,7,0.6352,0.5204
61,31.7702,4.0463,16,0.6661,0.5710000000000001
62,29.0009,4.035,14,0.6666000000000001,0.5719000000000001
63,24.0374,4.1835,11,0.66,0.5609000000000001
64,13.1943,5.592,5,0.5943,0.45570000000000005
65,17.0253,4.7197000000000005,7,0.6355000000000001,0.521
66,22.2853,4.276,10,0.6558,0.5541
67,18.7729,4.5357,8,0.644,0.5348
68,20.6451,4.3564,9,0.6522,0.5481
69,15.3905,4.9051,6,0.6269,0.5071
70,26.6829,4.2072,13,0.6589,0.5592
71,35.3994,3.9382,18,0.6709,0.579
72,25.5885,4.1476,12,0.6616000000000001,0.5636
73,13.8838,5.0701,5,0.6192000000000001,0.49470000000000003
74,31.7135,4.0551,16,0.6657000000000001,0.5704
75,13.7783,5.1404,5,0.6158,0.48950000000000005
76,21.5893,4.4705,10,0.647,0.5396000000000001
77,18.7546,4.5423,8,0.6437,0.5343
78,14.9708,5.1499,6,0.6154000000000001,0.4888
79,35.0221,3.9882,18,0.6687000000000001,0.5753
80,31.7221,4.0538,16,0.6658000000000001,0.5705
81,25.4563,4.1753,12,0.6604,0.5615
82,12.0999,5.5333,4,0.5971000000000001,0.4601
83,27.2606,4.0934,13,0.664,0.5676
84,25.4284,4.1812,12,0.6601,0.5611
85,15.0432,5.1049,6,0.6175,0.49210000000000004
86,23.3929,4.3387,11,0.653,0.5494
87,11.7152,5.9306,4,0.5778,0.4307
88,15.1471,5.0425,6,0.6205,0.4968
89,8.5247,7.8969000000000005,2,0.4802,0.2954
90,17.1599,4.6614,7,0.6382,0.5254
91,31.8422,4.0351,16,0.6666000000000001,0.5719000000000001
92,18.8648,4.5029,8,0.6455000000000001,0.5372
93,25.4914,4.1679,12,0.6607000000000001,0.5621
94,22.1763,4.3046,10,0.6545000000000001,0.552
95,27.0625,4.1312,13,0.6623,0.5648000000000001
96,11.4946,6.1993,4,0.5647,0.41100000000000003
97,23.3956,4.338,11,0.653,0.5495
98,17.1244,4.6765,7,0.6375000000000001,0.5242
99,10.2258,6.4492,3,0.5523,0.393
100,9.9759,6.8881,3,0.5306000000000001,0.36210000000000003
101,27.4021,4.0672,13,0.6652,0.5695
102,31.7595,4.0479,16,0.6661,0.5709000000000001
103,8.7004,7.398,2,0.5051,0.3275
104,14.8984,5.1961,6,0.6132000000000001,0.4853
105,27.2124,4.1025,13,0.6636000000000001,0.5669000000000001
106,9.6629,7.571,3,0.4965,0.31620000000000004
107,23.658,4.2724,11,0.656,0.5544
108,10.5173,6.0245,3,0.5732,0.4238
109,34.0884,3.9196,17,0.6717000000000001,0.5803
110,33.5612,3.9919000000000002,17,0.6685,0.5750000000000001
111,25.3805,4.1915000000000004,12,0.6596000000000001,0.5603
112,18.8964,4.4919,8,0.646,0.538
113,16.5119,4.9657,7,0.6241,0.5026
114,33.4554,4.0071,17,0.6679,0.5739000000000001
115,13.2229,5.567,5,0.5955,0.4576
116,22.347,4.2601,10,0.6566000000000001,0.5553
117,25.6162,4.1418,12,0.6619,0.5640000000000001
118,26.7995,4.1833,13,0.66,0.5609000000000001
119,28.8442,4.0619,14,0.6654,0.5699000000000001
120,18.8373,4.5126,8,0.6451,0.5365
121,11.9755,5.6531,4,0.5913,0.45120000000000005
122,13.2058,5.5819,5,0.5947,0.4565
123,23.8159,4.2346,11,0.6577000000000001,0.5572
124,6.4645,6.4645,1,0.5516,0.3919
125,18.7553,4.542,8,0.6437,0.5343
126,18.8167,4.52,8,0.6447,0.5359
127,16.5765,4.9324,7,0.6256,0.5051
128,27.2512,4.0952,13,0.664,0.5674
129,16.7146,4.8637,7,0.6288,0.5102
130,32.1095,3.9946,16,0.6684,0.5748
131,18.6798,4.5696,8,0.6425000000000001,0.5322
132,25.5127,4.1634,12,0.6609,0.5624
133,37.0407,3.9147,19,0.672,0.5807
134,15.0231,5.1172,6,0.6169,0.4912
135,13.7617,5.1518,5,0.6153000000000001,0.48860000000000003
136,23.5875,4.2897,11,0.6552,0.5531
137,35.5174,3.9231000000000003,18,0.6716000000000001,0.5801000000000001
138,27.0284,4.1378,13,0.662,0.5643
139,20.264,4.4736,9,0.6469,0.5394
140,17.2292,4.6323,7,0.6396000000000001,0.5275000000000001
141,33.4812,4.0034,17,0.668,0.5742
142,11.921100000000001,5.7079,4,0.5887,0.4471
143,22.0781,4.3309,10,0.6534,0.55
144,13.0745,5.7002,5,0.589,0.44770000000000004
145,21.664,4.4482,10,0.648,0.5413
146,25.095,4.2546,12,0.6568,0.5557
147,11.5006,6.1915000000000004,4,0.5651,0.4116
148,26.5216,4.241,13,0.6574,0.5567
149,28.533,4.1172,14,0.663,0.5658000000000001
150,19.9399,4.5822,9,0.6419,0.5313
151,28.8518,4.0605,14,0.6655,0.5700000000000001
152,22.0996,4.325,10,0.6536000000000001,0.5504
153,10.2382,6.4294,3,0.5533,0.39440000000000003
154,32.4767,3.9414000000000002,16,0.6708000000000001,0.5787
155,35.0276,3.9875000000000003,18,0.6687000000000001,0.5754
156,28.5573,4.1128,14,0.6632,0.5662
157,17.0649,4.7023,7,0.6363,0.5223
158,16.6906,4.8755,7,0.6283000000000001,0.5093
159,19.9978,4.5622,9,0.6428,0.5328
160,16.6486,4.8962,7,0.6273000000000001,0.5078
161,30.5181,4.0196,15,0.6673,0.5730000000000001
162,23.3517,4.3493,11,0.6525000000000001,0.5486
163,34.1508,3.9113,17,0.6721,0.5809000000000001
164,33.4318,4.0105,17,0.6677000000000001,0.5737
165,23.5462,4.3,11,0.6548,0.5523
166,15.1443,5.0441,6,0.6204000000000001,0.49670000000000003
167,10.0232,6.7986,3,0.535,0.3683
168,25.6561,4.1337,12,0.6622,0.5646
169,30.5614,4.0127,15,0.6676000000000001,0.5735
170,30.2579,4.0618,15,0.6654,0.5699000000000001
171,23.9403,4.2056000000000004,11,0.659,0.5593
172,26.8247,4.1782,13,0.6602,0.5613
173,33.6415,3.9806,17,0.669,0.5759000000000001
174,19.8815,4.6027000000000005,9,0.6409,0.5298
175,28.397100000000002,4.1422,14,0.6619,0.5640000000000001
176,43.8515,3.8165,23,0.6763,0.5878
177,35.1826,3.9667,18,0.6697000000000001,0.5769000000000001
178,17.2201,4.6361,7,0.6394000000000001,0.5273
179,14.8534,5.2254,6,0.6118,0.48310000000000003
180,32.4251,3.9487,16,0.6705,0.5782
181,26.5633,4.2322,13,0.6578,0.5573
182,20.0772,4.5351,9,0.644,0.5348
183,18.6964,4.5635,8,0.6427,0.5327000000000001
184,20.5101,4.3967,9,0.6504,0.5451
185,25.1118,4.2508,12,0.657,0.556
186,23.2336,4.3802,11,0.6511,0.5463
187,27.2211,4.1008000000000004,13,0.6637000000000001,0.5670000000000001
188,28.2516,4.1696,14,0.6606000000000001,0.562
189,32.417,3.9499,16,0.6704,0.5781000000000001
190,18.4488,4.6577,8,0.6384000000000001,0.5256000000000001
191,27.3152,4.0832,13,0.6645,0.5683
192,25.2218,4.2262,12,0.6581,0.5578000000000001
193,27.1729,4.11,13,0.6633,0.5664
194,34.0117,3.9298,17,0.6713,0.5796
195,8.3243,8.3243,2,0.45890000000000003,0.2695
196,35.3764,3.9412000000000003,18,0.6708000000000001,0.5787
197,23.9192,4.2105,11,0.6588,0.5589000000000001
198,16.4163,5.0162,7,0.6217,0.4988
199,30.3429,4.0478,15,0.6661,0.5709000000000001
200,26.9875,4.1458,13,0.6617000000000001,0.5637
201,10.2362,6.4325,3,0.5532,0.3942
202,10.3714,6.2268,3,0.5633,0.40900000000000003
203,16.9951,4.7331,7,0.6349,0.52
204,14.9514,5.1621,6,0.6148,0.4878
205,33.4617,4.0061,17,0.6679,0.5740000000000001
206,34.0926,3.919,17,0.6718000000000001,0.5804
207,21.5365,4.4865,10,0.6463,0.5384
208,25.4579,4.175,12,0.6604,0.5616
209,14.9077,5.19,6,0.6135,0.4858
210,16.616,4.9125,7,0.6266,0.5066
211,6.319,6.319,1,0.5588000000000001,0.40230000000000005
212,30.6394,4.0004,15,0.6682,0.5744
213,22.1887,4.3013,10,0.6547000000000001,0.5522
214,9.7657,7.3271,3,0.5086,0.3322
215,14.8761,5.2105,6,0.6125,0.4842
216,26.9715,4.1489,13,0.6616000000000001,0.5635
217,25.2866,4.2119,12,0.6587000000000001,0.5588000000000001
218,20.3221,4.4551,9,0.6477,0.5408000000000001
219,32.126,3.9922,16,0.6685,0.5750000000000001
220,27.24,4.0973,13,0.6639,0.5673
221,13.4425,5.3859,5,0.6042000000000001,0.4711
222,13.2209,5.5688,5,0.5954,0.45740000000000003
223,18.153200000000002,4.7791,8,0.6328,0.5166000000000001
224,30.278200000000002,4.0584,15,0.6656000000000001,0.5702
225,40.9382,3.8095,21,0.6766,0.5883
226,28.6141,4.1025,14,0.6636000000000001,0.5669000000000001
227,18.5885,4.6038,8,0.6409,0.5297000000000001
228,18.2924,4.7207,8,0.6355000000000001,0.5209
229,16.7088,4.8666,7,0.6287,0.51
230,14.7408,5.3012,6,0.6082000000000001,0.47740000000000005
231,19.8455,4.6155,9,0.6404000000000001,0.5288
232,20.221,4.4875,9,0.6462,0.5384
233,15.1103,5.0643,6,0.6194000000000001,0.49520000000000003
234,9.756,7.3492,3,0.5075000000000001,0.33080000000000004
235,18.6982,4.5628,8,0.6428,0.5327000000000001
236,28.2798,4.1642,14,0.6609,0.5624
237,7.0764,7.0764,1,0.5212,0.3491
238,37.4495,3.8661,19,0.6741,0.5842
239,22.0287,4.3443,10,0.6527000000000001,0.549
240,20.6403,4.3578,9,0.6521,0.548
241,14.7233,5.3132,6,0.6076,0.47650000000000003
242,25.2428,4.2215,12,0.6583,0.5581
243,14.7702,5.2811,6,0.6092000000000001,0.47890000000000005
244,25.6897,4.1268,12,0.6625,0.5651
245,26.5448,4.2361,13,0.6576000000000001,0.557
246,21.6802,4.4434000000000005,10,0.6482,0.5417000000000001
247,26.5911,4.2263,13,0.6581,0.5578000000000001
248,13.8088,5.1198,5,0.6168,0.491
249,10.22,6.4584,3,0.5519000000000001,0.39230000000000004
250,23.6202,4.2817,11,0.6556000000000001,0.5537000000000001
251,15.0653,5.0914,6,0.6182000000000001,0.49310000000000004
252,32.1495,3.9887,16,0.6687000000000001,0.5753
253,18.1928,4.7622,8,0.6336,0.5178
254,27.238,4.0976,13,0.6638000000000001,0.5673
255,12.1597,5.4783,4,0.5997,0.4642
