,idle_start_timestamp,idle_duration,idle_x_start,idle_y_start,driver_idx,idle_start_subblock_id
0,840,225,0.43430721759796104,0.8009182810783381,0,7
1,600,885,0.43443360924720703,0.9232987165451051,1,7
2,720,151,0.174307838082313,0.5480711460113521,2,2
3,1320,383,0.36992597579956005,0.9855757951736451,3,7
4,720,499,0.9894419908523561,0.7507141232490541,4,15
5,180,299,0.657367348670959,0.7465431690216061,5,10
6,480,1212,0.5412244796752931,0.5715757012367241,6,10
7,1080,399,0.007806226611137001,0.6922286152839661,7,2
8,1260,439,0.678355634212493,0.41831317543983404,8,9
9,480,355,0.018474236130714,0.07536672055721201,9,0
10,780,150,0.45160806179046603,0.5386974811553951,10,6
11,1260,211,0.25765746831893904,0.28995069861412004,11,5
12,780,138,0.6428757309913631,0.0037289708852760004,12,8
13,1380,719,0.5127184987068171,0.702514588832855,13,10
14,1200,296,0.208170562982559,0.349668532609939,14,1
15,900,295,0.297998547554016,0.5575016736984251,15,6
16,780,125,0.41134667396545405,0.17464964091777802,16,4
17,1260,369,0.12711706757545402,0.295992672443389,17,1
18,1320,120,0.7680249810218811,0.8712637424468991,18,15
19,1260,309,0.32010883092880205,0.738125503063201,19,6
20,1380,153,0.071072161197662,0.08286292850971201,20,0
21,960,622,0.971842586994171,0.30087321996688804,21,13
22,480,1067,0.21209792792797003,0.8633906245231621,22,3
23,1320,467,0.18527379631996102,0.21433395147323603,23,0
24,420,389,0.8045098185539241,0.999405682086944,24,15
25,480,214,0.040043279528617005,0.329084247350692,25,1
26,660,1440,0.7507772445678711,0.6910134553909301,26,14
27,1260,445,0.823255240917205,0.659892320632934,27,14
28,600,384,0.15659914910793302,0.8834066390991211,28,3
29,960,396,0.453181624412536,0.8518400788307191,29,7
30,1080,244,0.44281333684921204,0.46779024600982605,30,5
31,180,141,0.648029267787933,0.147390782833099,31,8
32,1260,663,0.8013116717338561,0.10511204600334101,32,12
33,600,229,0.8203469514846801,0.914835572242736,33,15
34,120,536,0.983716487884521,0.26441466808319003,34,13
35,480,240,0.11700482666492401,0.569488048553466,35,2
36,360,693,0.742999851703643,0.37098461389541604,36,9
37,360,1440,0.7517575025558471,0.13695178925991,37,12
38,660,1404,0.13844393193721702,0.743338644504547,38,2
39,1260,1099,0.5329347848892211,0.33144205808639504,39,9
40,900,373,0.35133260488510104,0.27992457151412903,40,5
41,1260,597,0.28688621520996005,0.794959425926208,41,7
42,1380,1084,0.658604800701141,0.675161480903625,42,10
43,900,213,0.643166065216064,0.10007865726947701,43,8
44,480,499,0.37727916240692105,0.7997632026672361,44,7
45,1200,303,0.34473222494125305,0.420680403709411,45,5
46,900,1440,0.465274512767791,0.31972461938858004,46,5
47,0,809,0.313554137945175,0.6158756017684931,47,6
48,1140,1382,0.356803059577941,0.9039866924285881,48,7
49,900,531,0.579303681850433,0.040734812617301004,49,8
50,660,1213,0.393888354301452,0.011718139052391,50,4
51,1080,127,0.23487292230129203,0.9485777020454401,51,3
52,540,743,0.482068955898284,0.5696970820426941,52,6
53,1260,328,0.9812541007995601,0.837750852108001,53,15
54,1140,311,0.058883890509605005,0.9583819508552551,54,3
55,540,321,0.07549335062503801,0.5694119334220881,55,2
56,480,1206,0.5511424541473381,0.253940939903259,56,9
57,660,374,0.784791707992553,0.898078978061676,57,15
58,600,812,0.6291763782501221,0.9565437436103821,58,11
59,540,882,0.041443645954132004,0.626148104667663,59,2
60,1320,306,0.29764932394027704,0.6803174614906311,60,6
61,1020,631,0.5861633419990541,0.9618956446647641,61,11
62,1260,148,0.404157578945159,0.8437145948410031,62,7
63,60,191,0.900020539760589,0.055956363677978,63,12
64,0,523,0.7045574188232421,0.861968636512756,64,11
65,1140,615,0.972141981124877,0.538896083831787,65,14
66,780,668,0.382171392440795,0.40823239088058405,66,5
67,840,342,0.724680364131927,0.43995654582977206,67,9
68,600,1440,0.579929947853088,0.238925367593765,68,8
69,420,1092,0.6340032815933221,0.8380833268165581,69,11
70,420,553,0.8429626822471611,0.287575483322143,70,13
71,960,777,0.881904959678649,0.6496484875679011,71,14
72,660,1030,0.276562809944152,0.6459832191467281,72,6
73,840,585,0.969506680965423,0.71964806318283,73,14
74,720,409,0.786251902580261,0.881011247634887,74,15
75,1260,211,0.44893872737884505,0.21655237674713101,75,4
76,960,126,0.20400966703891701,0.235802963376045,76,0
77,420,294,0.6909017562866211,0.09193839132785701,77,8
78,1140,684,0.176476195454597,0.706500113010406,78,2
