,price_of_ride,distance_normalized_price,trip_duration,rider_acceptance_prob,driver_acceptance_prob
0,9.6571,7.5852,3,0.49570000000000003,0.3153
1,37.3614,3.8764,19,0.6736000000000001,0.5835
2,25.2705,4.2154,12,0.6586000000000001,0.5586
3,27.2355,4.0981,13,0.6638000000000001,0.5672
4,35.2984,3.9514,18,0.6703,0.578
5,14.7583,5.2892,6,0.6088,0.4783
6,24.9763,4.2818,12,0.6556000000000001,0.5537000000000001
7,9.9847,6.8711,3,0.5314,0.3632
8,10.2032,6.4857000000000005,3,0.5505,0.3904
9,16.8338,4.8068,7,0.6315000000000001,0.5145000000000001
10,18.6976,4.5631,8,0.6428,0.5327000000000001
11,15.2127,5.0043,6,0.6223000000000001,0.49970000000000003
12,23.1462,4.4036,11,0.6501,0.5446
13,17.1919,4.6479,7,0.6389,0.5264
14,22.0398,4.3413,10,0.6529,0.5492
15,30.4449,4.0313,15,0.6668000000000001,0.5721
16,25.1519,4.2418,12,0.6574,0.5566
17,35.1884,3.9659,18,0.6697000000000001,0.5769000000000001
18,26.8167,4.1798,13,0.6602,0.5612
19,28.7889,4.0715,14,0.665,0.5692
20,18.5886,4.6038,8,0.6409,0.5297000000000001
21,32.3757,3.9558,16,0.6701,0.5777
22,5.1359,5.1359,0,0.6161,0.4898
23,28.3727,4.1468,14,0.6616000000000001,0.5636
24,13.2956,5.5051,5,0.5984,0.4622
25,39.1879,3.837,20,0.6754,0.5863
26,17.0349,4.7155000000000005,7,0.6357,0.5213
27,18.4234,4.6678,8,0.6379,0.5249
28,32.1738,3.9851,16,0.6688000000000001,0.5755
29,20.0663,4.5388,9,0.6439,0.5345
30,21.8046,4.4071,10,0.6499,0.5443
31,32.4902,3.9395000000000002,16,0.6709,0.5789000000000001
32,19.8396,4.6176,9,0.6403,0.5286000000000001
33,27.1239,4.1193,13,0.6629,0.5657
34,13.247,5.5462,5,0.5965,0.4591
35,15.1641,5.0325,6,0.6209,0.49760000000000004
36,33.3213,4.0265,17,0.667,0.5725
37,14.8822,5.2066,6,0.6127,0.48450000000000004
38,13.4247,5.3999,5,0.6035,0.47000000000000003
39,30.769,3.9804,15,0.6691,0.5759000000000001
40,38.9213,3.8664,20,0.6741,0.5842
41,12.2055,5.4373,4,0.6017,0.46730000000000005
42,16.8176,4.8144,7,0.6311,0.5139
43,40.1175,3.8967,21,0.6728000000000001,0.582
44,23.9821,4.196,11,0.6594,0.56
45,16.9807,4.7395,7,0.6346,0.5195000000000001
46,40.0417,3.9051,21,0.6724,0.5814
47,16.5503,4.9458,7,0.625,0.5041
48,15.1419,5.0455,6,0.6203000000000001,0.49660000000000004
49,20.623,4.3629,9,0.6519,0.5476
50,29.9727,4.11,15,0.6633,0.5664
51,13.2576,5.5372,5,0.5969,0.45980000000000004
52,28.49,4.125,14,0.6626000000000001,0.5652
53,35.1347,3.9731,18,0.6694,0.5764
54,28.2382,4.1722,14,0.6605000000000001,0.5618000000000001
55,31.6036,4.0725,16,0.665,0.5691
56,8.0163,8.0163,2,0.4742,0.28800000000000003
57,33.9728,3.935,17,0.6711,0.5792
58,15.2754,4.9686,6,0.6239,0.5024000000000001
59,32.3889,3.9539,16,0.6702,0.5778
60,23.7295,4.2552,11,0.6568,0.5556
61,32.2688,3.9712,16,0.6695,0.5766
62,28.2343,4.1729,14,0.6605000000000001,0.5617
63,23.7801,4.2431,11,0.6573,0.5565
64,33.8992,3.945,17,0.6706000000000001,0.5785
65,20.6339,4.3597,9,0.6521,0.5479
66,27.1428,4.1157,13,0.663,0.5659000000000001
67,25.0245,4.2707,12,0.6561,0.5545
68,20.5383,4.3882,9,0.6508,0.5458000000000001
69,23.1709,4.397,11,0.6504,0.5451
70,20.2183,4.4884,9,0.6462,0.5383
71,26.9089,4.1613,13,0.661,0.5626
72,28.4735,4.1281,14,0.6625,0.5650000000000001
73,30.2868,4.057,15,0.6657000000000001,0.5703
74,15.5762,4.808,6,0.6314000000000001,0.5144000000000001
75,44.1834,3.7854,23,0.6776,0.5901000000000001
76,22.1507,4.3114,10,0.6542,0.5515
77,18.5998,4.5995,8,0.6411,0.53
78,12.1333,5.5024,4,0.5986,0.46240000000000003
79,44.1428,3.7891,23,0.6775,0.5898
80,34.0141,3.9295,17,0.6713,0.5796
81,14.8836,5.2057,6,0.6127,0.48460000000000003
82,28.8787,4.0559,14,0.6657000000000001,0.5703
83,33.3469,4.0228,17,0.6672,0.5728
84,16.8114,4.8173,7,0.631,0.5137
85,33.8572,3.9507,17,0.6704,0.5781000000000001
86,23.8987,4.2152,11,0.6586000000000001,0.5586
87,20.4951,4.4013,9,0.6502,0.5448000000000001
88,24.0151,4.1885,11,0.6598,0.5606
89,11.7214,5.9236,4,0.5782,0.4312
90,8.4844,8.0243,2,0.4738,0.2876
91,12.124,5.5109,4,0.5982000000000001,0.46180000000000004
92,27.0283,4.1378,13,0.662,0.5643
93,10.4185,6.1593,3,0.5666,0.41390000000000005
94,14.6921,5.335,6,0.6066,0.47490000000000004
95,18.6467,4.5819,8,0.6419,0.5313
96,18.4894,4.6419,8,0.6391,0.5268
97,30.2022,4.071,15,0.665,0.5692
98,21.7596,4.4201,10,0.6493,0.5434
99,31.8184,4.0388,16,0.6665,0.5716
100,8.137,8.137,2,0.4682,0.2807
101,18.433,4.664,8,0.6381,0.5252
102,21.4525,4.5124,10,0.6451,0.5365
103,9.8815,7.0763,3,0.5212,0.3491
104,20.4862,4.404,9,0.65,0.5446
105,35.0771,3.9808,18,0.669,0.5759000000000001
106,29.0786,4.0219,14,0.6672,0.5728
107,37.0093,3.9185,19,0.6718000000000001,0.5804
108,15.1932,5.0156,6,0.6217,0.4988
109,32.1653,3.9864,16,0.6688000000000001,0.5754
110,14.8702,5.2144,6,0.6123000000000001,0.4839
111,11.8835,5.7467,4,0.5868,0.44420000000000004
112,23.6678,4.27,11,0.6561,0.5545
113,38.803,3.8797,20,0.6735,0.5832
