,price_of_ride,distance_normalized_price,trip_duration,rider_acceptance_prob,driver_acceptance_prob
0,13.3658,5.4471,5,0.6012000000000001,0.4665
1,39.2036,3.8353,20,0.6754,0.5865
2,25.4675,4.1729,12,0.6605000000000001,0.5617
3,23.8814,4.2193,11,0.6584,0.5583
4,30.4586,4.0291,15,0.6669,0.5723
5,33.5929,3.9874,17,0.6687000000000001,0.5754
6,21.5852,4.4717,10,0.6469,0.5395
7,28.57,4.1105,14,0.6633,0.5663
8,32.1275,3.992,16,0.6685,0.5750000000000001
9,31.7951,4.0424,16,0.6663,0.5713
10,16.7177,4.8622,7,0.6289,0.5103
11,28.9726,4.0398,14,0.6664,0.5715
12,8.6599,7.5055,2,0.49970000000000003,0.3205
13,13.2373,5.5546,5,0.5961000000000001,0.4585
14,32.128,3.9919000000000002,16,0.6685,0.5750000000000001
15,18.776,4.5345,8,0.6441,0.5349
16,27.0929,4.1253,13,0.6626000000000001,0.5652
17,9.7484,7.3667,3,0.5067,0.3296
18,23.6518,4.2739,11,0.6559,0.5542
19,30.1538,4.0791,15,0.6647000000000001,0.5686
20,32.0349,4.0058,16,0.6679,0.5740000000000001
21,22.2102,4.2956,10,0.655,0.5526
22,32.4779,3.9412000000000003,16,0.6708000000000001,0.5787
23,21.7655,4.4184,10,0.6494,0.5435
24,15.4623,4.8668000000000005,6,0.6287,0.51
25,16.9763,4.7415,7,0.6345000000000001,0.5194
26,16.9379,4.7588,7,0.6337,0.5181
27,32.3097,3.9653,16,0.6697000000000001,0.577
28,41.7459,3.8792,22,0.6735,0.5833
29,13.857,5.0877,5,0.6183000000000001,0.4934
30,19.7616,4.6458,9,0.639,0.5265000000000001
31,19.9504,4.5785,9,0.6421,0.5316000000000001
32,20.56,4.3816,9,0.6511,0.5462
33,21.7512,4.4226,10,0.6492,0.5432
34,21.553,4.4815,10,0.6465000000000001,0.5388000000000001
35,13.2378,5.5541,5,0.5961000000000001,0.4585
36,27.3392,4.0787,13,0.6647000000000001,0.5687
37,20.343,4.4484,9,0.648,0.5413
38,24.9251,4.2937,12,0.655,0.5528000000000001
39,15.1754,5.0259,6,0.6212,0.49810000000000004
40,18.8991,4.4909,8,0.6461,0.5381
41,23.2415,4.3781,11,0.6512,0.5465
42,26.8174,4.1797,13,0.6602,0.5612
43,28.5675,4.1109,14,0.6633,0.5663
44,30.3976,4.0389,15,0.6665,0.5716
45,35.0113,3.9897,18,0.6686000000000001,0.5752
46,11.4457,6.2636,4,0.5615,0.4063
47,14.9962,5.134,6,0.6161,0.49
48,29.0386,4.0287,14,0.6669,0.5723
49,20.0229,4.5535,9,0.6432,0.5334
50,25.3504,4.198,12,0.6594,0.5599000000000001
51,13.6083,5.2603,5,0.6101,0.48050000000000004
52,20.1404,4.514,9,0.645,0.5364
53,27.0397,4.1356,13,0.6621,0.5645
54,35.4108,3.9367,18,0.671,0.5791000000000001
55,20.5296,4.3908,9,0.6506000000000001,0.5456
56,17.2212,4.6357,7,0.6394000000000001,0.5273
57,24.8829,4.3036,12,0.6546000000000001,0.552
58,11.8117,5.8231,4,0.5831000000000001,0.43860000000000005
59,16.9416,4.7571,7,0.6338,0.5182
60,40.852,3.8183000000000002,21,0.6762,0.5877
61,29.0575,4.0255,14,0.6671,0.5726
62,6.9249,6.9249,1,0.5287000000000001,0.35950000000000004
63,33.6573,3.9784,17,0.6691,0.5760000000000001
64,13.5495,5.3038,5,0.6081,0.4772
65,18.722,4.5542,8,0.6432,0.5334
66,14.8999,5.1951,6,0.6132000000000001,0.4854
67,25.2452,4.221,12,0.6583,0.5582
68,18.6435,4.5831,8,0.6418,0.5312
69,21.7269,4.4296,10,0.6489,0.5427000000000001
70,9.9911,6.8589,3,0.532,0.36410000000000003
71,27.3155,4.0831,13,0.6645,0.5683
72,37.3192,3.8814,19,0.6734,0.5831000000000001
73,15.0634,5.0926,6,0.6181,0.49310000000000004
74,21.9607,4.363,10,0.6519,0.5476
75,35.0444,3.9852,18,0.6688000000000001,0.5755
76,19.8698,4.6069,9,0.6408,0.5294
77,35.1228,3.9746,18,0.6693,0.5763
78,30.495,4.0233,15,0.6672,0.5727
79,15.5214,4.836,6,0.6301,0.5123
80,33.8236,3.9553000000000003,17,0.6702,0.5777
81,13.8331,5.1035,5,0.6176,0.4922
82,25.401,4.1871,12,0.6598,0.5607
83,25.6131,4.1425,12,0.6618,0.5640000000000001
84,13.758000000000001,5.1543,5,0.6152000000000001,0.4884
85,15.4774,4.8589,6,0.6291,0.5106
86,9.775,7.3061,3,0.5097,0.3336
87,26.8898,4.1651,13,0.6608,0.5623
88,27.2066,4.1036,13,0.6636000000000001,0.5668000000000001
89,16.727,4.8577,7,0.6291,0.5107
90,28.3675,4.1477,14,0.6616000000000001,0.5636
91,27.2155,4.1019,13,0.6637000000000001,0.5670000000000001
92,13.1302,5.6491,5,0.5915,0.4515
93,18.2174,4.7519,8,0.634,0.5186000000000001
94,28.3735,4.1466,14,0.6617000000000001,0.5637
95,23.5755,4.2927,11,0.6551,0.5529000000000001
96,17.0229,4.7207,7,0.6355000000000001,0.5209
97,18.325,4.7073,8,0.6361,0.5219
98,6.9601,6.9601,1,0.527,0.35710000000000003
99,15.5548,4.8188,6,0.6309,0.5136000000000001
100,13.3213,5.4837,5,0.5995,0.46380000000000005
101,30.5285,4.0179,15,0.6674,0.5731
102,15.1243,5.056,6,0.6198,0.4958
103,13.8189,5.113,5,0.6171,0.49150000000000005
104,11.5034,6.188,4,0.5652,0.4118
105,11.659,5.9959,4,0.5746,0.4259
106,9.9679,6.9034,3,0.5298,0.361
107,36.8458,3.9387,19,0.6709,0.5789000000000001
108,26.6235,4.2195,13,0.6584,0.5583
109,13.4177,5.4054,5,0.6032000000000001,0.4696
110,32.4424,3.9462,16,0.6706000000000001,0.5784
111,21.8829,4.3848,10,0.6509,0.546
112,21.7645,4.4187,10,0.6494,0.5435
113,20.2743,4.4703,9,0.647,0.5396000000000001
114,21.5909,4.47,10,0.647,0.5397000000000001
115,25.6481,4.1353,12,0.6622,0.5645
116,12.182,5.4582,4,0.6007,0.4657
117,17.2285,4.6326,7,0.6396000000000001,0.5275000000000001
118,31.6747,4.0612,16,0.6655,0.5699000000000001
119,20.3761,4.438,9,0.6485000000000001,0.5421
120,39.0487,3.8522,20,0.6747000000000001,0.5852
121,18.319,4.7098,8,0.636,0.5218
122,35.0365,3.9863,18,0.6688000000000001,0.5754
123,18.2113,4.7544,8,0.6339,0.5184
124,26.8017,4.1828,13,0.66,0.561
125,21.4737,4.5058,10,0.6454000000000001,0.537
126,36.6999,3.957,19,0.6701,0.5776
127,10.1645,6.5496,3,0.5474,0.38580000000000003
128,30.7445,3.9841,15,0.6689,0.5756
129,17.2847,4.6095,7,0.6406000000000001,0.5293
130,26.933,4.1565,13,0.6612,0.5629000000000001
131,25.1489,4.2424,12,0.6574,0.5566
132,15.1375,5.0481,6,0.6202000000000001,0.4964
133,23.1446,4.4041,11,0.65,0.5446
134,22.2225,4.2924,10,0.6551,0.5529000000000001
135,30.2698,4.0598,15,0.6655,0.5700000000000001
136,8.0431,8.0431,2,0.47290000000000004,0.2864
137,32.0962,3.9966,16,0.6683,0.5747
138,36.8962,3.9324,19,0.6712,0.5794
139,33.7056,3.9716,17,0.6694,0.5765
140,28.9222,4.0484,14,0.666,0.5709000000000001
141,23.4139,4.3333,11,0.6532,0.5498000000000001
142,21.7614,4.4196,10,0.6493,0.5434
143,16.4611,4.9923,7,0.6228,0.5006
144,23.3206,4.3574,11,0.6522,0.548
145,28.2432,4.1712,14,0.6606000000000001,0.5618000000000001
146,25.4742,4.1715,12,0.6605000000000001,0.5618000000000001
147,28.6845,4.0899,14,0.6642,0.5678000000000001
148,21.4793,4.5041,10,0.6455000000000001,0.5371
149,23.6617,4.2715,11,0.656,0.5544
150,20.3927,4.4328,9,0.6487,0.5424
151,12.1423,5.4941,4,0.599,0.463
152,25.7206,4.1205,12,0.6628000000000001,0.5656
153,11.9895,5.6392,4,0.592,0.45220000000000005
154,29.1003,4.0183,14,0.6674,0.5731
155,27.2746,4.0908,13,0.6642,0.5678000000000001
156,35.6837,3.902,18,0.6725,0.5816
157,20.0527,4.5434,9,0.6437,0.5342
158,16.9036,4.7744,7,0.633,0.5169
159,26.7224,4.199,13,0.6593,0.5598000000000001
160,11.8239,5.8099,4,0.5837,0.43960000000000005
161,28.8293,4.0645,14,0.6653,0.5697
162,24.9967,4.2771,12,0.6558,0.554
163,14.7178,5.3171,6,0.6074,0.4762
164,22.2717,4.2795,10,0.6557000000000001,0.5538000000000001
165,25.5362,4.1585,12,0.6611,0.5628000000000001
166,18.0934,4.8049,8,0.6316,0.5146000000000001
167,24.0421,4.1824,11,0.6601,0.561
168,22.1171,4.3204,10,0.6538,0.5508000000000001
169,20.3495,4.4464,9,0.6481,0.5414
170,21.5545,4.481,10,0.6465000000000001,0.5388000000000001
171,18.195,4.7613,8,0.6336,0.5179
172,25.6939,4.1259,12,0.6626000000000001,0.5652
173,28.3075,4.159,14,0.6611,0.5627
174,17.1224,4.6774000000000004,7,0.6375000000000001,0.5242
175,6.9433,6.9433,1,0.5278,0.3582
176,37.0737,3.9107,19,0.6721,0.581
177,32.2519,3.9737,16,0.6694,0.5764
178,10.0308,6.7845,3,0.5357000000000001,0.3693
179,8.1714,8.1714,2,0.4665,0.2786
180,34.0752,3.9213,17,0.6717000000000001,0.5802
181,18.5882,4.6039,8,0.6409,0.5297000000000001
182,25.1985,4.2313,12,0.6579,0.5574
183,30.4631,4.0284,15,0.6669,0.5724
184,33.4038,4.0145,17,0.6675,0.5734
185,22.0085,4.3498,10,0.6525000000000001,0.5486
186,18.4056,4.6749,8,0.6376000000000001,0.5244
187,33.8951,3.9455,17,0.6706000000000001,0.5784
188,19.9599,4.5752,9,0.6422,0.5318
189,27.0591,4.1318,13,0.6623,0.5647
190,11.3627,6.3774,4,0.5559000000000001,0.3981
191,22.0918,4.3272,10,0.6535000000000001,0.5503
192,25.2171,4.2272,12,0.658,0.5577
193,25.7033,4.124,12,0.6627000000000001,0.5653
194,17.1806,4.6527,7,0.6386000000000001,0.526
195,35.499,3.9254000000000002,18,0.6715,0.5799000000000001
196,29.0706,4.0233,14,0.6672,0.5727
197,8.587,7.7101,2,0.48950000000000005,0.30720000000000003
198,40.2601,3.8810000000000002,21,0.6734,0.5831000000000001
199,14.695,5.333,6,0.6067,0.47500000000000003
200,14.9007,5.1946,6,0.6133000000000001,0.4854
201,20.6006,4.3695,9,0.6516000000000001,0.5471
202,32.0632,4.0015,16,0.6681,0.5743
203,13.0845,5.691,5,0.5895,0.4484
204,21.694,4.4393,10,0.6484,0.542
205,26.7726,4.1887,13,0.6598,0.5605
206,27.0022,4.1429,13,0.6618,0.5639000000000001
207,17.1358,4.6717,7,0.6378,0.5246000000000001
208,8.7463,7.2808,2,0.511,0.33530000000000004
209,16.6156,4.9127,7,0.6266,0.5065000000000001
210,33.9897,3.9328,17,0.6712,0.5794
211,8.6613,7.5018,2,0.4999,0.32070000000000004
212,23.4517,4.3237,11,0.6537000000000001,0.5506
213,25.1469,4.2429,12,0.6573,0.5565
214,35.4189,3.9357,18,0.671,0.5792
215,24.8785,4.3047,12,0.6545000000000001,0.552
216,20.5894,4.3728,9,0.6515000000000001,0.5469
217,22.1827,4.3029,10,0.6546000000000001,0.5521
218,29.0807,4.0216,14,0.6672,0.5729000000000001
219,14.8955,5.1979,6,0.6131,0.4852
220,19.9521,4.578,9,0.6421,0.5316000000000001
221,23.5792,4.2918,11,0.6551,0.5529000000000001
222,23.8537,4.2257,11,0.6581,0.5578000000000001
223,28.9244,4.048,14,0.6661,0.5709000000000001
224,11.7755,5.8628,4,0.5811000000000001,0.43570000000000003
225,8.419,8.2423,2,0.463,0.2743
226,30.4626,4.0284,15,0.6669,0.5724
227,13.8957,5.0624,5,0.6195,0.4953
228,16.9106,4.7712,7,0.6332,0.5172
229,30.2374,4.0652,15,0.6653,0.5697
230,23.7536,4.2494,11,0.657,0.5561
231,15.199,5.0122,6,0.6219,0.49910000000000004
232,33.5895,3.9879000000000002,17,0.6687000000000001,0.5753
233,18.7349,4.5494,8,0.6434000000000001,0.5337000000000001
234,18.1912,4.7629,8,0.6335000000000001,0.5178
235,16.5635,4.9391,7,0.6253000000000001,0.5046
236,13.2904,5.5094,5,0.5982000000000001,0.46190000000000003
237,40.2509,3.882,21,0.6734,0.5831000000000001
238,11.4002,6.3253,4,0.5585,0.40190000000000003
239,28.2528,4.1694,14,0.6606000000000001,0.562
240,36.658,3.9623,19,0.6699,0.5772
241,39.1979,3.8359,20,0.6754,0.5864
242,42.1857,3.834,22,0.6755,0.5866
243,26.6205,4.2201,13,0.6584,0.5582
244,39.1827,3.8376,20,0.6754,0.5863
245,16.4125,5.0182,7,0.6216,0.49860000000000004
246,18.7972,4.5269,8,0.6444000000000001,0.5354
247,20.058,4.5416,9,0.6437,0.5343
248,18.8202,4.5187,8,0.6448,0.536
249,30.6473,3.9992,15,0.6682,0.5745
250,20.2689,4.472,9,0.6469,0.5395
251,26.7184,4.1998,13,0.6593,0.5597
