,current_day,square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,distance_normalized_price,rider_acceptance_prob,driver_acceptance_prob
0,0,3,751,80,104,19,9.6163,123,37.3216,3.8811,0.6734,0.5831000000000001
1,0,5,799,10,138,10,5.1247,148,22.127,4.3177,0.654,0.551
2,0,10,790,69,157,12,5.8007,169,24.9172,4.2956,0.655,0.5526
3,0,5,901,10,233,6,3.0903,239,15.3044,4.9524,0.6247,0.5036
4,0,4,888,79,297,17,8.6195,314,33.9475,3.9384,0.6709,0.579
5,0,5,172,10,384,11,5.3135,395,23.2505,4.3758,0.6513,0.5467000000000001
6,0,5,95,10,416,14,6.8131,430,28.3198,4.1567,0.6612,0.5629000000000001
7,0,14,82,35,411,20,10.1286,431,39.034,3.8539,0.6746,0.5851000000000001
8,0,4,50,79,448,11,5.5933,459,23.7597,4.2479000000000005,0.6571,0.5562
9,0,6,83,20,434,6,2.9009,440,14.9596,5.1569,0.6151,0.4882
10,0,13,60,83,426,16,8.138,442,32.2911,3.968,0.6696000000000001,0.5768
11,0,15,24,47,426,17,8.6476,443,33.9987,3.9316,0.6712,0.5795
12,0,4,128,79,459,11,5.4725,470,23.54,4.3015,0.6547000000000001,0.5522
13,0,5,118,10,470,10,4.8941,480,21.7072,4.4354000000000005,0.6486000000000001,0.5422
14,0,8,119,9,457,15,7.5696,472,30.4766,4.0262,0.667,0.5725
15,0,15,201,47,460,24,11.836,484,45.2615,3.8241,0.6759000000000001,0.5873
16,0,5,40,10,503,10,4.9831,513,21.8693,4.3887,0.6507000000000001,0.5457000000000001
17,0,12,39,49,505,22,11.1624,527,42.4756,3.8052,0.6768000000000001,0.5887
18,0,15,157,47,504,11,5.6241,515,23.8159,4.2346,0.6577000000000001,0.5572
19,0,5,157,10,528,6,2.8092,534,14.7928,5.2658,0.6099,0.4801
20,0,8,32,9,528,6,2.8072,534,14.7891,5.2683,0.6098,0.47990000000000005
21,0,15,221,47,510,11,5.6103,521,23.7907,4.2406,0.6574,0.5567
22,0,8,35,9,555,7,3.3534,562,16.5632,4.9392000000000005,0.6253000000000001,0.5046
23,0,12,40,49,554,19,9.6671,573,37.4141,3.8703,0.6739,0.5839
24,0,15,229,47,624,10,5.1494,634,22.1719,4.3057,0.6545000000000001,0.5519000000000001
25,0,1,786,31,732,13,6.4311,745,26.8445,4.1742,0.6604,0.5616
26,0,14,764,35,853,9,4.5016,862,20.2129,4.4902,0.6461,0.5382
27,0,1,364,31,936,7,3.5799,943,16.9754,4.7419,0.6345000000000001,0.5193
28,0,2,844,90,940,9,4.6073,949,20.4052,4.4289,0.6489,0.5427000000000001
29,0,5,788,10,993,8,4.1488,1001,18.7909,4.5292,0.6443,0.5353
30,0,6,311,20,1033,6,3.1989,1039,15.5021,4.846,0.6297,0.5115000000000001
31,0,6,437,20,1060,6,3.1224,1066,15.3627,4.9202,0.6262,0.506
32,0,13,265,50,1069,19,9.7077,1088,37.4881,3.8617,0.6743,0.5846
33,0,3,621,42,1268,17,8.3255,1285,33.4124,4.0133,0.6676000000000001,0.5735
34,0,3,575,42,1330,11,5.568,1341,23.7138,4.2589,0.6566000000000001,0.5554
35,0,3,829,42,1385,17,8.3636,1402,33.481700000000004,4.0033,0.668,0.5742
36,0,3,885,20,142,13,6.5916,155,27.1368,4.1169,0.663,0.5659000000000001
37,0,3,885,20,142,13,6.5916,155,27.1368,4.1169,0.663,0.5659000000000001
38,0,8,179,55,363,12,6.1634,375,25.5774,4.1499,0.6615,0.5634
39,0,8,179,55,363,12,6.1634,375,25.5774,4.1499,0.6615,0.5634
40,0,0,47,19,429,16,8.0202,445,32.0767,3.9995,0.6682,0.5745
41,0,0,47,19,429,16,8.0202,445,32.0767,3.9995,0.6682,0.5745
42,0,2,62,96,441,11,5.7458,452,24.0373,4.1835,0.66,0.5609000000000001
43,0,2,62,96,441,11,5.7458,452,24.0373,4.1835,0.66,0.5609000000000001
44,0,3,151,20,422,17,8.2982,439,33.3628,4.0205,0.6673,0.5729000000000001
45,0,3,151,20,422,17,8.2982,439,33.3628,4.0205,0.6673,0.5729000000000001
46,0,0,241,19,468,17,8.2993,485,33.3647,4.0202,0.6673,0.5730000000000001
47,0,0,241,19,468,17,8.2993,485,33.3647,4.0202,0.6673,0.5730000000000001
48,0,1,107,99,457,10,5.1851,467,22.2369,4.2886,0.6553,0.5532
49,0,1,107,99,457,10,5.1851,467,22.2369,4.2886,0.6553,0.5532
50,0,2,52,96,451,18,9.1548,469,35.7017,3.8998,0.6726000000000001,0.5818
51,0,2,52,96,451,18,9.1548,469,35.7017,3.8998,0.6726000000000001,0.5818
52,0,3,93,20,452,7,3.7099,459,17.2119,4.6395,0.6392,0.527
53,0,3,93,20,452,7,3.7099,459,17.2119,4.6395,0.6392,0.527
54,0,5,182,1,460,13,6.7243,473,27.3783,4.0715,0.665,0.5692
55,0,5,182,1,460,13,6.7243,473,27.3783,4.0715,0.665,0.5692
56,0,1,107,99,495,4,2.1763,499,12.0808,5.5512,0.5962000000000001,0.45880000000000004
57,0,1,107,99,495,4,2.1763,499,12.0808,5.5512,0.5962000000000001,0.45880000000000004
58,0,2,194,96,503,9,4.3316,512,19.9036,4.5949,0.6413,0.5303
59,0,2,194,96,503,9,4.3316,512,19.9036,4.5949,0.6413,0.5303
60,0,9,6,9,492,10,4.7839,502,21.5067,4.4956,0.6459,0.5378000000000001
61,0,9,6,9,492,10,4.7839,502,21.5067,4.4956,0.6459,0.5378000000000001
62,0,14,81,10,481,10,4.9617,491,21.8302,4.3998,0.6502,0.5449
63,0,14,81,10,481,10,4.9617,491,21.8302,4.3998,0.6502,0.5449
64,0,9,104,9,531,14,7.1725,545,28.9739,4.0396,0.6664,0.5715
65,0,9,104,9,531,14,7.1725,545,28.9739,4.0396,0.6664,0.5715
66,0,14,88,10,523,3,1.7075,526,10.4477,6.1186,0.5686,0.4169
67,0,14,88,10,523,3,1.7075,526,10.4477,6.1186,0.5686,0.4169
68,0,3,111,20,542,12,6.1726,554,25.5941,4.1464,0.6617000000000001,0.5637
69,0,3,111,20,542,12,6.1726,554,25.5941,4.1464,0.6617000000000001,0.5637
70,0,12,993,33,554,9,4.5203,563,20.2469,4.4791,0.6466000000000001,0.539
71,0,12,993,33,554,9,4.5203,563,20.2469,4.4791,0.6466000000000001,0.539
72,0,14,77,10,540,13,6.5813,553,27.118,4.1205,0.6628000000000001,0.5656
73,0,14,77,10,540,13,6.5813,553,27.118,4.1205,0.6628000000000001,0.5656
74,0,1,878,99,588,9,4.4198,597,20.064,4.5396,0.6438,0.5345
75,0,1,878,99,588,9,4.4198,597,20.064,4.5396,0.6438,0.5345
76,0,3,143,20,573,11,5.5339,584,23.6516,4.274,0.6559,0.5542
77,0,3,143,20,573,11,5.5339,584,23.6516,4.274,0.6559,0.5542
78,0,14,207,10,570,5,2.7129,575,13.8374,5.1006,0.6177,0.49250000000000005
79,0,14,207,10,570,5,2.7129,575,13.8374,5.1006,0.6177,0.49250000000000005
80,0,1,874,99,607,14,7.2169,621,29.0547,4.0259,0.667,0.5725
81,0,1,874,99,607,14,7.2169,621,29.0547,4.0259,0.667,0.5725
