,idle_start_timestamp,idle_duration,idle_x_start,idle_y_start,driver_idx,idle_start_subblock_id
0,420,143,0.21523085236549303,0.152623653411865,0,0
1,540,253,0.639234542846679,0.143364384770393,1,8
2,960,285,0.084240645170211,0.155099838972091,2,0
3,1200,677,0.850002527236938,0.12172563374042501,3,12
4,1140,838,0.069232270121574,0.745760202407836,4,2
5,600,1403,0.22829854488372803,0.160608321428298,5,0
6,1320,399,0.013759836554527002,0.7521557807922361,6,3
7,420,443,0.385146737098693,0.855617523193359,7,7
8,780,1075,0.889278590679168,0.464187026023864,8,13
9,1200,331,0.5631831884384151,0.7510352134704591,9,11
10,1200,786,0.16555175185203502,0.575561642646789,10,2
11,1260,631,0.7046459913253781,0.7530224323272701,11,11
12,1140,206,0.130867704749107,0.37186375260353005,12,1
13,480,1123,0.46151030063629106,0.864459037780761,13,7
14,1260,215,0.619580924510955,0.38837388157844505,14,9
15,120,162,0.621346294879913,0.712438225746154,15,10
16,1260,225,0.908149242401123,0.961455821990966,16,15
17,900,562,0.872274756431579,0.417826682329177,17,13
18,600,1169,0.26436877250671303,0.41046446561813305,18,5
19,480,651,0.814576864242553,0.56604790687561,19,14
20,480,362,0.068492457270622,0.777337491512298,20,3
21,840,329,0.5736894607543941,0.25000327825546204,21,9
22,960,997,0.33706682920455905,0.40563040971755904,22,5
23,600,240,0.009107947349548002,0.6450624465942381,23,2
24,1140,254,0.7418529391288751,0.9588823318481441,24,11
25,720,1440,0.354572296142578,0.734956324100494,25,6
26,1080,320,0.6646732687950131,0.8382136821746821,26,11
27,780,337,0.704487025737762,0.0023575723171230002,27,8
28,540,1440,0.149848267436027,0.126645192503929,28,0
29,900,669,0.847286164760589,0.88289201259613,29,15
30,900,1170,0.704713463783264,0.503448545932769,30,10
31,1020,957,0.14364857971668202,0.45718842744827204,31,1
32,900,1379,0.564657807350158,0.31927272677421503,32,9
33,720,1210,0.28485000133514404,0.6074196696281431,33,6
34,660,805,0.6448793411254881,0.257986068725585,34,9
35,660,211,0.22477470338344502,0.353007733821868,35,1
36,1080,612,0.266125798225402,0.8057229518890381,36,7
37,1080,521,0.165987700223922,0.6035632491111751,37,2
38,540,239,0.7759814858436581,0.9650487899780271,38,15
39,1020,124,0.9210215806961061,0.6282184123992921,39,14
40,1260,460,0.231358483433723,0.9410923123359681,40,3
41,1080,1440,0.331771701574325,0.8905290365219111,41,7
42,1140,576,0.848709404468536,0.600029945373535,42,14
43,1200,495,0.459089398384094,0.955710172653198,43,7
44,780,283,0.87502384185791,0.6317948102951051,44,14
45,1080,435,0.772851884365081,0.971287846565246,45,15
46,960,581,0.131798282265663,0.665355324745178,46,2
47,900,753,0.7390864491462701,0.828599095344543,47,11
48,780,903,0.74746036529541,0.24980576336383803,48,8
49,1260,269,0.294762313365936,0.519080638885498,49,6
50,420,348,0.19865719974040902,0.75139433145523,50,3
51,960,773,0.07891446352005001,0.38523754477500904,51,1
52,300,227,0.933506488800048,0.14874908328056302,52,12
53,540,324,0.694582760334014,0.573507666587829,53,10
54,960,1279,0.31163221597671503,0.399188756942749,54,5
55,1200,903,0.661325812339782,0.33375477790832503,55,9
56,1080,1440,0.480292230844497,0.631810307502746,56,6
57,960,375,0.14978055655956202,0.861444354057312,57,3
58,780,297,0.064173519611358,0.352892249822616,58,1
59,1260,219,0.42757135629653903,0.5165612101554871,59,6
60,720,639,0.567185342311859,0.9162523746490471,60,11
61,780,426,0.9875178337097161,0.062310963869094,61,12
62,1200,686,0.5967804193496701,0.795564413070678,62,11
63,480,922,0.46409916877746504,0.19699451327323902,63,4
64,780,155,0.128298550844192,0.09764789044857,64,0
65,960,529,0.173461034893989,0.177373707294464,65,0
66,1380,332,0.060675591230392005,0.5156344771385191,66,2
67,1260,775,0.8195970058441161,0.626746892929077,67,14
68,1140,129,0.11749584972858401,0.335318326950073,68,1
69,1140,413,0.826751112937927,0.6434301137924191,69,14
70,600,272,0.7920452356338501,0.14714016020298,70,12
71,480,598,0.11736230552196501,0.8710631728172301,71,3
72,420,272,0.859077155590057,0.157819435000419,72,12
73,660,194,0.710726082324981,0.8126055002212521,73,11
74,1140,277,0.7153437733650201,0.17979575693607303,74,8
75,660,807,0.46505737304687506,0.5499689579010011,75,6
76,600,453,0.508065283298492,0.7981184124946591,76,11
77,900,370,0.39518788456916804,0.14514942467212602,77,4
78,540,473,0.17787049710750502,0.798946619033813,78,3
79,1320,617,0.8726506829261781,0.317008018493652,79,13
80,300,150,0.18627108633518202,0.6160674095153801,80,2
81,540,270,0.84852921962738,0.472597450017929,81,13
82,840,285,0.24964076280593803,0.610759377479553,82,2
83,1200,440,0.12617033720016402,0.00911396741867,83,0
84,960,507,0.373690426349639,0.529598951339721,84,6
85,1080,532,0.49645918607711703,0.350106686353683,85,5
86,1080,678,0.441892594099044,0.708309531211853,86,6
87,600,426,0.596525788307189,0.5669372081756591,87,10
88,60,207,0.542765974998474,0.10428178310394201,88,8
89,900,664,0.7437244653701781,0.8298012018203731,89,11
90,540,785,0.06213441491127,0.49543932080268804,90,1
91,660,528,0.24580205976963002,0.8741154074668881,91,3
92,420,406,0.533738434314727,0.274918317794799,92,9
93,1020,1427,0.022879019379615003,0.758866667747497,93,3
94,1020,175,0.2359589189291,0.7484047412872311,94,2
95,300,1440,0.451665520668029,0.9439866542816161,95,7
96,540,484,0.263344287872314,0.22895112633705103,96,4
97,420,656,0.083891659975051,0.209371238946914,97,0
98,480,295,0.43006533384323103,0.750271022319793,98,7
99,1200,416,0.096439689397811,0.49132114648818903,99,1
