,request_timestamp,x_start,y_start,x_end,y_end,rider_idx,trip_start_subblock_id,trip_end_subblock_id
0,470.6259765625,0.298960030078887,0.13570421934127802,0.752316355705261,0.751581072807312,0,4,15
1,529.5805053710938,0.372656822204589,0.9549704790115351,0.390126466751098,0.8444268107414241,0,7,7
2,503.0337219238281,0.575164496898651,0.019834458827972003,0.07518953084945601,0.35954177379608104,1,8,1
3,492.61907958984375,0.404865443706512,0.8336987495422361,0.9923430681228631,0.7338486909866331,2,7,14
4,495.0051574707031,0.596751928329467,0.7237828373908991,0.43022191524505604,0.009066104888916,4,10,4
5,351.90234375,0.42470759153366006,0.49213349819183305,0.101280391216278,0.709383308887481,5,5,2
6,429.9539794921875,0.7451063990592951,0.7370561957359311,0.283663749694824,0.46992498636245705,5,10,5
7,380.9035339355469,0.216463863849639,0.727291941642761,0.078869581222534,0.9452857375144951,5,2,3
8,491.52740478515625,0.654215574264526,0.048723459243774005,0.590159714221954,0.374568223953247,5,8,9
9,456.77447509765625,0.5930039882659911,0.6610785126686091,0.613569140434265,0.19195985794067302,6,10,8
10,478.767333984375,0.39425796270370406,0.648164749145507,0.424479603767395,0.210131227970123,7,6,4
11,471.5419006347656,0.621351599693298,0.31227856874465904,0.47925066947937006,0.355923593044281,8,9,5
12,506.3238525390625,0.51637589931488,0.33609390258789,0.52945989370346,0.6846987009048461,10,9,10
13,452.07208251953125,0.714629173278808,0.434703111648559,0.7412867546081541,0.314727544784545,11,9,9
14,572.3047485351562,0.21424031257629303,0.7304410338401791,0.878980815410614,0.058172523975372,11,2,12
15,501.3514404296875,0.033521354198455006,0.35126477479934604,0.509513437747955,0.203303098678588,13,1,8
16,486.08026123046875,0.998381793498992,0.702306389808654,0.46632182598114,0.166491210460662,14,14,4
17,525.6055297851562,0.45204508304595903,0.9454482197761531,0.19662141799926702,0.33505755662918,14,7,1
18,485.81329345703125,0.520066618919372,0.7550978064537041,0.37028503417968706,0.438293278217315,15,11,5
19,497.4287109375,0.663864254951477,0.31681352853775,0.5344020724296571,0.053118705749511004,15,9,8
20,551.8526000976562,0.599590063095092,0.32311511039733803,0.22678756713867101,0.5084822773933411,16,9,2
21,456.5784606933594,0.240132987499237,0.8545016646385191,0.18029403686523401,0.018691658973693,20,3,0
22,479.0616760253906,0.559753477573394,0.054324746131896,0.7017271518707271,0.716599345207214,22,8,10
23,466.0372619628906,0.171305298805236,0.8540578484535211,0.010684370994567,0.7796029448509211,24,3,3
24,393.3105163574219,0.6884745359420771,0.09470027685165401,0.520851373672485,0.234889507293701,26,8,8
25,476.1668395996094,0.66642016172409,0.036865890026092,0.29356592893600403,0.7801887392997741,26,8,7
26,627.8008422851562,0.7363309860229491,0.5052356719970701,0.12699145078659002,0.568567395210266,27,10,2
27,508.56781005859375,0.372529447078704,0.272798120975494,0.260705530643463,0.09609043598175,28,5,4
28,470.6234436035156,0.350488305091857,0.18014687299728302,0.402622044086456,0.975943028926849,30,4,7
29,490.954833984375,0.699007034301757,0.777972936630249,0.37440788745880105,0.9445354342460631,31,11,7
30,472.6431884765625,0.48761445283889704,0.39802855253219604,0.289367794990539,0.968327403068542,31,5,7
31,414.9402160644531,0.010404706001281001,0.7073372006416321,0.39264839887619,0.08056163787841701,35,2,4
32,560.4947509765625,0.28759229183197005,0.807513296604156,0.9727891087532041,0.08757448196411101,36,7,12
33,516.983154296875,0.29842650890350303,0.631375312805175,0.7157874703407281,0.8228040337562561,37,6,11
34,399.4421081542969,0.49893695116043,0.43532931804656905,0.019658625125885003,0.092471599578857,37,5,0
35,449.91754150390625,0.41612648963928206,0.42546778917312605,0.461451709270477,0.07144010066986001,37,5,4
36,464.9437255859375,0.150486886501312,0.36352968215942305,0.809463739395141,0.76519364118576,38,1,15
37,495.1163024902344,0.516246378421783,0.28613668680191,0.41596633195877003,0.7458335757255551,38,9,6
38,403.0609436035156,0.5285704135894771,0.10969769954681301,0.007076382637023,0.75518786907196,38,8,3
39,463.5359802246094,0.7447239756584161,0.8484506607055661,0.307786107063293,0.647224068641662,38,11,6
40,410.287841796875,0.6383650302886961,0.5835662484169001,0.34616845846176103,0.736449658870697,39,10,6
41,432.21337890625,0.08120721578598,0.315552830696105,0.333303034305572,0.161190927028656,39,1,4
42,431.4529724121094,0.21763467788696203,0.7874982953071591,0.5903906822204591,0.547442376613616,39,3,10
43,545.658447265625,0.900611639022827,0.989317834377288,0.924254238605499,0.337306439876556,40,15,13
44,509.304931640625,0.44668161869049006,0.280819535255432,0.254058301448822,0.40699142217636103,41,5,5
45,644.5324096679688,0.7168589234352111,0.33024209737777704,0.360965549945831,0.33693414926528903,41,9,5
46,474.86358642578125,0.515299260616302,0.44004034996032704,0.42510861158370905,0.6345248818397521,42,9,6
47,468.847900390625,0.36356472969055104,0.13373166322708102,0.8434507250785821,0.26450991630554205,44,4,13
48,427.1871643066406,0.9108871221542351,0.05294471979141201,0.37658888101577703,0.10797882080078101,44,12,4
49,468.26165771484375,0.354060351848602,0.37053894996643005,0.188102543354034,0.256793081760406,45,5,1
50,435.1243591308594,0.6558147072792051,0.795694589614868,0.11279422044754,0.11863172054290701,46,11,0
51,414.455078125,0.293480217456817,0.59734433889389,0.97657835483551,0.9110049605369561,46,6,15
52,482.32916259765625,0.666114509105682,0.579669594764709,0.5685821771621701,0.530774295330047,46,10,10
53,555.0611572265625,0.24895823001861503,0.10087412595748901,0.43985283374786305,0.747726678848266,50,0,6
54,537.7785034179688,0.28114664554595903,0.7118675708770751,0.301015019416809,0.11154282093048001,51,6,4
55,486.9620666503906,0.6637994050979611,0.49057030677795405,0.8730752468109131,0.79136061668396,51,9,15
56,505.0563049316406,0.543977916240692,0.176668226718902,0.6133258938789361,0.42239725589752203,51,8,9
57,442.6021423339844,0.110662877559661,0.827616333961486,0.705889642238616,0.030234038829803002,53,3,8
58,471.4569396972656,0.9827726483345031,0.655480861663818,0.18378740549087502,0.43011051416397006,55,14,1
59,412.9103698730469,0.5860987901687621,0.7100557088851921,0.7621414065361021,0.92452335357666,58,10,15
60,473.46624755859375,0.011407494544982001,0.37138652801513605,0.42062944173812805,0.737059533596038,59,1,6
61,380.08148193359375,0.018985390663146,0.27741903066635104,0.745241165161132,0.25213402509689303,59,1,9
62,456.96673583984375,0.033065259456634,0.762083947658538,0.164400994777679,0.010296821594238,60,3,0
63,495.380615234375,0.051684677600860006,0.350651025772094,0.5257881283760071,0.417791068553924,61,1,9
