,price_of_ride,distance_normalized_price,trip_duration,rider_acceptance_prob,driver_acceptance_prob
0,28.2591,4.1682,14,0.6607000000000001,0.5621
1,13.349,5.4608,5,0.6006,0.4655
2,17.1421,4.669,7,0.6379,0.5248
3,23.4638,4.3206,11,0.6538,0.5508000000000001
4,40.089,3.8998,21,0.6726000000000001,0.5818
5,21.729,4.429,10,0.6489,0.5427000000000001
6,21.8065,4.4066,10,0.6499,0.5444
7,13.455,5.3761,5,0.6046,0.4718
8,29.061,4.0249,14,0.6671,0.5726
9,32.2632,3.972,16,0.6694,0.5765
10,13.0758,5.699,5,0.5891000000000001,0.44780000000000003
11,21.5358,4.4867,10,0.6463,0.5384
12,12.0068,5.6222,4,0.5928,0.4535
13,27.079,4.128,13,0.6625,0.5650000000000001
14,34.0006,3.9313000000000002,17,0.6712,0.5795
15,6.2801,6.2801,1,0.5607,0.4052
16,30.6427,3.9999000000000002,15,0.6682,0.5744
17,21.5009,4.4974,10,0.6458,0.5376000000000001
18,5.4475,5.4475,0,0.6012000000000001,0.4665
19,18.7436,4.5463000000000005,8,0.6435000000000001,0.534
20,28.8862,4.0546,14,0.6658000000000001,0.5704
21,32.2995,3.9667,16,0.6697000000000001,0.5769000000000001
22,36.6567,3.9625,19,0.6698000000000001,0.5772
23,17.1347,4.6721,7,0.6377,0.5246000000000001
24,20.1274,4.5183,9,0.6448,0.5361
25,31.8624,4.032,16,0.6668000000000001,0.5721
26,28.5223,4.1191,14,0.6629,0.5657
27,27.0466,4.1343,13,0.6622,0.5646
28,9.6324,7.6474,3,0.49260000000000004,0.3113
29,31.7865,4.0437,16,0.6662,0.5712
30,12.1234,5.5114,4,0.5981000000000001,0.4617
31,30.0038,4.1046,15,0.6635,0.5668000000000001
32,23.8989,4.2152,11,0.6586000000000001,0.5586
33,22.3387,4.2623,10,0.6565000000000001,0.5551
34,18.925,4.4819,8,0.6465000000000001,0.5388000000000001
35,32.4109,3.9507,16,0.6704,0.5781000000000001
36,13.1751,5.6089,5,0.5934,0.4545
37,21.8491,4.3944,10,0.6505000000000001,0.5453
38,30.7327,3.9859,15,0.6688000000000001,0.5755
39,15.1223,5.0572,6,0.6198,0.49570000000000003
40,20.1168,4.5219,9,0.6447,0.5358
41,18.0824,4.8097,8,0.6314000000000001,0.5143
42,11.632,6.028,4,0.5731,0.42350000000000004
43,38.3474,3.9325,20,0.6712,0.5794
44,28.5815,4.1084,14,0.6634,0.5665
45,9.9691,6.9012,3,0.5299,0.3612
46,20.1952,4.496,9,0.6458,0.5377000000000001
47,24.9506,4.2878,12,0.6553,0.5532
48,13.562,5.2944,5,0.6085,0.47790000000000005
49,20.5807,4.3754,9,0.6513,0.5467000000000001
50,20.1944,4.4962,9,0.6458,0.5377000000000001
51,19.7697,4.6429,9,0.6391,0.5268
52,38.677,3.894,20,0.6729,0.5822
53,38.6679,3.8951000000000002,20,0.6728000000000001,0.5821000000000001
54,23.3999,4.3369,11,0.6531,0.5496
55,18.5722,4.61,8,0.6406000000000001,0.5292
56,18.4945,4.6399,8,0.6392,0.527
57,16.9992,4.7312,7,0.635,0.5201
58,23.9809,4.1963,11,0.6594,0.56
59,15.4749,4.8602,6,0.629,0.5105000000000001
60,30.5678,4.0117,15,0.6677000000000001,0.5736
61,18.1174,4.7945,8,0.6321,0.5154
62,22.2601,4.2826,10,0.6555000000000001,0.5536
63,21.5182,4.4921,10,0.646,0.538
64,23.1613,4.3996,11,0.6502,0.5449
65,26.9085,4.1614,13,0.661,0.5626
66,32.3497,3.9595000000000002,16,0.67,0.5774
67,25.129,4.2469,12,0.6572,0.5562
68,27.2534,4.0947,13,0.664,0.5675
69,27.0621,4.1312,13,0.6623,0.5648000000000001
70,23.7932,4.24,11,0.6575000000000001,0.5568000000000001
71,31.5943,4.074,16,0.6649,0.5690000000000001
72,28.2395,4.1719,14,0.6605000000000001,0.5618000000000001
73,21.5286,4.4889,10,0.6462,0.5383
74,6.4383,6.4383,1,0.5529000000000001,0.39380000000000004
75,31.9387,4.0203,16,0.6673,0.5730000000000001
76,20.0622,4.5402000000000005,9,0.6438,0.5344
77,18.6737,4.5719,8,0.6424000000000001,0.5321
78,28.862,4.0588,14,0.6656000000000001,0.5701
79,11.4025,6.3222,4,0.5586,0.4021
80,38.4874,3.916,20,0.6719,0.5806
81,23.2253,4.3824,11,0.651,0.5462
82,19.8277,4.6219,9,0.6401,0.5283
83,26.7654,4.1902,13,0.6597000000000001,0.5604
84,25.4777,4.1708,12,0.6606000000000001,0.5619000000000001
85,10.3904,6.1993,3,0.5647,0.41100000000000003
86,25.1528,4.2415,12,0.6574,0.5566
87,28.8879,4.0543,14,0.6658000000000001,0.5705
88,9.9687,6.9019,3,0.5299,0.36110000000000003
89,27.2624,4.0931,13,0.664,0.5676
90,30.0623,4.0946,15,0.664,0.5675
91,16.9254,4.7645,7,0.6335000000000001,0.5177
92,40.1357,3.8947,21,0.6728000000000001,0.5821000000000001
93,18.8287,4.5157,8,0.6449,0.5363
94,33.8715,3.9488,17,0.6705,0.5782
95,23.9404,4.2056000000000004,11,0.659,0.5593
96,17.2826,4.6103,7,0.6406000000000001,0.5292
97,23.7457,4.2513,11,0.657,0.5559000000000001
98,19.9446,4.5806000000000004,9,0.642,0.5314
99,16.7312,4.8557,7,0.6292,0.5108
100,34.0009,3.9313000000000002,17,0.6712,0.5795
101,20.3362,4.4506,9,0.6479,0.5411
102,25.3506,4.198,12,0.6594,0.5599000000000001
103,33.4419,4.009,17,0.6678000000000001,0.5738
104,18.6627,4.576,8,0.6422,0.5318
105,30.0901,4.0899,15,0.6642,0.5678000000000001
106,40.7529,3.8286000000000002,21,0.6757000000000001,0.587
107,18.7796,4.5332,8,0.6441,0.5349
108,18.2598,4.7341,8,0.6349,0.5199
109,28.5966,4.1057,14,0.6635,0.5667
110,10.4775,6.0777,3,0.5706,0.4199
111,23.4598,4.3216,11,0.6538,0.5507000000000001
112,28.6945,4.0881,14,0.6643,0.5680000000000001
113,16.7682,4.8378,7,0.6301,0.5122
114,40.7382,3.8301,21,0.6757000000000001,0.5869
115,23.9544,4.2024,11,0.6592,0.5595
116,31.7094,4.0558,16,0.6657000000000001,0.5703
117,33.8986,3.9451,17,0.6706000000000001,0.5785
118,9.9446,6.9489,3,0.5275000000000001,0.3579
119,30.7426,3.9844,15,0.6689,0.5756
120,30.5028,4.022,15,0.6672,0.5728
121,18.091,4.8059,8,0.6315000000000001,0.5145000000000001
122,18.4618,4.6526,8,0.6386000000000001,0.526
123,25.6351,4.138,12,0.662,0.5643
124,8.2906,8.2906,2,0.4606,0.2715
125,10.1811,6.5219,3,0.5487000000000001,0.38780000000000003
126,28.8533,4.0603,14,0.6655,0.5700000000000001
127,13.244,5.5489,5,0.5963,0.45890000000000003
128,37.1573,3.9006,19,0.6726000000000001,0.5817
129,28.6272,4.1002,14,0.6637000000000001,0.5671
130,33.3805,4.0179,17,0.6674,0.5731
131,11.7391,5.9034,4,0.5792,0.43270000000000003
132,35.7416,3.8948,18,0.6728000000000001,0.5821000000000001
133,25.5436,4.1569,12,0.6612,0.5629000000000001
134,18.9243,4.4821,8,0.6465000000000001,0.5388000000000001
135,40.1331,3.8949000000000003,21,0.6728000000000001,0.5821000000000001
136,11.9016,5.728,4,0.5877,0.4456
137,18.539,4.6227,8,0.64,0.5283
138,8.3887,8.3488,2,0.4577,0.268
139,33.3262,4.0258,17,0.667,0.5725
140,28.437,4.1348,14,0.6622,0.5645
141,26.9995,4.1434,13,0.6618,0.5639000000000001
142,22.0743,4.3319,10,0.6533,0.5499
143,41.8615,3.8671,22,0.6741,0.5842
144,27.3702,4.073,13,0.6649,0.5691
145,15.5512,4.8207,6,0.6308,0.5134000000000001
146,35.1316,3.9735,18,0.6694,0.5764
147,18.1611,4.7757,8,0.6329,0.5168
148,27.1443,4.1154,13,0.6631,0.5660000000000001
149,29.9143,4.1201,15,0.6628000000000001,0.5656
150,30.2071,4.0702,15,0.6651,0.5693
151,19.8115,4.6277,9,0.6398,0.5279
152,35.1733,3.9679,18,0.6696000000000001,0.5768
153,25.0199,4.2717,12,0.656,0.5544
154,17.1494,4.6659,7,0.638,0.525
155,13.3355,5.4719,5,0.6000000000000001,0.4647
156,37.0907,3.9086,19,0.6722,0.5811000000000001
157,28.9126,4.0501,14,0.666,0.5708
158,8.6471,7.5404,2,0.498,0.31820000000000004
159,22.2761,4.2784,10,0.6557000000000001,0.5539000000000001
160,16.8813,4.7847,7,0.6325000000000001,0.5161
161,7.0183,7.0183,1,0.5241,0.3531
162,23.3632,4.3463,11,0.6527000000000001,0.5489
163,32.1569,3.9876,16,0.6687000000000001,0.5754
164,42.5225,3.8007,22,0.677,0.589
165,24.9431,4.2895,12,0.6552,0.5531
166,37.1831,3.8975,19,0.6727000000000001,0.5819
167,8.7726,7.2159,2,0.5142,0.3397
168,23.7311,4.2548,11,0.6568,0.5557
169,26.6893,4.2058,13,0.659,0.5593
170,33.2784,4.0328,17,0.6667000000000001,0.5720000000000001
171,15.5843,4.8039,6,0.6316,0.5147
172,11.7337,5.9095,4,0.5789000000000001,0.43220000000000003
173,22.3361,4.2629,10,0.6564,0.5551
174,32.4596,3.9438,16,0.6707000000000001,0.5786
175,18.4434,4.6599,8,0.6383,0.5255000000000001
176,36.7446,3.9514,19,0.6703,0.578
177,23.176,4.3956,11,0.6504,0.5452
178,14.9404,5.1691,6,0.6145,0.4873
179,7.0045,7.0045,1,0.5248,0.354
180,9.9165,7.0049,3,0.5247,0.354
181,20.4081,4.428,9,0.6489,0.5428000000000001
182,26.9815,4.147,13,0.6616000000000001,0.5636
183,22.3233,4.2662,10,0.6563,0.5548000000000001
184,30.6522,3.9984,15,0.6683,0.5746
185,23.4352,4.3279,11,0.6535000000000001,0.5502
186,13.2664,5.5297,5,0.5973,0.46040000000000003
187,33.4732,4.0045,17,0.668,0.5741
188,22.0889,4.3279,10,0.6535000000000001,0.5502
189,18.3126,4.7124,8,0.6359,0.5216000000000001
190,10.2398,6.4268,3,0.5535,0.3946
191,23.2602,4.3732,11,0.6514,0.5469
192,43.5466,3.8461,23,0.675,0.5857
193,33.6487,3.9796,17,0.6691,0.5759000000000001
194,36.7172,3.9548,19,0.6702,0.5778
195,28.851,4.0607,14,0.6655,0.5700000000000001
196,28.24,4.1718,14,0.6605000000000001,0.5618000000000001
197,23.8875,4.2178,11,0.6585000000000001,0.5584
198,35.0459,3.985,18,0.6689,0.5755
199,10.1346,6.6002,3,0.5449,0.38220000000000004
200,11.4434,6.2668,4,0.5613,0.4061
201,20.2954,4.4635,9,0.6473,0.5401
202,25.2184,4.2269,12,0.6581,0.5577
203,31.7969,4.0421,16,0.6663,0.5714
204,38.537,3.9102,20,0.6722,0.581
205,18.6683,4.5739,8,0.6423,0.5319
206,35.836,3.8832,18,0.6733,0.583
207,31.985,4.0133,16,0.6676000000000001,0.5735
208,33.852,3.9514,17,0.6703,0.578
209,28.2137,4.1769,14,0.6603,0.5614
210,28.9491,4.0438,14,0.6662,0.5712
211,23.8573,4.2249,11,0.6581,0.5579000000000001
212,15.0872,5.0782,6,0.6188,0.49410000000000004
213,16.5149,4.9641,7,0.6241,0.5027
214,21.5662,4.4775,10,0.6467,0.5391
215,33.6278,3.9825,17,0.669,0.5757
216,30.2323,4.066,15,0.6653,0.5696
217,31.5975,4.0735,16,0.6649,0.5690000000000001
218,23.5645,4.2954,11,0.655,0.5526
219,22.3028,4.2715,10,0.656,0.5544
220,20.5513,4.3843,9,0.6509,0.546
221,15.2534,4.981,6,0.6234000000000001,0.5014000000000001
222,13.2939,5.5064,5,0.5984,0.4621
223,18.8327,4.5143,8,0.645,0.5364
224,8.5948,7.6876,2,0.49060000000000004,0.30870000000000003
225,17.0362,4.7149,7,0.6358,0.5214
226,22.068,4.3336,10,0.6532,0.5498000000000001
227,37.1143,3.9058,19,0.6724,0.5813
228,28.3977,4.1421,14,0.6619,0.5640000000000001
229,26.7861,4.186,13,0.6599,0.5607
230,11.8335,5.7997,4,0.5842,0.4403
231,18.3213,4.7088,8,0.636,0.5218
232,34.1607,3.9101,17,0.6722,0.581
233,27.0362,4.1363,13,0.6621,0.5644
234,28.2899,4.1623,14,0.661,0.5625
235,25.247,4.2206,12,0.6583,0.5582
236,20.4316,4.4207,9,0.6493,0.5433
237,40.3392,3.8724,21,0.6738000000000001,0.5838
238,9.7746,7.3071,3,0.5096,0.3336
239,6.5039,6.5039,1,0.5496,0.3891
240,18.6207,4.5917,8,0.6415000000000001,0.5306000000000001
241,18.1197,4.7935,8,0.6321,0.5155000000000001
242,34.1015,3.9179,17,0.6718000000000001,0.5805
243,23.6305,4.2791,11,0.6557000000000001,0.5539000000000001
244,26.548,4.2354,13,0.6577000000000001,0.5571
245,25.1725,4.2371,12,0.6576000000000001,0.557
246,19.9318,4.5851,9,0.6418,0.5311
247,25.7342,4.1178,12,0.6629,0.5658000000000001
248,28.4322,4.1357,14,0.6621,0.5645
249,30.8037,3.975,15,0.6693,0.5763
250,25.1301,4.2466,12,0.6572,0.5563
251,34.982,3.9937,18,0.6685,0.5749000000000001
252,37.2102,3.8943,19,0.6729,0.5822
253,30.6193,4.0036,15,0.668,0.5742
254,36.9068,3.9311000000000003,19,0.6712,0.5795
255,28.2788,4.1644,14,0.6609,0.5623
256,18.3455,4.699,8,0.6365000000000001,0.5226000000000001
257,25.0254,4.2705,12,0.6561,0.5545
258,34.985,3.9933,18,0.6685,0.5749000000000001
259,31.8863,4.0283,16,0.6669,0.5724
260,16.687,4.8772,7,0.6282,0.5092
261,24.0416,4.1825,11,0.66,0.561
262,28.5719,4.1101,14,0.6633,0.5663
263,30.2242,4.0674,15,0.6652,0.5695
264,29.0144,4.0327,14,0.6667000000000001,0.5720000000000001
265,20.3047,4.4606,9,0.6475000000000001,0.5404
266,13.7304,5.1733,5,0.6143000000000001,0.487
267,11.9509,5.6777,4,0.5901000000000001,0.44930000000000003
268,32.0062,4.0101,16,0.6677000000000001,0.5737
269,13.5757,5.2843,5,0.609,0.4787
270,25.3768,4.1923,12,0.6596000000000001,0.5603
271,23.2967,4.3636,11,0.6519,0.5476
272,19.8246,4.623,9,0.64,0.5282
273,15.3735,4.9144,6,0.6265000000000001,0.5064000000000001
274,25.473,4.1718,12,0.6605000000000001,0.5618000000000001
275,33.4886,4.0023,17,0.6681,0.5743
276,20.5832,4.3747,9,0.6514,0.5468000000000001
277,12.0156,5.6136,4,0.5932000000000001,0.4541
278,26.5723,4.2303,13,0.6579,0.5575
279,7.1348,7.1348,1,0.5183,0.3451
280,10.3835,6.2094,3,0.5642,0.4103
281,23.1629,4.3991,11,0.6503,0.5449
282,15.3392,4.9331000000000005,6,0.6256,0.505
283,33.9971,3.9318,17,0.6712,0.5794
284,26.6709,4.2096,13,0.6588,0.559
285,16.8286,4.8092,7,0.6314000000000001,0.5143
286,30.7416,3.9846,15,0.6689,0.5756
287,36.7103,3.9557,19,0.6701,0.5777
288,23.2698,4.3707,11,0.6516000000000001,0.5471
289,8.0629,8.0629,2,0.47190000000000004,0.2852
290,13.1697,5.6137,5,0.5932000000000001,0.4541
291,20.1829,4.5,9,0.6457,0.5374
292,24.8634,4.3083,12,0.6544,0.5517000000000001
293,18.4455,4.659,8,0.6383,0.5255000000000001
294,37.5518,3.8543,19,0.6746,0.5851000000000001
295,14.8403,5.234,6,0.6114,0.48250000000000004
296,12.1803,5.4597,4,0.6006,0.4656
297,35.069,3.9819,18,0.669,0.5758
298,13.7084,5.1887,5,0.6136,0.4859
299,35.2022,3.9641,18,0.6698000000000001,0.5771000000000001
300,20.0284,4.5517,9,0.6433,0.5336000000000001
301,13.6083,5.2603,5,0.6101,0.48050000000000004
302,8.4234,8.2271,2,0.4637,0.2753
303,20.113,4.5231,9,0.6446000000000001,0.5357000000000001
304,14.9003,5.1948,6,0.6133000000000001,0.4854
305,18.6072,4.5967,8,0.6412,0.5302
306,32.0074,4.0099,16,0.6677000000000001,0.5737
307,27.3759,4.072,13,0.665,0.5692
308,10.1337,6.6017,3,0.5448000000000001,0.3821
309,25.7041,4.1239,12,0.6627000000000001,0.5653
310,25.5306,4.1596,12,0.6611,0.5627
311,6.967,6.967,1,0.5266000000000001,0.35660000000000003
312,18.4486,4.6578,8,0.6384000000000001,0.5256000000000001
313,30.4172,4.0358,15,0.6666000000000001,0.5718
314,43.7558,3.8257,23,0.6759000000000001,0.5872
315,33.8694,3.9491,17,0.6704,0.5782
316,30.246,4.0638,15,0.6654,0.5698
317,25.6048,4.1442,12,0.6618,0.5638000000000001
318,32.073,4.0001,16,0.6682,0.5744
319,9.7465,7.3711,3,0.5064000000000001,0.32930000000000004
320,25.3625,4.1954,12,0.6595000000000001,0.5601
321,9.9824,6.8755,3,0.5312,0.3629
322,9.6974,7.4867,3,0.5007,0.32170000000000004
323,32.4052,3.9515000000000002,16,0.6703,0.578
324,32.2548,3.9732,16,0.6694,0.5764
325,35.2907,3.9524,18,0.6703,0.5779000000000001
326,20.5442,4.3864,9,0.6508,0.5459
327,33.3319,4.025,17,0.6671,0.5726
328,25.2166,4.2273,12,0.658,0.5577
329,15.1511,5.0401,6,0.6206,0.497
330,20.1628,4.5066,9,0.6454000000000001,0.5369
331,15.1688,5.0297,6,0.6211,0.4978
332,46.9033,3.8103000000000002,25,0.6765,0.5883
333,40.6608,3.8382,21,0.6753,0.5863
334,17.2467,4.6251,7,0.6399,0.5281
335,8.5745,7.7467,2,0.4877,0.3049
336,13.7342,5.1707,5,0.6144000000000001,0.4872
337,25.6845,4.1278,12,0.6625,0.5650000000000001
338,23.4851,4.3152,11,0.6541,0.5512
339,18.2154,4.7527,8,0.634,0.5185000000000001
340,25.5243,4.161,12,0.661,0.5626
341,31.8326,4.0366,16,0.6666000000000001,0.5718
342,36.7894,3.9457,19,0.6706000000000001,0.5784
