,price_of_ride,distance_normalized_price,trip_duration,rider_acceptance_prob,driver_acceptance_prob
0,20.5927,4.3719,9,0.6515000000000001,0.547
1,13.1957,5.5908,5,0.5943,0.45580000000000004
2,11.6158,6.0474,4,0.5721,0.42210000000000003
3,35.5896,3.9139,18,0.672,0.5807
4,35.0611,3.9829,18,0.6689,0.5757
5,37.175,3.8985,19,0.6727000000000001,0.5819
6,21.4809,4.5036,10,0.6455000000000001,0.5372
7,31.8415,4.0352,16,0.6666000000000001,0.5719000000000001
8,32.4508,3.945,16,0.6706000000000001,0.5785
9,30.5716,4.0111,15,0.6677000000000001,0.5736
10,38.3777,3.9289,20,0.6713,0.5796
11,9.984,6.8725,3,0.5313,0.36310000000000003
12,29.9145,4.1201,15,0.6628000000000001,0.5656
13,20.1007,4.5272,9,0.6444000000000001,0.5354
14,32.0649,4.0013,16,0.6681,0.5743
15,16.4911,4.9765,7,0.6236,0.5018
16,35.3207,3.9485,18,0.6705,0.5782
17,18.8055,4.524,8,0.6446000000000001,0.5356000000000001
18,26.6982,4.204,13,0.6591,0.5594
19,24.9524,4.2874,12,0.6553,0.5532
20,25.2669,4.2162,12,0.6585000000000001,0.5585
21,25.2964,4.2097,12,0.6588,0.559
22,35.5669,3.9167,18,0.6719,0.5805
23,22.276,4.2784,10,0.6557000000000001,0.5539000000000001
24,16.8914,4.78,7,0.6327,0.5165000000000001
25,14.7035,5.327,6,0.607,0.47550000000000003
26,20.4142,4.4261,9,0.649,0.5429
27,18.709,4.5589,8,0.643,0.533
28,31.9846,4.0133,16,0.6676000000000001,0.5735
29,11.8226,5.8114,4,0.5836,0.4394
30,18.4748,4.6475,8,0.6389,0.5264
31,27.3307,4.0803,13,0.6646000000000001,0.5685
32,32.3919,3.9534000000000002,16,0.6702,0.5779000000000001
33,15.3006,4.9545,6,0.6246,0.5034000000000001
34,15.4633,4.8663,6,0.6287,0.51
35,24.9921,4.2781,12,0.6557000000000001,0.5539000000000001
36,15.452,4.8723,6,0.6284000000000001,0.5096
37,20.3118,4.4583,9,0.6476000000000001,0.5405
38,16.4728,4.9861,7,0.6231,0.501
39,8.1188,8.1188,2,0.4691,0.2818
40,11.5021,6.1896,4,0.5651,0.4117
41,24.9364,4.2911,12,0.6552,0.553
42,13.3451,5.4641,5,0.6004,0.46530000000000005
43,30.21,4.0697,15,0.6651,0.5693
44,20.1348,4.5159,9,0.6449,0.5362
45,40.1292,3.8954,21,0.6728000000000001,0.5821000000000001
46,38.6783,3.8939,20,0.6729,0.5822
47,23.4718,4.3186,11,0.6539,0.5509000000000001
48,30.7369,3.9853,15,0.6688000000000001,0.5755
49,20.4904,4.4027,9,0.6501,0.5447000000000001
50,16.7012,4.8702,7,0.6285000000000001,0.5097
51,26.8009,4.183,13,0.66,0.561
52,46.9226,3.8086,25,0.6766,0.5884
53,33.927,3.9412000000000003,17,0.6708000000000001,0.5787
54,19.8171,4.6257,9,0.6399,0.528
