,idle_start_timestamp,idle_duration,idle_x_start,idle_y_start,driver_idx,idle_start_subblock_id
0,960,121,0.447678476572036,0.38282406330108604,0,5
1,840,125,0.20140780508518202,0.097263291478157,1,0
2,780,503,0.888249814510345,0.46597272157669006,2,13
3,1200,238,0.17303620278835202,0.45233556628227206,3,1
4,540,963,0.17923770844936301,0.618438005447387,4,2
5,300,287,0.39494383335113503,0.5407726764678951,5,6
6,960,666,0.17873625457286801,0.6978218555450441,6,2
7,1080,222,0.360981047153472,0.45610338449478105,7,5
8,540,1027,0.031365782022476,0.08232472836971201,8,0
9,540,1440,0.6998822093009941,0.011728778481483002,9,8
10,480,351,0.8451049327850341,0.894660592079162,10,15
11,780,313,0.603622794151306,0.625890016555786,11,10
12,1080,175,0.713660776615142,0.6123697757720941,12,10
13,1380,431,0.086515560746192,0.791664600372314,13,3
14,1320,333,0.5613330602645871,0.079269379377365,14,8
15,780,259,0.7329997420310971,0.7738785743713371,15,11
16,900,159,0.348727107048034,0.852952063083648,16,7
17,480,230,0.42503082752227705,0.9397952556610101,17,7
18,960,881,0.6413086652755731,0.9090922474861141,18,11
19,660,360,0.027022942900657,0.8545542955398561,19,3
20,1020,148,0.72512537240982,0.205071121454238,20,8
21,1320,453,0.838167369365692,0.615045547485351,21,14
22,720,337,0.530814707279205,0.00470121204853,22,8
23,1140,300,0.11184899508953002,0.111543327569961,23,0
24,300,208,0.960486769676208,0.062228828668594006,24,12
25,660,576,0.848596215248107,0.7932947278022761,25,15
26,1260,255,0.5513561367988581,0.208992436528205,26,8
27,960,291,0.863921046257019,0.48319631814956604,27,13
28,720,1405,0.19524255394935602,0.560529112815856,28,2
29,1260,761,0.702250123023986,0.7740288376808161,29,11
30,1140,403,0.202109351754188,0.934339523315429,30,3
31,1200,1440,0.07397571206092801,0.7399128675460811,31,2
32,1020,396,0.978975534439086,0.166397541761398,32,12
33,300,341,0.542072117328643,0.256617873907089,33,9
34,720,439,0.5106372237205501,0.17186535894870703,34,8
35,1200,377,0.36641588807106,0.363579362630844,35,5
36,600,576,0.13297422230243602,0.418254017829895,36,1
37,420,356,0.531846046447753,0.8688446879386901,37,11
38,1020,1076,0.547088325023651,0.35282227396965005,38,9
39,480,682,0.18604515492916102,0.554398536682128,39,2
40,1200,158,0.6066680550575251,0.676162958145141,40,10
41,1260,704,0.9307333827018731,0.585349023342132,41,14
42,300,291,0.8807152509689331,0.6694399118423461,42,14
43,540,1440,0.455310702323913,0.43415278196334806,43,5
44,420,139,0.7139072418212891,0.17366813123226102,44,8
45,540,1048,0.29222571849823,0.6945231556892391,45,6
46,720,176,0.1962361484766,0.840456306934356,46,3
47,960,269,0.145361185073852,0.224083349108695,47,0
48,1260,223,0.40784156322479204,0.630087554454803,48,6
49,1260,250,0.178600549697875,0.7102277278900141,49,2
50,900,1440,0.10942010581493301,0.012920960783958001,50,0
51,1260,956,0.23050960898399303,0.8928481340408321,51,3
52,780,360,0.872235536575317,0.5008079409599301,52,14
53,660,557,0.679306268692016,0.740913748741149,53,10
54,480,575,0.773193180561065,0.129735797643661,54,12
55,1020,697,0.542577505111694,0.6212999820709221,55,10
56,420,231,0.41176459193229603,0.7897795438766481,56,7
57,1020,544,0.20447909832000702,0.656349420547485,57,2
58,60,420,0.162268161773681,0.33604589104652405,58,1
59,1140,315,0.8975811004638671,0.357224285602569,59,13
60,780,494,0.28827893733978205,0.898913621902465,60,7
61,840,262,0.8289386630058281,0.44441521167755105,61,13
62,1260,811,0.8637530803680421,0.186007991433143,62,12
63,1200,1440,0.523797929286956,0.149858012795448,63,8
64,1080,249,0.607302188873291,0.028576657176017,64,8
65,900,168,0.731414675712585,0.538242816925048,65,10
66,900,758,0.8136743307113641,0.508599638938903,66,14
67,1320,136,0.42930355668067904,0.37565797567367504,67,5
68,600,177,0.6590031385421751,0.45970168709754905,68,9
69,240,862,0.695745229721069,0.5609443187713621,69,10
70,780,513,0.9902190566062921,0.655003666877746,70,14
71,1260,848,0.9371898770332331,0.16788227856159202,71,12
72,1200,159,0.5745028853416441,0.6539258956909181,72,10
73,1260,211,0.016596660017967002,0.7441194653511041,73,2
74,660,177,0.747904598712921,0.528788805007934,74,10
75,1200,1440,0.9509469866752621,0.697844207286834,75,14
76,600,150,0.708065271377563,0.8138400912284851,76,11
77,1260,279,0.130763694643974,0.9630885124206541,77,3
78,60,370,0.545820295810699,0.34651347994804305,78,9
