,idle_start_timestamp,idle_duration,idle_x_start,idle_y_start,driver_idx,idle_start_subblock_id
0,1200,524,0.198977783322334,0.609870672225952,0,2
1,1020,259,0.12022061645984601,0.6075109243392941,1,2
2,660,509,0.44606566429138106,0.824550986289978,2,7
3,1320,615,0.9000968933105461,0.208935692906379,3,12
4,1260,165,0.8612614870071411,0.548666954040527,4,14
5,720,343,0.19090358912944702,0.783216714859008,5,3
6,660,745,0.196802020072937,0.21773669123649503,6,0
7,1200,1090,0.192438080906867,0.47372755408287004,7,1
8,1140,983,0.7336217164993281,0.5233740806579591,8,10
9,1260,1077,0.323267132043838,0.802297830581665,9,7
10,780,614,0.13815188407897902,0.376925110816955,10,1
11,840,212,0.7269709110260011,0.09912158548831901,11,8
12,1380,122,0.6113950014114381,0.338103920221328,12,9
13,720,890,0.5331265330314631,0.900512218475341,13,11
14,840,1440,0.042693242430686,0.031442373991012004,14,0
15,840,240,0.796225190162658,0.5124378204345701,15,14
16,1080,299,0.670883774757385,0.437428653240203,16,9
17,1140,602,0.30957505106925903,0.5617126226425171,17,6
18,1020,326,0.11138929426670001,0.514439404010772,18,2
19,1020,451,0.09843453764915401,0.981291651725769,19,3
20,1200,565,0.9948903918266291,0.17373152077198,20,12
21,1020,1222,0.6134732961654661,0.8390541076660151,21,11
22,900,916,0.29775187373161305,0.7046409845352171,22,6
23,420,630,0.583195924758911,0.933792471885681,23,11
24,540,167,0.17826013267040203,0.658321797847747,24,2
25,540,592,0.799426078796386,0.9870779514312741,25,15
26,1140,402,0.07166133821010501,0.767267167568206,26,3
27,900,358,0.457939565181732,0.36345052719116205,27,5
28,1380,326,0.037193506956100006,0.7927106618881221,28,3
29,780,909,0.982110500335693,0.351775825023651,29,13
30,1200,968,0.9102342128753661,0.14453224837780002,30,12
31,780,269,0.006759181618690001,0.554063320159912,31,2
32,1140,324,0.09576728940010001,0.012035697698593001,32,0
33,540,199,0.9432676434516901,0.5967327952384941,33,14
34,1260,169,0.17981822788715301,0.488094806671142,34,1
35,900,780,0.927411496639251,0.07623825967311801,35,12
36,1140,177,0.9347656965255731,0.024410933256149,36,12
37,840,1050,0.46926528215408303,0.8727307915687561,37,7
38,1200,296,0.9719389081001281,0.16554974019527402,38,12
39,360,752,0.551290392875671,0.53545594215393,39,10
40,1200,160,0.6369002461433411,0.465695202350616,40,9
41,840,1440,0.223052874207496,0.735899865627288,41,2
42,1020,1242,0.389524847269058,0.8976272344589231,42,7
43,1260,341,0.512451529502868,0.090185523033142,43,8
44,660,384,0.39984694123268105,0.878447413444519,44,7
45,660,194,0.8951024413108821,0.37308257818222,45,13
46,540,798,0.47046166658401406,0.561187028884887,46,6
47,1200,1009,0.729832351207733,0.789134323596954,47,11
48,1020,1391,0.982123672962188,0.240156471729278,48,12
49,600,258,0.771608591079711,0.711341798305511,49,14
50,1020,411,0.20381793379783603,0.801801204681396,50,3
51,960,422,0.393303096294403,0.39789021015167203,51,5
52,540,871,0.36808809638023304,0.8161430954933161,52,7
53,1320,318,0.06943589448928801,0.16695894300937603,53,0
54,1140,617,0.200156897306442,0.17283484339714,54,0
55,420,571,0.32865571975708,0.413719236850738,55,5
56,600,186,0.154455706477165,0.19434182345867101,56,0
57,300,128,0.5137587785720821,0.109351009130477,57,8
58,1260,1179,0.30835545063018804,0.572959184646606,58,6
59,1080,1301,0.09737335145473401,0.444091260433197,59,1
60,1320,267,0.8496953248977661,0.912108898162841,60,15
61,900,1440,0.159498706459999,0.41899973154067904,61,1
62,1200,297,0.851048350334167,0.046620965003967,62,12
63,540,1440,0.6432113647460931,0.709782719612121,63,10
64,420,384,0.0019288659095760001,0.40431386232376104,64,1
65,420,157,0.35767459869384705,0.25962030887603704,65,5
66,480,689,0.35042428970336903,0.746246099472045,66,6
67,660,389,0.38319128751754705,0.750063478946685,67,7
68,780,934,0.7338427305221551,0.6825314760208131,68,10
69,1200,405,0.781987428665161,0.6496146917343141,69,14
70,720,287,0.7547029256820671,0.16979382932186102,70,12
71,540,145,0.21099449694156602,0.196381121873855,71,0
72,780,992,0.573064446449279,0.28710451722145003,72,9
73,1140,797,0.682641267776489,0.267329514026641,73,9
74,1260,321,0.43400335311889604,0.45013576745986905,74,5
75,1320,287,0.026517659425735002,0.20424859225749903,75,0
76,240,724,0.434439778327941,0.29404145479202204,76,5
77,1260,923,0.49453741312026905,0.30697509646415705,77,5
78,780,288,0.8319992423057551,0.670714735984802,78,14
79,1140,1440,0.893048644065856,0.49500191211700406,79,13
80,1020,629,0.11596158146858201,0.023585960268974002,80,0
81,780,595,0.6737542748451231,0.480156123638153,81,9
82,540,378,0.309565991163253,0.46824210882186806,82,5
83,1140,278,0.24218195676803503,0.27375960350036604,83,1
84,360,262,0.8700706362724301,0.9901962876319881,84,15
85,1080,298,0.705112874507904,0.330522954463958,85,9
86,120,427,0.5567409992218011,0.761016309261322,86,11
87,1140,510,0.999613046646118,0.45200753211975103,87,13
