idle_start_timestamp,idle_duration,idle_x_start,idle_y_start,driver_idx,idle_start_subblock_id
1140,966,0.7994107007980341,0.547667801380157,0,14
1320,1440,0.5738065242767331,0.35928130149841303,1,9
420,270,0.8027995228767391,0.33779302239418,2,13
1080,433,0.872011661529541,0.019537985324859,3,12
840,164,0.45644399523735,0.31266832351684504,4,5
840,416,0.9416793584823601,0.531519174575805,5,14
1200,696,0.007160618901252001,0.569065451622009,6,2
840,364,0.659333765506744,0.5809139013290401,7,10
480,487,0.8661979436874391,0.20110964775085402,8,12
1140,211,0.46665403246879505,0.266412734985351,9,5
1020,616,0.49843859672546303,0.9581450819969171,10,7
1260,136,0.858015179634094,0.083553910255432,11,12
720,580,0.836918950080871,0.42197895050048806,12,13
960,1181,0.018685191869735003,0.510510563850402,13,2
1020,293,0.892488360404968,0.177168831229209,14,12
960,425,0.19680032134056002,0.9297630786895751,15,3
1200,162,0.827791213989257,0.9610189199447631,16,15
60,146,0.425206303596496,0.53282743692398,17,6
420,388,0.7029788494110101,0.738078653812408,18,10
1200,1406,0.093374013900756,0.33635240793228105,19,1
1320,235,0.6540284156799311,0.8501014709472651,20,11
1140,307,0.42113876342773404,0.18445110321044902,21,4
1200,192,0.847372591495513,0.43489688634872403,22,13
600,165,0.43283522129058805,0.7768868803977961,23,7
1140,187,0.9116654396057121,0.890984535217285,24,15
720,364,0.48959743976593006,0.9875609874725341,25,7
1200,1440,0.045903921127319,0.09762541949748901,26,0
960,176,0.21056121587753202,0.35196757316589306,27,1
960,174,0.790274024009704,0.150888606905937,28,12
540,368,0.6455583572387691,0.7388516664505,29,10
1140,533,0.298227608203887,0.006251022219657,30,4
780,439,0.290909886360168,0.9179447293281551,31,7
1200,726,0.268490314483642,0.614092826843261,32,6
780,868,0.41463267803192105,0.28320825099945,33,5
900,152,0.154859974980354,0.035578384995460004,34,0
1320,1313,0.8618365526199341,0.365521073341369,35,13
900,685,0.114531680941581,0.64099383354187,36,2
660,1253,0.514015674591064,0.660957038402557,37,10
600,1440,0.645637154579162,0.32492116093635504,38,9
1380,230,0.558523058891296,0.188133597373962,39,8
840,314,0.7678009271621701,0.7383844256401061,40,14
1020,1423,0.203010961413383,0.7991447448730461,41,3
780,216,0.917185962200164,0.29923373460769603,42,13
1020,376,0.119886115193367,0.753633558750152,43,3
420,1268,0.613936066627502,0.9832411408424371,44,11
960,557,0.6303635835647581,0.728284657001495,45,10
1080,210,0.6990558505058281,0.49022588133811906,46,9
720,1440,0.511874198913574,0.11845552921295101,47,8
780,1440,0.41647908091545105,0.330280482769012,48,5
60,474,0.02215027809143,0.19836103916168202,49,0
780,383,0.453450769186019,0.81165063381195,50,7
420,255,0.46023264527320806,0.115413516759872,51,4
1140,1440,0.7578017115592951,0.310316383838653,52,13
960,235,0.6679589748382561,0.7393499612808221,53,10
900,458,0.27843827009201,0.424286782741546,54,5
780,135,0.40485394001007,0.744361937046051,55,6
480,787,0.7578626871109001,0.69335913658142,56,14
1320,523,0.099577352404594,0.031915336847305,57,0
480,179,0.36165422201156605,0.49000558257102905,58,5
600,607,0.45328575372695906,0.8262339830398561,59,7
540,521,0.5202447772026061,0.241275146603584,60,8
1080,304,0.050277099013328004,0.710911393165588,61,2
900,673,0.9556704163551331,0.875192940235137,62,15
840,1238,0.43014806509017905,0.9518790245056151,63,7
180,288,0.851589441299438,0.059874564409255,64,12
780,569,0.47203886508941606,0.9940647482872,65,7
1020,1440,0.46328473091125405,0.045147523283958005,66,4
180,323,0.06164254248142201,0.248136907815933,67,0
1200,1309,0.53183513879776,0.37629571557044905,68,9
600,1440,0.077350199222564,0.569099903106689,69,2
1140,318,0.14317344129085502,0.564395010471344,70,2
1140,849,0.501787066459655,0.16037069261074002,71,8
1260,304,0.65840470790863,0.7986428141593931,72,11
900,401,0.6594408750534051,0.187945738434791,73,8
960,278,0.8551723957061761,0.39125221967697105,74,13
540,689,0.7759208083152771,0.686823070049285,75,14
240,1167,0.553690373897552,0.7052004933357231,76,10
1080,844,0.446897566318511,0.32913535833358704,77,5
1080,189,0.686175882816314,0.624769866466522,78,10
120,1374,0.040412530303001,0.640577375888824,79,2
780,198,0.867148041725158,0.662228047847747,80,14
840,146,0.18431395292282102,0.343754053115844,81,1
840,300,0.63098132610321,0.825851798057556,82,11
1260,1440,0.483898520469665,0.6239385008811951,83,6
420,1179,0.5157032012939451,0.053368002176284006,84,8
1140,294,0.293357878923416,0.454481303691864,85,5
240,387,0.24715526401996601,0.49523109197616505,86,1
480,163,0.44894558191299405,0.19599594175815502,87,4
1320,350,0.8298508524894711,0.44660103321075406,88,13
1260,1035,0.644159197807312,0.870129942893981,89,11
1080,408,0.72538024187088,0.9143735170364381,90,11
780,1058,0.37954449653625405,0.052449598908424,91,4
900,510,0.984906613826751,0.134553864598274,92,12
1380,831,0.31600022315979004,0.40989735722541804,93,5
420,927,0.11721119284629801,0.180980250239372,94,0
780,353,0.619813501834869,0.293724358081817,95,9
660,135,0.611462712287902,0.6872320771217341,96,10
660,673,0.415543466806411,0.126900225877761,97,4
960,194,0.8044853210449211,0.08969649672508201,98,12
1200,1294,0.719040870666503,0.31613063812255804,99,9
