idle_start_timestamp,idle_duration,idle_x_start,idle_y_start,driver_idx,idle_start_subblock_id
900,1126,0.7283557653427121,0.862924993038177,0,11
1140,653,0.6103912591934201,0.89096575975418,1,11
900,452,0.08517806231975501,0.616290569305419,2,2
480,641,0.6856061220169061,0.6552463173866271,3,10
900,618,0.70630133152008,0.9908758997917171,4,11
900,1291,0.993740439414978,0.607244253158569,5,14
1020,348,0.346659719944,0.797257661819458,6,7
420,959,0.059881702065467,0.7816997170448301,7,3
480,582,0.45997130870819003,0.06593191623687701,8,4
1320,1440,0.6400184035301201,0.9846301078796381,9,11
1320,570,0.31016275286674505,0.6038742661476131,10,6
900,531,0.275586128234863,0.7619474530220031,11,7
1320,1162,0.29659086465835505,0.35902845859527505,12,5
420,468,0.26710563898086503,0.5342970490455621,13,6
660,322,0.11686357855796801,0.22279495000839203,14,0
60,282,0.849389195442199,0.6779155135154721,15,14
600,223,0.8679897785186761,0.41238331794738703,16,13
960,931,0.844986796379089,0.06634631752967801,17,12
600,928,0.7651260495185851,0.626117408275604,18,14
660,780,0.500074982643127,0.693633139133453,19,10
840,379,0.879798769950866,0.523417174816131,20,14
600,400,0.018579170107841003,0.17948830127716,21,0
1200,516,0.9160848259925841,0.834224939346313,22,15
660,910,0.11629635095596301,0.370788216590881,23,1
360,163,0.9497236013412471,0.672610223293304,24,14
1020,379,0.796357631683349,0.8364484906196591,25,15
540,160,0.261870086193084,0.6733270883560181,26,6
1200,150,0.6866539120674131,0.07789662480354301,27,8
600,248,0.48055636882781905,0.901906847953796,28,7
720,371,0.25676587224006603,0.47317236661911005,29,5
1260,449,0.29827943444252003,0.020124390721321002,30,4
1320,367,0.275899648666381,0.108242228627204,31,4
1320,306,0.091319262981414,0.253689706325531,32,1
1020,838,0.49809598922729403,0.418126493692398,33,5
480,382,0.722751975059509,0.9995514154434201,34,11
420,676,0.5172654390335081,0.825305819511413,35,11
420,347,0.8765681385993951,0.268583893775939,36,13
1200,311,0.182112887501716,0.8333306908607481,37,3
840,171,0.639235019683837,0.22255668044090202,38,8
960,126,0.681112468242645,0.410906434059143,39,9
420,138,0.248908042907714,0.692875921726226,40,2
660,1440,0.529329657554626,0.35732924938201904,41,9
840,429,0.338857114315032,0.394122898578643,42,5
600,126,0.203280195593833,0.7699534296989441,43,3
660,150,0.189495354890823,0.6448560953140251,44,2
720,531,0.864631950855255,0.7054171562194821,45,14
600,277,0.991573691368103,0.963422656059265,46,15
480,258,0.236234217882156,0.260768413543701,47,1
600,235,0.035748571157455,0.5870174765586851,48,2
780,426,0.7111151218414301,0.8594971895217891,49,11
900,1404,0.28525805473327603,0.6423985362052911,50,6
1080,1245,0.553216636180877,0.593705236911773,51,10
660,696,0.190611094236373,0.7750170826911921,52,3
1320,241,0.395711600780487,0.6448620557785031,53,6
420,373,0.29088419675827004,0.412780493497848,54,5
1320,1440,0.14557175338268202,0.40120691061019903,55,1
0,846,0.6648092865943901,0.10263112187385501,56,8
1140,681,0.8708342313766481,0.881666123867034,57,15
600,411,0.286572635173797,0.291485846042633,58,5
120,297,0.333656430244445,0.233057752251625,59,4
1260,307,0.8917982578277581,0.6685608625411981,60,14
1320,238,0.49116122722625705,0.9209855198860161,61,7
960,1440,0.615822196006774,0.9748741388320921,62,11
1020,1176,0.347554922103881,0.46716335415840105,63,5
1320,185,0.214156344532966,0.337281435728073,64,1
1260,367,0.282733678817749,0.7945618629455561,65,7
660,248,0.820472240447998,0.7740646004676811,66,15
720,132,0.9790825247764581,0.432128310203552,67,13
960,1211,0.46519321203231806,0.19215546548366502,68,4
420,605,0.17538130283355702,0.5313871502876281,69,2
540,1440,0.506841242313385,0.8976081609725951,70,11
60,251,0.0064067095518110006,0.764798045158386,71,3
1140,359,0.7410500049591061,0.627940237522125,72,10
840,799,0.7260248064994811,0.9546957612037651,73,11
600,758,0.48387303948402405,0.81263780593872,74,7
1080,159,0.163837790489196,0.031370282173156,75,0
1380,162,0.19178231060504902,0.6379794478416441,76,2
780,390,0.37579220533370905,0.724733352661132,77,6
1020,487,0.05567529797554,0.371815800666809,78,1
1320,375,0.462933301925659,0.262658834457397,79,5
780,557,0.990411281585693,0.7336955666542051,80,14
1020,1164,0.5308737754821771,0.20693618059158303,81,8
1200,1440,0.806570053100585,0.5894228219985961,82,14
960,416,0.5685020685195921,0.138725832104682,83,8
900,1440,0.333722949028015,0.7491657733917231,84,6
960,389,0.17600959539413402,0.9829253554344171,85,3
1140,394,0.12459641695022501,0.746745288372039,86,2
480,254,0.7398043870925901,0.718006134033203,87,10
480,510,0.47235238552093506,0.28434121608734103,88,5
540,126,0.235863208770751,0.38823676109313904,89,1
840,1095,0.038408070802688,0.41247624158859203,90,1
1200,408,0.110783591866493,0.43773162364959706,91,1
840,1018,0.376425683498382,0.158754914999008,92,4
540,761,0.41383272409439004,0.6617248058319091,93,6
720,357,0.9540380239486691,0.6661850214004511,94,14
1080,130,0.036518603563308,0.813797712326049,95,3
1260,472,0.983017802238464,0.43605864048004106,96,13
480,830,0.22019775211811002,0.802203297615051,97,3
1020,1337,0.7413274645805351,0.7382287383079521,98,10
900,623,0.496447026729583,0.33176928758621205,99,5
