idle_start_timestamp,idle_duration,idle_x_start,idle_y_start,driver_idx,idle_start_subblock_id
1020,201,0.655067801475524,0.8188759088516231,0,11
780,1440,0.9464733600616451,0.7911988496780391,1,15
300,939,0.554753720760345,0.12674081325531,2,8
60,754,0.43433183431625305,0.637860894203186,3,6
420,1291,0.10130429267883301,0.8622496128082271,4,3
1320,1440,0.851661443710327,0.8696120381355281,5,15
720,747,0.38264626264572105,0.49648898839950506,6,5
600,206,0.640055000782012,0.60090959072113,7,10
1380,1440,0.228780359029769,0.245445057749748,8,0
1200,1266,0.32822799682617104,0.310625970363616,9,5
840,940,0.5144718885421751,0.375800132751464,10,9
1320,886,0.783784985542297,0.334837347269058,11,13
1080,330,0.186773627996444,0.056818857789039,12,0
960,209,0.47052440047264105,0.9967397451400751,13,7
660,461,0.07628822326660101,0.6166469454765321,14,2
1260,1039,0.7509245276451111,0.041366577148437,15,12
1080,263,0.458834111690521,0.56504875421524,16,6
1020,332,0.9053763747215271,0.769050061702728,17,15
360,227,0.520984232425689,0.371007084846496,18,9
420,199,0.8311491012573241,0.617470026016235,19,14
780,204,0.585273325443267,0.843626797199249,20,11
120,277,0.21341024339199002,0.686627864837646,21,2
1200,308,0.828972876071929,0.808048605918884,22,15
480,174,0.8857431411743161,0.660624563694,23,14
1320,169,0.49567338824272106,0.21854537725448603,24,4
60,1170,0.360286235809326,0.8342875838279721,25,7
420,306,0.5000204443931581,0.226626127958297,26,8
660,671,0.8949624300003051,0.30626764893531805,27,13
60,1440,0.20583143830299303,0.9632260799407951,28,3
720,237,0.803374409675598,0.25980478525161704,29,13
1200,674,0.6987868547439571,0.75715172290802,30,11
720,593,0.424438178539276,0.40602034330368003,31,5
1320,172,0.323990821838378,0.895875930786132,32,7
600,498,0.404528021812438,0.207125499844551,33,4
960,214,0.31963899731636003,0.24101603031158403,34,4
1320,170,0.688137710094451,0.47931879758834806,35,9
900,196,0.7692432403564451,0.017876684665679002,36,12
1260,291,0.14604939520359,0.17028079926967601,37,0
960,269,0.17983192205429002,0.722536206245422,38,2
540,508,0.364826053380966,0.121248006820678,39,4
1020,805,0.5280271768569941,0.701806247234344,40,10
1260,1375,0.404771149158477,0.9918790459632871,41,7
420,144,0.678399741649627,0.340223729610443,42,9
1020,874,0.6725775003433221,0.36049592494964605,43,9
780,607,0.11117523908615101,0.299267411231994,44,1
1020,381,0.9538852572441101,0.5463963747024531,45,14
240,335,0.147094592452049,0.6928441524505611,46,2
1080,324,0.676196992397308,0.325568199157714,47,9
180,496,0.543931126594543,0.124986350536346,48,8
1320,240,0.402921974658966,0.618415534496307,49,6
960,526,0.313505440950393,0.42836919426918,50,5
660,1417,0.7248098254203791,0.31411391496658303,51,9
660,439,0.7561349272727961,0.213183909654617,52,12
660,344,0.568599760532379,0.40267568826675404,53,9
660,217,0.41916647553443903,0.204457163810729,54,4
1020,987,0.086059138178825,0.426133096218109,55,1
960,168,0.8267049193382261,0.485585361719131,56,13
1020,271,0.007828831672668,0.888898313045501,57,3
780,466,0.159920409321784,0.27170115709304804,58,1
600,735,0.38602790236473,0.051916897296905004,59,4
1020,1440,0.30967199802398604,0.47587516903877203,60,5
1200,303,0.8141728043556211,0.7229176759719841,61,14
1140,203,0.47728440165519703,0.38098421692848206,62,5
300,1440,0.069884851574897,0.36401376128196705,63,1
1200,888,0.312443971633911,0.755661368370056,64,7
600,445,0.9487412571907041,0.6806671619415281,65,14
420,121,0.37651240825653004,0.050153642892837004,66,4
240,796,0.302736908197402,0.11038257181644401,67,4
840,144,0.5964589118957521,0.13857835531234702,68,8
900,181,0.9941984415054321,0.258369624614715,69,13
1080,149,0.9413032531738281,0.9514883756637571,70,15
480,168,0.822678208351135,0.9569960236549371,71,15
840,1440,0.664255499839782,0.9583540558815,72,11
960,628,0.7299947738647461,0.176060646772384,73,8
840,183,0.48310911655426003,0.42256608605384804,74,5
960,403,0.49829089641571006,0.132688999176025,75,4
780,643,0.7945256829261781,0.5834603905677791,76,14
1020,1440,0.7898064851760861,0.18401618301868403,77,12
420,134,0.29301619529724104,0.43023985624313305,78,5
1140,682,0.415816754102706,0.6816825270652771,79,6
600,1440,0.23255099356174402,0.838960826396942,80,3
660,1440,0.124387115240097,0.6068489551544191,81,2
360,801,0.7445574998855591,0.357374399900436,82,9
420,137,0.49940943717956504,0.356353461742401,83,5
1080,1085,0.282099902629852,0.9897096157073971,84,7
420,192,0.7464830875396721,0.878902912139892,85,11
60,170,0.327556252479553,0.509085059165954,86,6
1080,1167,0.369087308645248,0.9204075336456291,87,7
1260,489,0.027766212821006,0.472572743892669,88,1
1260,1084,0.636024296283721,0.5269148945808411,89,10
660,707,0.5991444587707521,0.11510622501373201,90,8
480,416,0.398965567350387,0.264676004648208,91,5
540,162,0.271468877792358,0.771484076976776,92,7
1260,1277,0.51698750257492,0.033193752169609,93,8
1200,134,0.036468580365180005,0.5816739201545711,94,2
420,138,0.072393774986267,0.8176167011260981,95,3
1020,467,0.49370509386062605,0.9543792009353631,96,7
900,935,0.37743741273880005,0.5794739127159111,97,6
420,842,0.07600562274456,0.620390772819519,98,2
960,230,0.9650100469589231,0.8695328831672661,99,15
